"protein_A","protein_B"
"Aamp","Sh3gl1"
"Aamp","Shmt2"
"Aamp","Suox"
"Aamp","Uba2"
"Aamp","Uba6"
"Aamp","Ube3a"
"Aamp","Xpnpep1"
"Aars","Aarsd1"
"Aars","Ahcyl1"
"Aars","Alyref"
"Aars","Anp32a"
"Aars","Armc1"
"Aars","As3mt"
"Aars","Bckdha"
"Aars","C1s1"
"Aars","C5"
"Aars","C7"
"Aars","Calr"
"Aars","Casq2"
"Aars","Chm"
"Aars","Coro7"
"Aars","Ctbp1"
"Aars","Dbnl"
"Aars","Dpysl3"
"Aars","Efl1"
"Aars","Egfr"
"Aars","Elac2"
"Aars","Epm2aip1"
"Aars","F10"
"Aars","Fam114a2"
"Aars","Ggps1"
"Aars","Gm27029"
"Aars","Gnpda1"
"Aars","Hnrnpab"
"Aars","Hnrnph2"
"Aars","Hs1bp3"
"Aars","Hsd17b10"
"Aars","Ilk"
"Aars","Ipo9"
"Aars","Kars"
"Aars","Lancl2"
"Aars","Lap3"
"Aars","Lpp"
"Aars","Me1"
"Aars","Mindy1"
"Aars","Nars"
"Aars","Ogdh"
"Aars","Osgep"
"Aars","Paip1"
"Aars","Pex19"
"Aars","Pfdn1"
"Aars","Pfdn2"
"Aars","Pfdn4"
"Aars","Pfdn5"
"Aars","Pfdn6"
"Aars","Ppme1"
"Aars","Ppp1r11"
"Aars","Ppp1r7"
"Aars","Ppp2cb"
"Aars","Ppp2r5a"
"Aars","Ppp2r5d"
"Aars","Prkg1"
"Aars","Psme2"
"Aars","Rabggtb"
"Aars","Rad23b"
"Aars","Rasa1"
"Aars","Rps12-ps3"
"Aars","Rsu1"
"Aars","Sae1"
"Aars","Sars"
"Aars","Sdf4"
"Aars","Sh3glb1"
"Aars","Shmt1"
"Aars","Trmt10c"
"Aars","Trp53rka"
"Aars","Usp5"
"Aars","Vbp1"
"Aars","Xdh"
"Aars","Zranb2"
"Aarsd1","Ahcyl1"
"Aarsd1","Alyref"
"Aarsd1","Anp32e"
"Aarsd1","Armc1"
"Aarsd1","Chm"
"Aarsd1","Efl1"
"Aarsd1","F10"
"Aarsd1","Fnta"
"Aarsd1","Fntb"
"Aarsd1","Ggps1"
"Aarsd1","Hnrnph2"
"Aarsd1","Hsd17b10"
"Aarsd1","Impdh2"
"Aarsd1","Kars"
"Aarsd1","Lztfl1"
"Aarsd1","Me1"
"Aarsd1","Nap1l1"
"Aarsd1","Nap1l4"
"Aarsd1","Nedd4"
"Aarsd1","Ngly1"
"Aarsd1","Ogdh"
"Aarsd1","Pfdn1"
"Aarsd1","Pfdn4"
"Aarsd1","Pfdn5"
"Aarsd1","Pfdn6"
"Aarsd1","Ppme1"
"Aarsd1","Ppp1r11"
"Aarsd1","Ppp1r7"
"Aarsd1","Ppp2cb"
"Aarsd1","Ppp2r5a"
"Aarsd1","Rad23b"
"Aarsd1","Rpa1"
"Aarsd1","Rpl5"
"Aarsd1","Rps12-ps3"
"Aarsd1","Rps18"
"Aarsd1","Rps3"
"Aarsd1","Sae1"
"Aarsd1","Shmt1"
"Aarsd1","Tars"
"Aarsd1","Uggt1"
"Aarsd1","Usp5"
"Aarsd1","Vps26b"
"Aarsd1","Zranb2"
"Abce1","Papss2"
"Abi1","Aldh1l1"
"Abi1","Ap1m1"
"Abi1","Atp6v1d"
"Abi1","Atp6v1f"
"Abi1","Atp6v1h"
"Abi1","Capza1"
"Abi1","Capza2"
"Abi1","Col4a3bp"
"Abi1","Csnk2a2"
"Abi1","Ganab"
"Abi1","Hspa4"
"Abi1","Paics"
"Abi1","Prkcsh"
"Abi1","Ric8a"
"Abi1","Sec24c"
"Abraxas2","Acly"
"Abraxas2","Aldh1l1"
"Abraxas2","Ap1m1"
"Abraxas2","Babam1"
"Abraxas2","Babam2"
"Abraxas2","Brcc3"
"Abraxas2","Col4a3bp"
"Abraxas2","Gabpa"
"Abraxas2","Hdlbp"
"Abraxas2","Ogfr"
"Abraxas2","Paics"
"Acaa1b","Gnai2"
"Acaa2","Acad9"
"Acaa2","Acadl"
"Acaa2","Acadm"
"Acaa2","Aco2"
"Acaa2","Acot9"
"Acaa2","Actb"
"Acaa2","Acy1"
"Acaa2","Ahcy"
"Acaa2","Aldh2"
"Acaa2","Aldh6a1"
"Acaa2","Aldh7a1"
"Acaa2","Arpc1b"
"Acaa2","Arpc5"
"Acaa2","Atg3"
"Acaa2","Atic"
"Acaa2","Atpaf1"
"Acaa2","Cacybp"
"Acaa2","Capn2"
"Acaa2","Capns1"
"Acaa2","Cdc37"
"Acaa2","Cstb"
"Acaa2","Dcps"
"Acaa2","Diablo"
"Acaa2","Dnajc7"
"Acaa2","Dtd1"
"Acaa2","Echs1"
"Acaa2","Eci1"
"Acaa2","Eif2s3x"
"Acaa2","Erp44"
"Acaa2","F2"
"Acaa2","Fh"
"Acaa2","Fhl1"
"Acaa2","Fubp1"
"Acaa2","G6pdx"
"Acaa2","Gc"
"Acaa2","Gclc"
"Acaa2","Gclm"
"Acaa2","Gda"
"Acaa2","Gk"
"Acaa2","Glud1"
"Acaa2","Gmps"
"Acaa2","Gpx1"
"Acaa2","Gsn"
"Acaa2","Gss"
"Acaa2","Hibadh"
"Acaa2","Hrg"
"Acaa2","Hspa5"
"Acaa2","Hspd1"
"Acaa2","Ivd"
"Acaa2","Kng2"
"Acaa2","Lars"
"Acaa2","Ldhb"
"Acaa2","Luc7l2"
"Acaa2","Mapk14"
"Acaa2","Mapre2"
"Acaa2","Mthfd1"
"Acaa2","Nae1"
"Acaa2","Nagk"
"Acaa2","Nars"
"Acaa2","Nsfl1c"
"Acaa2","Nub1"
"Acaa2","Pafah1b1"
"Acaa2","Pafah1b2"
"Acaa2","Pcbp1"
"Acaa2","Pcna"
"Acaa2","Pcx"
"Acaa2","Pdcd6ip"
"Acaa2","Pdia6"
"Acaa2","Pdlim1"
"Acaa2","Pepd"
"Acaa2","Pfas"
"Acaa2","Phgdh"
"Acaa2","Ppat"
"Acaa2","Ppm1b"
"Acaa2","Ppp1cb"
"Acaa2","Ppp1r2"
"Acaa2","Prdx1"
"Acaa2","Prdx5"
"Acaa2","Psmd9"
"Acaa2","Ptma"
"Acaa2","Pygl"
"Acaa2","Rdx"
"Acaa2","Rps12-ps3"
"Acaa2","Rps17"
"Acaa2","Rraga"
"Acaa2","Rragc"
"Acaa2","Rtn1"
"Acaa2","S100a11"
"Acaa2","Sephs2"
"Acaa2","Serpinf2"
"Acaa2","Sf1"
"Acaa2","Sfn"
"Acaa2","Sgta"
"Acaa2","Sirt2"
"Acaa2","Srsf5"
"Acaa2","Strap"
"Acaa2","Tgm2"
"Acaa2","Timm10"
"Acaa2","Tpi1"
"Acaa2","Trap1"
"Acaa2","Trnt1"
"Acaa2","Tuba1a"
"Acaa2","Tuba1b"
"Acaa2","Tuba4a"
"Acaa2","Tubb2a"
"Acaa2","Tubb3"
"Acaa2","Tubb4a"
"Acaa2","Tubb4b"
"Acaa2","Txn"
"Acaa2","Txnrd1"
"Acaa2","Uba1"
"Acaa2","Uba3"
"Acaa2","Ube2l3"
"Acaa2","Ube2r2"
"Acaa2","Ubqln1"
"Acaa2","Ubxn1"
"Acaa2","Vcl"
"Acaa2","Vwa5a"
"Acaa2","Xpo1"
"Acaa2","Ywhab"
"Acaa2","Ywhah"
"Acaa2","Ywhaq"
"Acaa2","Ywhaz"
"Acaca","Eci1"
"Acaca","Gmps"
"Acaca","Pakap"
"Acaca","Rps3a"
"Acaca","Vwa5a"
"Acacb","Copb2"
"Acacb","Cope"
"Acacb","Hook3"
"Acacb","Ikbkg"
"Acacb","Sec31a"
"Acad10","Gopc"
"Acad10","Hspe1"
"Acad10","Papss2"
"Acad8","Cfdp1"
"Acad8","Coro1a"
"Acad8","Dnaja4"
"Acad8","Egfr"
"Acad8","Eif4b"
"Acad8","Hnrnpd"
"Acad8","Hnrnpk"
"Acad8","Ighg2c"
"Acad8","Ipo9"
"Acad8","Naa10"
"Acad8","Picalm"
"Acad8","Ppp2cb"
"Acad8","Ssb"
"Acad8","Sult1d1"
"Acad8","Txn"
"Acad8","Ube2l3"
"Acad8","Zranb2"
"Acad9","Acadl"
"Acad9","Acadm"
"Acad9","Acot9"
"Acad9","Acy1"
"Acad9","Ahcy"
"Acad9","Aldh2"
"Acad9","Aldh6a1"
"Acad9","Aldh7a1"
"Acad9","Asl"
"Acad9","Atg3"
"Acad9","Atic"
"Acad9","Atpaf1"
"Acad9","Capn2"
"Acad9","Casp8"
"Acad9","Cat"
"Acad9","Cdc37"
"Acad9","Ckb"
"Acad9","Cnbp"
"Acad9","Dcps"
"Acad9","Dnajc7"
"Acad9","Ech1"
"Acad9","Eci1"
"Acad9","Eif2s3x"
"Acad9","Ephx2"
"Acad9","Erp44"
"Acad9","F2"
"Acad9","Fh"
"Acad9","Fkbp4"
"Acad9","G6pdx"
"Acad9","Gbp9"
"Acad9","Gc"
"Acad9","Gclc"
"Acad9","Gda"
"Acad9","Gmps"
"Acad9","Gpx1"
"Acad9","Gpx3"
"Acad9","Gss"
"Acad9","Hibadh"
"Acad9","Hrg"
"Acad9","Il1rap"
"Acad9","Isoc1"
"Acad9","Ivd"
"Acad9","Ldhb"
"Acad9","Mapre2"
"Acad9","Mri1"
"Acad9","Nagk"
"Acad9","Naprt"
"Acad9","Nsfl1c"
"Acad9","Nub1"
"Acad9","Pafah1b1"
"Acad9","Pafah1b2"
"Acad9","Pdcd6ip"
"Acad9","Pdia4"
"Acad9","Pdlim1"
"Acad9","Pnp"
"Acad9","Ppat"
"Acad9","Ppp1cc"
"Acad9","Ptma"
"Acad9","Pts"
"Acad9","Pygl"
"Acad9","Rdx"
"Acad9","Rps12-ps3"
"Acad9","Rtn1"
"Acad9","Serpinf2"
"Acad9","Sgta"
"Acad9","Srsf2"
"Acad9","Tkfc"
"Acad9","Trap1"
"Acad9","Trnt1"
"Acad9","Tuba1b"
"Acad9","Tuba4a"
"Acad9","Tubb2a"
"Acad9","Tubb3"
"Acad9","Tubb4b"
"Acad9","Txnrd1"
"Acad9","Uba3"
"Acad9","Ube2r2"
"Acad9","Ubqln1"
"Acad9","Vcl"
"Acad9","Vwa5a"
"Acad9","Ywhab"
"Acad9","Ywhah"
"Acad9","Ywhaq"
"Acad9","Ywhaz"
"Acadl","Acadm"
"Acadl","Aco2"
"Acadl","Acot9"
"Acadl","Acy1"
"Acadl","Ahcy"
"Acadl","Aldh2"
"Acadl","Aldh6a1"
"Acadl","Aldh7a1"
"Acadl","Arpc1b"
"Acadl","Atg3"
"Acadl","Atic"
"Acadl","Atpaf1"
"Acadl","Cacybp"
"Acadl","Capn2"
"Acadl","Capns1"
"Acadl","Cat"
"Acadl","Ces1c"
"Acadl","Ciapin1"
"Acadl","Ckb"
"Acadl","Cnbp"
"Acadl","Cndp2"
"Acadl","Cstb"
"Acadl","Dcps"
"Acadl","Diablo"
"Acadl","Dnajc7"
"Acadl","Dtd1"
"Acadl","Echs1"
"Acadl","Eci1"
"Acadl","Eif2s3x"
"Acadl","Erp44"
"Acadl","F2"
"Acadl","Fh"
"Acadl","Fhl1"
"Acadl","Fkbp4"
"Acadl","Fubp1"
"Acadl","G6pdx"
"Acadl","Gc"
"Acadl","Gclc"
"Acadl","Gclm"
"Acadl","Gda"
"Acadl","Gk"
"Acadl","Glud1"
"Acadl","Gmps"
"Acadl","Gsn"
"Acadl","Gss"
"Acadl","Hibadh"
"Acadl","Hrg"
"Acadl","Hspa1a"
"Acadl","Hspa5"
"Acadl","Hspd1"
"Acadl","Il1rap"
"Acadl","Ivd"
"Acadl","Kng2"
"Acadl","Lars"
"Acadl","Ldhb"
"Acadl","Luc7l2"
"Acadl","Mapk14"
"Acadl","Mapre2"
"Acadl","Mri1"
"Acadl","Mthfd1"
"Acadl","Nae1"
"Acadl","Nagk"
"Acadl","Npepps"
"Acadl","Nsfl1c"
"Acadl","Nub1"
"Acadl","Pafah1b1"
"Acadl","Pafah1b2"
"Acadl","Pcbp1"
"Acadl","Pcna"
"Acadl","Pcx"
"Acadl","Pdcd6ip"
"Acadl","Pdha1"
"Acadl","Pdia4"
"Acadl","Pdia6"
"Acadl","Pdlim1"
"Acadl","Pepd"
"Acadl","Pfas"
"Acadl","Pfn2"
"Acadl","Pnp"
"Acadl","Ppat"
"Acadl","Ppm1b"
"Acadl","Ppp1ca"
"Acadl","Ppp1cb"
"Acadl","Ppp1r2"
"Acadl","Prdx1"
"Acadl","Prdx2"
"Acadl","Prdx5"
"Acadl","Psmd9"
"Acadl","Ptma"
"Acadl","Pygl"
"Acadl","Rdx"
"Acadl","Rps12-ps3"
"Acadl","Rps17"
"Acadl","Rps19"
"Acadl","Rraga"
"Acadl","Rragc"
"Acadl","Rtn1"
"Acadl","S100a11"
"Acadl","Sephs2"
"Acadl","Serpina6"
"Acadl","Serpinf2"
"Acadl","Sf1"
"Acadl","Sfn"
"Acadl","Sgta"
"Acadl","Sirt2"
"Acadl","Srsf2"
"Acadl","Srsf5"
"Acadl","Timm10"
"Acadl","Tkfc"
"Acadl","Tpi1"
"Acadl","Trap1"
"Acadl","Trnt1"
"Acadl","Ttc1"
"Acadl","Tuba1a"
"Acadl","Tuba1b"
"Acadl","Tuba4a"
"Acadl","Tubb2a"
"Acadl","Tubb3"
"Acadl","Tubb4a"
"Acadl","Tufm"
"Acadl","Txn"
"Acadl","Txnrd1"
"Acadl","Uba1"
"Acadl","Uba3"
"Acadl","Ube2l3"
"Acadl","Ube2r2"
"Acadl","Ubqln1"
"Acadl","Ubxn1"
"Acadl","Vcl"
"Acadl","Vwa5a"
"Acadl","Xpo1"
"Acadl","Ywhab"
"Acadl","Ywhah"
"Acadl","Ywhaq"
"Acadl","Ywhaz"
"Acadm","Aco2"
"Acadm","Actb"
"Acadm","Acy1"
"Acadm","Aldh5a1"
"Acadm","Aldh6a1"
"Acadm","Aldoa"
"Acadm","Asl"
"Acadm","Atg3"
"Acadm","Atic"
"Acadm","C8a"
"Acadm","Capns1"
"Acadm","Cat"
"Acadm","Cdc37"
"Acadm","Ces1c"
"Acadm","Ckb"
"Acadm","Cnbp"
"Acadm","Cndp2"
"Acadm","Cp"
"Acadm","Cstb"
"Acadm","Dcps"
"Acadm","Dnajc7"
"Acadm","Ech1"
"Acadm","Echdc3"
"Acadm","Eci1"
"Acadm","Eef2"
"Acadm","Eif2s3x"
"Acadm","Ephx2"
"Acadm","Erp44"
"Acadm","F2"
"Acadm","Fbp1"
"Acadm","Fh"
"Acadm","Fhl1"
"Acadm","G6pdx"
"Acadm","Gc"
"Acadm","Gclc"
"Acadm","Gda"
"Acadm","Gfm2"
"Acadm","Gmps"
"Acadm","Gpx1"
"Acadm","Gsn"
"Acadm","Gss"
"Acadm","Gstm1"
"Acadm","Hdgf"
"Acadm","Hibadh"
"Acadm","Hk1"
"Acadm","Hspa5"
"Acadm","Il1rap"
"Acadm","Isoc1"
"Acadm","Ivd"
"Acadm","Ldhb"
"Acadm","Mapre2"
"Acadm","Mpp6"
"Acadm","Mri1"
"Acadm","Nae1"
"Acadm","Nagk"
"Acadm","Naprt"
"Acadm","Npepps"
"Acadm","Nsfl1c"
"Acadm","Nub1"
"Acadm","Pafah1b1"
"Acadm","Pafah1b2"
"Acadm","Pak2"
"Acadm","Pcna"
"Acadm","Pdha1"
"Acadm","Pdia4"
"Acadm","Pdk4"
"Acadm","Pdlim1"
"Acadm","Plpbp"
"Acadm","Pnp"
"Acadm","Ppat"
"Acadm","Ppp1ca"
"Acadm","Ppp1cb"
"Acadm","Ppp1r2"
"Acadm","Ptma"
"Acadm","Rps12-ps3"
"Acadm","Rps17"
"Acadm","Rtn1"
"Acadm","Scly"
"Acadm","Sephs2"
"Acadm","Serpina6"
"Acadm","Serpinf2"
"Acadm","Sf1"
"Acadm","Sfn"
"Acadm","Sgta"
"Acadm","Sirt2"
"Acadm","Srsf2"
"Acadm","Tgm2"
"Acadm","Timm9"
"Acadm","Tkfc"
"Acadm","Tpi1"
"Acadm","Trap1"
"Acadm","Tuba1b"
"Acadm","Tuba4a"
"Acadm","Tubb2a"
"Acadm","Tubb4a"
"Acadm","Tubb4b"
"Acadm","Txnrd1"
"Acadm","Uba3"
"Acadm","Vcl"
"Acadm","Vwa5a"
"Acadm","Ywhab"
"Acadm","Ywhae"
"Acadm","Ywhag"
"Acadm","Ywhah"
"Acadm","Ywhaq"
"Acadm","Ywhaz"
"Acads","Aco2"
"Acads","Acot9"
"Acads","Actr2"
"Acads","Actr3"
"Acads","Afm"
"Acads","Agfg1"
"Acads","Aldh1a2"
"Acads","Aldh2"
"Acads","Arfgap2"
"Acads","Arpc1a"
"Acads","Arpc1b"
"Acads","Arpc2"
"Acads","Arpc3"
"Acads","Arpc4"
"Acads","Arpc5"
"Acads","Arpc5l"
"Acads","Ate1"
"Acads","Bckdhb"
"Acads","Ces1d"
"Acads","Ces1f"
"Acads","Cfdp1"
"Acads","Coro1a"
"Acads","Coro1c"
"Acads","Coro7"
"Acads","Cse1l"
"Acads","Drg2"
"Acads","Echs1"
"Acads","Eci1"
"Acads","Efl1"
"Acads","Egfr"
"Acads","Ero1a"
"Acads","Fubp1"
"Acads","Gga1"
"Acads","Gmpr2"
"Acads","Gmps"
"Acads","Grpel1"
"Acads","Hars"
"Acads","Herc4"
"Acads","Hmgcs1"
"Acads","Hnrnpab"
"Acads","Hypk"
"Acads","Iars2"
"Acads","Igh-3"
"Acads","Ilk"
"Acads","Ipo5"
"Acads","Ipo9"
"Acads","Kpna4"
"Acads","Lonp1"
"Acads","Lpp"
"Acads","Lyve1"
"Acads","Marcks"
"Acads","Mtr"
"Acads","Mut"
"Acads","Naa10"
"Acads","Naa15"
"Acads","Naga"
"Acads","P4hb"
"Acads","Pcyt2"
"Acads","Pde12"
"Acads","Plaa"
"Acads","Ppp2r5d"
"Acads","Rabggta"
"Acads","Rad23a"
"Acads","Rcn1"
"Acads","Rps10"
"Acads","Rps12-ps3"
"Acads","Rsu1"
"Acads","Rwdd1"
"Acads","Sars"
"Acads","Serpinb6"
"Acads","Sgta"
"Acads","Sh3gl1"
"Acads","Shmt2"
"Acads","Srsf1"
"Acads","Ssb"
"Acads","Stip1"
"Acads","Strap"
"Acads","Suox"
"Acads","Tgm2"
"Acads","Ttll12"
"Acads","Tubb3"
"Acads","Tubb4b"
"Acads","Tufm"
"Acads","Uba2"
"Acads","Uba6"
"Acads","Ube3a"
"Acads","Xpnpep1"
"Acadsb","Akr7a2"
"Acadsb","Armc1"
"Acadsb","Capns1"
"Acadsb","Chmp5"
"Acadsb","Cstb"
"Acadsb","Ctsa"
"Acadsb","Dctpp1"
"Acadsb","Eif2s3x"
"Acadsb","Epm2aip1"
"Acadsb","Lsm4"
"Acadsb","Naprt"
"Acadsb","Pafah1b2"
"Acadsb","Pcbp1"
"Acadsb","Ppat"
"Acadsb","Ppp1cc"
"Acadsb","Prdx6"
"Acadsb","Psme1"
"Acadsb","Rbbp7"
"Acadsb","Rpl26"
"Acadsb","Scrn3"
"Acadsb","Srsf5"
"Acadsb","Timm10"
"Acadvl","Acat1"
"Acadvl","Aco2"
"Acadvl","Cndp2"
"Acadvl","Cyb5a"
"Acadvl","Decr1"
"Acadvl","Echs1"
"Acadvl","Eci1"
"Acadvl","Eif5a"
"Acadvl","Fkbp4"
"Acadvl","Glud1"
"Acadvl","Gsn"
"Acadvl","Hnrnpf"
"Acadvl","Hsdl2"
"Acadvl","Hspa1a"
"Acadvl","Hspa5"
"Acadvl","Hspa8"
"Acadvl","Hspd1"
"Acadvl","Mtap"
"Acadvl","Mthfd1"
"Acadvl","Nipsnap2"
"Acadvl","Pdia3"
"Acadvl","Prdx1"
"Acadvl","Prdx2"
"Acadvl","Prdx5"
"Acadvl","Prdx6"
"Acadvl","Prps1l1"
"Acadvl","Prps1l3"
"Acadvl","Rps12-ps3"
"Acadvl","Rps3a"
"Acadvl","Scp2"
"Acadvl","Sdha"
"Acadvl","Sgta"
"Acadvl","Sucla2"
"Acadvl","Tuba1b"
"Acadvl","Tuba4a"
"Acadvl","Tubb2a"
"Acadvl","Tubb4b"
"Acadvl","Tufm"
"Acadvl","Txn"
"Acadvl","Ywhab"
"Acap2","Acly"
"Acap2","Aldh1l1"
"Acap2","Csnk2a2"
"Acap2","Fam129a"
"Acap2","Gabpa"
"Acap2","Gmppa"
"Acap2","Ogfr"
"Acap2","Ubap2l"
"Acap2","Ube4b"
"Acap2","Wdr44"
"Acat1","Aco2"
"Acat1","Acot9"
"Acat1","Actr2"
"Acat1","Ahcy"
"Acat1","Aldh1a1"
"Acat1","Aldh1a7"
"Acat1","Aldh2"
"Acat1","Aldh5a1"
"Acat1","Arpc5l"
"Acat1","Asrgl1"
"Acat1","C3"
"Acat1","C4b"
"Acat1","Chmp5"
"Acat1","Dnm1l"
"Acat1","Echs1"
"Acat1","Eci1"
"Acat1","Efl1"
"Acat1","Ftcd"
"Acat1","G6pdx"
"Acat1","Glud1"
"Acat1","Gm9755"
"Acat1","Gmps"
"Acat1","Gstp1"
"Acat1","Hnrnpab"
"Acat1","Hnrnpd"
"Acat1","Hnrnpf"
"Acat1","Hspa1a"
"Acat1","Hspa5"
"Acat1","Hspa8"
"Acat1","Hspa9"
"Acat1","Hspd1"
"Acat1","Iars2"
"Acat1","Kpna4"
"Acat1","Lap3"
"Acat1","Mthfd1"
"Acat1","Naa15"
"Acat1","Nipsnap2"
"Acat1","Nono"
"Acat1","Pcbp1"
"Acat1","Pip4k2b"
"Acat1","Plcb3"
"Acat1","Ppm1b"
"Acat1","Ppme1"
"Acat1","Ppp1ca"
"Acat1","Ppp1cb"
"Acat1","Ppp1cc"
"Acat1","Prdx1"
"Acat1","Prdx2"
"Acat1","Prdx5"
"Acat1","Prdx6"
"Acat1","Prps1l3"
"Acat1","Pygb"
"Acat1","Rnh1"
"Acat1","Rps12-ps3"
"Acat1","Rps17"
"Acat1","Rps3"
"Acat1","Sae1"
"Acat1","Sephs2"
"Acat1","Serpinb6"
"Acat1","Sgta"
"Acat1","Skp1"
"Acat1","Srsf2"
"Acat1","Ssb"
"Acat1","St13"
"Acat1","Sucla2"
"Acat1","Tpi1"
"Acat1","Ttll12"
"Acat1","Tuba1a"
"Acat1","Tuba1b"
"Acat1","Tuba4a"
"Acat1","Tuba8"
"Acat1","Tubb2a"
"Acat1","Tubb3"
"Acat1","Tubb4b"
"Acat1","Tubb5"
"Acat1","Tufm"
"Acat1","Uba1"
"Acat1","Vwa5a"
"Acat2","Aco2"
"Acat2","Acot9"
"Acat2","Actb"
"Acat2","Actr2"
"Acat2","Actr3"
"Acat2","Acy1"
"Acat2","Ahcy"
"Acat2","Aldh1a1"
"Acat2","Aldh2"
"Acat2","Aox3"
"Acat2","Arpc1b"
"Acat2","Arpc2"
"Acat2","Arpc3"
"Acat2","Arpc5"
"Acat2","Cacybp"
"Acat2","Cand1"
"Acat2","Capn2"
"Acat2","Cat"
"Acat2","Ces1d"
"Acat2","Ces1f"
"Acat2","Cfl1"
"Acat2","Ckb"
"Acat2","Cndp2"
"Acat2","Coro1c"
"Acat2","Cse1l"
"Acat2","Cstb"
"Acat2","Dcps"
"Acat2","Echs1"
"Acat2","Eci1"
"Acat2","Erp44"
"Acat2","Fh"
"Acat2","Fhl1"
"Acat2","Ftcd"
"Acat2","Fubp1"
"Acat2","G6pdx"
"Acat2","Gk"
"Acat2","Gmps"
"Acat2","Gss"
"Acat2","Hgd"
"Acat2","Hibadh"
"Acat2","Hpd"
"Acat2","Hspa5"
"Acat2","Hspd1"
"Acat2","Ivd"
"Acat2","Kif1bp"
"Acat2","Marcks"
"Acat2","Mthfd1"
"Acat2","Nars"
"Acat2","Nipsnap2"
"Acat2","P4hb"
"Acat2","Pcna"
"Acat2","Pcx"
"Acat2","Pdcd6ip"
"Acat2","Phgdh"
"Acat2","Plcg1"
"Acat2","Prdx1"
"Acat2","Prdx2"
"Acat2","Prdx5"
"Acat2","Psmc3"
"Acat2","Ptges3"
"Acat2","Ptma"
"Acat2","Pygb"
"Acat2","Pygl"
"Acat2","Rps12-ps3"
"Acat2","Rps17"
"Acat2","Rps28"
"Acat2","Rps3a"
"Acat2","Rragc"
"Acat2","Rtn1"
"Acat2","Sdha"
"Acat2","Sdhb"
"Acat2","Sephs2"
"Acat2","Sgta"
"Acat2","Shmt2"
"Acat2","Tgm2"
"Acat2","Trap1"
"Acat2","Tuba1b"
"Acat2","Tuba4a"
"Acat2","Tubb2a"
"Acat2","Tubb3"
"Acat2","Tubb4b"
"Acat2","Txn"
"Acat2","Uba6"
"Acat2","Ube2l3"
"Acat2","Vcl"
"Acat2","Vwa5a"
"Acat2","Xpnpep1"
"Acat3","Acot9"
"Acat3","Ahcy"
"Acat3","Aldh1a1"
"Acat3","Aldh2"
"Acat3","Aldh7a1"
"Acat3","Arpc1b"
"Acat3","Arpc5"
"Acat3","Bhmt"
"Acat3","Cacybp"
"Acat3","Cat"
"Acat3","Ces1d"
"Acat3","Dcps"
"Acat3","Dffa"
