"protein_A","protein_B"
"Appl1","Shtn1"
"Appl1","Srp14"
"Appl1","Srp19"
"Arcn1","Copa"
"Arcn1","Copb1"
"Arcn1","Copb2"
"Arcn1","Cope"
"Arcn1","Copg1"
"Arcn1","Copg2"
"Arcn1","Klc1"
"Arcn1","Lmnb1"
"Arcn1","Ptpn23"
"Arcn1","Pzp"
"Arcn1","Sec31a"
"Arcn1","Txndc9"
"Arcn1","Uso1"
"Arfgap2","Arpc1b"
"Arfgap2","Arpc2"
"Arfgap2","Arpc3"
"Arfgap2","Arpc4"
"Arfgap2","Arpc5"
"Arfgap2","Btf3"
"Arfgap2","Btf3l4"
"Arfgap2","C3"
"Arfgap2","Cacybp"
"Arfgap2","Ces1d"
"Arfgap2","Gmds"
"Arfgap2","Hars"
"Arfgap2","Hk2"
"Arfgap2","Itih4"
"Arfgap2","Lonp1"
"Arfgap2","Naa10"
"Arfgap2","Naa15"
"Arfgap2","Naca"
"Arfgap2","Pcyt2"
"Arfgap2","Pde12"
"Arfgap2","Plaa"
"Arfgap2","Plcg1"
"Arfgap2","Rcn1"
"Arfgap2","Srsf2"
"Arfgap2","Uba1"
"Arfgap2","Uba6"
"Arfgap2","Ube2l3"
"Arfgap2","Xpo1"
"Arfip1","Cul2"
"Arfip1","Gart"
"Arfip1","Glul"
"Arfip1","Gorasp2"
"Arfip1","Ide"
"Arfip1","Idh3a"
"Arfip1","Idh3b"
"Arfip1","Idh3g"
"Arfip1","Ipo7"
"Arfip1","Itih3"
"Arfip1","Lifr"
"Arfip1","Mat2a"
"Arfip1","Mat2b"
"Arfip1","Mug1"
"Arfip1","Npepl1"
"Arfip1","Nudc"
"Arfip1","Pde5a"
"Arfip1","Purb"
"Arfip1","Rcn2"
"Arfip1","Samhd1"
"Arfip1","Set"
"Arfip1","Snx5"
"Arfip1","Thumpd1"
"Arfip1","Tsn"
"Arfip1","Tsnax"
"Arhgef1","Fkbp5"
"Arhgef1","Slk"
"Arih1","Arpc1a"
"Arih1","Arpc5l"
"Arih1","Ces1d"
"Arih1","Cfdp1"
"Arih1","Coro1c"
"Arih1","Creld2"
"Arih1","Cul1"
"Arih1","Dnajb11"
"Arih1","Drg2"
"Arih1","Fam129b"
"Arih1","Fubp1"
"Arih1","Fuom"
"Arih1","Gmpr"
"Arih1","Gmpr2"
"Arih1","Herc4"
"Arih1","Hk2"
"Arih1","Hnrnpab"
"Arih1","Iars2"
"Arih1","Igh-3"
"Arih1","Ipo5"
"Arih1","Lims1"
"Arih1","Lonp1"
"Arih1","Lpp"
"Arih1","Mut"
"Arih1","Naa10"
"Arih1","Naa15"
"Arih1","Nars"
"Arih1","P4hb"
"Arih1","Pygb"
"Arih1","Rabggta"
"Arih1","Rad23a"
"Arih1","Rcn1"
"Arih1","Rsu1"
"Arih1","Rwdd1"
"Arih1","Sh3gl2"
"Arih1","Srsf2"
"Arih1","Suox"
"Arih1","Uba2"
"Arih1","Xpnpep1"
"Armc1","Coro7"
"Armc1","Dlgap4"
"Armc1","Dpp9"
"Armc1","Efl1"
"Armc1","Entpd5"
"Armc1","Gspt1"
"Armc1","H6pd"
"Armc1","Hmgcs1"
"Armc1","Ppp2r5d"
"Armc1","Rad23b"
"Armc1","Sars"
"Armc1","Usp5"
"Armc1","Xdh"
"Arpc1a","Arpc1b"
"Arpc1a","Arpc2"
"Arpc1a","Arpc3"
"Arpc1a","Arpc4"
"Arpc1a","Arpc5"
"Arpc1a","Arpc5l"
"Arpc1a","Btf3"
"Arpc1a","Btf3l4"
"Arpc1a","Ces1d"
"Arpc1a","Cfdp1"
"Arpc1a","Creld2"
"Arpc1a","Cul1"
"Arpc1a","Drg2"
"Arpc1a","Ero1b"
"Arpc1a","Fubp1"
"Arpc1a","Fuom"
"Arpc1a","Gga1"
"Arpc1a","Gmpr"
"Arpc1a","Gmpr2"
"Arpc1a","Herc4"
"Arpc1a","Hk2"
"Arpc1a","Hypk"
"Arpc1a","Iars2"
"Arpc1a","Ipo5"
"Arpc1a","Itih4"
"Arpc1a","Kif1bp"
"Arpc1a","Lonp1"
"Arpc1a","Naa10"
"Arpc1a","Naa15"
"Arpc1a","Pcyt2"
"Arpc1a","Plaa"
"Arpc1a","Plcg1"
"Arpc1a","Prkar1a"
"Arpc1a","Pygb"
"Arpc1a","Rcn1"
"Arpc1a","Rwdd1"
"Arpc1a","Sh3gl2"
"Arpc1a","Strap"
"Arpc1a","Suox"
"Arpc1a","Uba1"
"Arpc1a","Uba6"
"Arpc1a","Uba7"
"Arpc1a","Ube2l3"
"Arpc1a","Ube2n"
"Arpc1a","Xpnpep1"
"Arpc1b","Arpc2"
"Arpc1b","Arpc3"
"Arpc1b","Arpc4"
"Arpc1b","Arpc5"
"Arpc1b","Asns"
"Arpc1b","Atpaf2"
"Arpc1b","Btf3"
"Arpc1b","Btf3l4"
"Arpc1b","C3"
"Arpc1b","Cacybp"
"Arpc1b","Capn2"
"Arpc1b","Ces1d"
"Arpc1b","Cse1l"
"Arpc1b","Cul1"
"Arpc1b","Dcps"
"Arpc1b","Dis3l2"
"Arpc1b","Drg1"
"Arpc1b","Ero1b"
"Arpc1b","Fam192a"
"Arpc1b","Fh"
"Arpc1b","G6pdx"
"Arpc1b","Gga1"
"Arpc1b","Gmds"
"Arpc1b","Gmpr"
"Arpc1b","Gmpr2"
"Arpc1b","Hars"
"Arpc1b","Hk2"
"Arpc1b","Ipo5"
"Arpc1b","Itih4"
"Arpc1b","Ivd"
"Arpc1b","Lpp"
"Arpc1b","Lsm4"
"Arpc1b","Naa10"
"Arpc1b","Naa15"
"Arpc1b","Naca"
"Arpc1b","Nae1"
"Arpc1b","Pcna"
"Arpc1b","Pcyt2"
"Arpc1b","Pdcd6ip"
"Arpc1b","Pdia6"
"Arpc1b","Pdlim5"
"Arpc1b","Pfas"
"Arpc1b","Phgdh"
"Arpc1b","Plaa"
"Arpc1b","Plcg1"
"Arpc1b","Ppil2"
"Arpc1b","Psmd9"
"Arpc1b","Ptma"
"Arpc1b","Pygl"
"Arpc1b","Rprd1b"
"Arpc1b","Shpk"
"Arpc1b","Snd1"
"Arpc1b","Srsf2"
"Arpc1b","Suox"
"Arpc1b","Trmt5"
"Arpc1b","Trnt1"
"Arpc1b","Uba1"
"Arpc1b","Uba3"
"Arpc1b","Uba6"
"Arpc1b","Uba7"
"Arpc1b","Ube2l3"
"Arpc1b","Ubxn1"
"Arpc1b","Xpnpep1"
"Arpc1b","Xpo1"
"Arpc1b","Ywhae"
"Arpc1b","Ywhah"
"Arpc1b","Znf207"
"Arpc1b","Znf330"
"Arpc2","Arpc3"
"Arpc2","Arpc4"
"Arpc2","Arpc5"
"Arpc2","Arpc5l"
"Arpc2","Asns"
"Arpc2","Atpaf2"
"Arpc2","Btf3"
"Arpc2","Btf3l4"
"Arpc2","C3"
"Arpc2","Cacybp"
"Arpc2","Ces1d"
"Arpc2","Cul1"
"Arpc2","Dcps"
"Arpc2","Dis3l2"
"Arpc2","Drg1"
"Arpc2","Ero1b"
"Arpc2","Fam192a"
"Arpc2","Gga1"
"Arpc2","Gk"
"Arpc2","Gmds"
"Arpc2","Gmpr"
"Arpc2","Gmpr2"
"Arpc2","Hars"
"Arpc2","Hk2"
"Arpc2","Ighg2c"
"Arpc2","Ipo5"
"Arpc2","Itih4"
"Arpc2","Lonp1"
"Arpc2","Lpp"
"Arpc2","Lsm4"
"Arpc2","Naa10"
"Arpc2","Naa15"
"Arpc2","Naca"
"Arpc2","P4hb"
"Arpc2","Pcna"
"Arpc2","Pcyt2"
"Arpc2","Pdcd6ip"
"Arpc2","Pdlim5"
"Arpc2","Plaa"
"Arpc2","Plcg1"
"Arpc2","Ppil2"
"Arpc2","Psmd9"
"Arpc2","Rcn1"
"Arpc2","Rprd1b"
"Arpc2","Slc25a5"
"Arpc2","Srsf2"
"Arpc2","Suox"
"Arpc2","Trmt5"
"Arpc2","Trnt1"
"Arpc2","Uba1"
"Arpc2","Uba6"
"Arpc2","Uba7"
"Arpc2","Ube2l3"
"Arpc2","Ube2n"
"Arpc2","Ubxn1"
"Arpc2","Xpnpep1"
"Arpc2","Xpo1"
"Arpc3","Arpc4"
"Arpc3","Arpc5"
"Arpc3","Arpc5l"
"Arpc3","Atpaf2"
"Arpc3","Btf3"
"Arpc3","Btf3l4"
"Arpc3","C3"
"Arpc3","Cacybp"
"Arpc3","Ces1d"
"Arpc3","Cul1"
"Arpc3","Dcps"
"Arpc3","Dis3l2"
"Arpc3","Drg1"
"Arpc3","Ero1b"
"Arpc3","Fam192a"
"Arpc3","Gga1"
"Arpc3","Gk"
"Arpc3","Gmds"
"Arpc3","Gmpr"
"Arpc3","Gmpr2"
"Arpc3","Hars"
"Arpc3","Hk2"
"Arpc3","Iars2"
"Arpc3","Igh-3"
"Arpc3","Ipo5"
"Arpc3","Ipo9"
"Arpc3","Itih4"
"Arpc3","Lonp1"
"Arpc3","Lpp"
"Arpc3","Naa10"
"Arpc3","Naa15"
"Arpc3","Naca"
"Arpc3","P4hb"
"Arpc3","Pcna"
"Arpc3","Pcyt2"
"Arpc3","Pdcd6ip"
"Arpc3","Plaa"
"Arpc3","Plcg1"
"Arpc3","Ppil2"
"Arpc3","Psmd9"
"Arpc3","Rcn1"
"Arpc3","Slc25a5"
"Arpc3","Snd1"
"Arpc3","Srsf2"
"Arpc3","Suox"
"Arpc3","Trmt5"
"Arpc3","Trnt1"
"Arpc3","Uba1"
"Arpc3","Uba6"
"Arpc3","Uba7"
"Arpc3","Ube2l3"
"Arpc3","Ube2n"
"Arpc3","Xpnpep1"
"Arpc4","Arpc5"
"Arpc4","Asns"
"Arpc4","Atpaf2"
"Arpc4","Btf3"
"Arpc4","Btf3l4"
"Arpc4","C3"
"Arpc4","Cacybp"
"Arpc4","Capn2"
"Arpc4","Ces1d"
"Arpc4","Cul1"
"Arpc4","Dcps"
"Arpc4","Dis3l2"
"Arpc4","Drg1"
"Arpc4","Ero1b"
"Arpc4","Fam192a"
"Arpc4","Gk"
"Arpc4","Gmpr"
"Arpc4","Gmpr2"
"Arpc4","Hars"
"Arpc4","Hk2"
"Arpc4","Igh-3"
"Arpc4","Ighg2c"
"Arpc4","Ipo5"
"Arpc4","Itih4"
"Arpc4","Ivd"
"Arpc4","Lonp1"
"Arpc4","Lpp"
"Arpc4","Naa10"
"Arpc4","Naa15"
"Arpc4","Naca"
"Arpc4","Nars"
"Arpc4","P4hb"
"Arpc4","Pcna"
"Arpc4","Pcyt2"
"Arpc4","Pdcd6ip"
"Arpc4","Pdia6"
"Arpc4","Pdlim5"
"Arpc4","Plaa"
"Arpc4","Plcg1"
"Arpc4","Ppil2"
"Arpc4","Psmd9"
"Arpc4","Snd1"
"Arpc4","Srsf2"
"Arpc4","Trnt1"
"Arpc4","Uba1"
"Arpc4","Uba6"
"Arpc4","Uba7"
"Arpc4","Ube2l3"
"Arpc4","Xpnpep1"
"Arpc4","Xpo1"
"Arpc4","Ywhae"
"Arpc4","Znf207"
"Arpc4","Znf330"
"Arpc5","Arpc5l"
"Arpc5","Asns"
"Arpc5","Atpaf2"
"Arpc5","Btf3"
"Arpc5","Btf3l4"
"Arpc5","C3"
"Arpc5","Cacybp"
"Arpc5","Capn2"
"Arpc5","Ces1d"
"Arpc5","Clic1"
"Arpc5","Cul1"
"Arpc5","Dcps"
"Arpc5","Dis3l2"
"Arpc5","Drg1"
"Arpc5","Drg2"
"Arpc5","Ero1b"
"Arpc5","Fam192a"
"Arpc5","Gga1"
"Arpc5","Gk"
"Arpc5","Gmds"
"Arpc5","Gmpr"
"Arpc5","Gmpr2"
"Arpc5","Hars"
"Arpc5","Hk2"
"Arpc5","Ighg2c"
"Arpc5","Ipo5"
"Arpc5","Itih4"
"Arpc5","Ivd"
"Arpc5","Lonp1"
"Arpc5","Lpp"
"Arpc5","Lsm4"
"Arpc5","Naa10"
"Arpc5","Naa15"
"Arpc5","Naca"
"Arpc5","P4hb"
"Arpc5","Pcna"
"Arpc5","Pcyt2"
"Arpc5","Pdcd6ip"
"Arpc5","Pdia6"
"Arpc5","Pdlim5"
"Arpc5","Phgdh"
"Arpc5","Plaa"
"Arpc5","Plcg1"
"Arpc5","Ppil2"
"Arpc5","Psmd9"
"Arpc5","Ptma"
"Arpc5","Shpk"
"Arpc5","Slc25a5"
"Arpc5","Srsf2"
"Arpc5","Suox"
"Arpc5","Trmt5"
"Arpc5","Trnt1"
"Arpc5","Uba1"
"Arpc5","Uba6"
"Arpc5","Uba7"
"Arpc5","Ube2l3"
"Arpc5","Ube2n"
"Arpc5","Ubxn1"
"Arpc5","Xpnpep1"
"Arpc5","Xpo1"
"Arpc5","Ywhae"
"Arpc5","Znf207"
"Arpc5","Znf330"
"Arpc5l","Bag1"
"Arpc5l","Btf3"
"Arpc5l","Btf3l4"
"Arpc5l","Ces1d"
"Arpc5l","Cfdp1"
"Arpc5l","Coro1c"
"Arpc5l","Coro7"
"Arpc5l","Creld2"
"Arpc5l","Cul1"
"Arpc5l","Drg2"
"Arpc5l","Ero1b"
"Arpc5l","Fubp1"
"Arpc5l","Fuom"
"Arpc5l","Gga1"
"Arpc5l","Gmpr"
"Arpc5l","Gmpr2"
"Arpc5l","Herc4"
"Arpc5l","Hk2"
"Arpc5l","Iars2"
"Arpc5l","Igh-3"
"Arpc5l","Ilk"
"Arpc5l","Ipo5"
"Arpc5l","Ipo9"
"Arpc5l","Itih4"
"Arpc5l","Kif1bp"
"Arpc5l","Lims1"
"Arpc5l","Lonp1"
"Arpc5l","Lpp"
"Arpc5l","Mut"
"Arpc5l","Naa10"
"Arpc5l","Naa15"
"Arpc5l","Nars"
"Arpc5l","P4hb"
"Arpc5l","Pcyt2"
"Arpc5l","Plaa"
"Arpc5l","Ppp2r5d"
"Arpc5l","Prkar1a"
"Arpc5l","Pygb"
"Arpc5l","Rabggta"
"Arpc5l","Rad23a"
"Arpc5l","Rcn1"
"Arpc5l","Rsu1"
"Arpc5l","Rwdd1"
"Arpc5l","Sdf2l1"
"Arpc5l","Sh3gl2"
"Arpc5l","Snd1"
"Arpc5l","Srsf2"
"Arpc5l","Stat5a"
"Arpc5l","Strap"
"Arpc5l","Suox"
"Arpc5l","Uba1"
"Arpc5l","Uba2"
"Arpc5l","Uba6"
"Arpc5l","Ube2l3"
"Arpc5l","Ube2n"
"Arpc5l","Xpnpep1"
"Arpc5l","Zpr1"
"Asl","Atg3"
"Asl","Bcat1"
"Asl","C4b"
"Asl","Capza1"
"Asl","Capzb"
"Asl","Carkd"
"Asl","Cbx3"
"Asl","Ces1c"
"Asl","Ciapin1"
"Asl","Ckb"
"Asl","Cndp2"
"Asl","Cp"
"Asl","Csad"
"Asl","Ctsa"
"Asl","Cul3"
"Asl","Ddx58"
"Asl","Dhrs11"
"Asl","Dpp3"
"Asl","Ech1"
"Asl","Echdc3"
"Asl","Eif5"
"Asl","Ephx2"
"Asl","Erap1"
"Asl","F2"
"Asl","Fbp1"
"Asl","Fkbp4"
"Asl","Gapdh"
"Asl","Gbp9"
"Asl","Gc"
"Asl","Gda"
"Asl","Gsr"
"Asl","Hdgf"
"Asl","Hk1"
"Asl","Hpx"
"Asl","Hspa5"
"Asl","Hspa9"
"Asl","Hspb1"
"Asl","Hspd1"
"Asl","Il16"
"Asl","Irgq"
"Asl","Isoc1"
"Asl","Kng1"
"Asl","Kynu"
"Asl","Ldha"
"Asl","Map4k2"
"Asl","Mapk14"
"Asl","Mapre2"
"Asl","Mpp6"
"Asl","Mri1"
"Asl","Mthfd1"
"Asl","Naprt"
"Asl","Naxd"
"Asl","Ndufab1"
"Asl","Nhlrc2"
"Asl","Nit1"
"Asl","Npepps"
"Asl","Nub1"
"Asl","Oxsr1"
"Asl","Pak2"
"Asl","Papss1"
"Asl","Pdia4"
"Asl","Plekha5"
"Asl","Pnp"
"Asl","Ppp1r2"
"Asl","Rap1gds1"
"Asl","Rdx"
"Asl","Rpl22"
"Asl","Scly"
"Asl","Sephs2"
"Asl","Serpina1a"
"Asl","Serpina1b"
"Asl","Serpina3k"
"Asl","Sirt2"
"Asl","Snap29"
"Asl","Sord"
"Asl","Sub1"
"Asl","Swap70"
"Asl","Tardbp"
"Asl","Tkfc"
"Asl","Trap1"
"Asl","Tsta3"
"Asl","Tuba1a"
"Asl","Tubb3"
"Asl","Twf1"
"Asl","Txnrd1"
"Asl","Umps"
"Asns","C3"
"Asns","Cacybp"
"Asns","Capn2"
"Asns","Capns1"
"Asns","Dcps"
"Asns","Fh"
"Asns","Hnrnpll"
"Asns","Ivd"
"Asns","Lars"
"Asns","Lsm4"
"Asns","Naca"
"Asns","Pdcd6ip"
"Asns","Pdlim5"
"Asns","Plaa"
"Asns","Pygl"
"Asns","Rprd1b"
"Asns","Serpinf2"
"Asns","Shpk"
"Asns","Trnt1"
"Asns","Uba1"
"Asns","Ube2l3"
"Asns","Ywhae"
"Aspscr1","Cald1"
"Aspscr1","Diaph1"
"Aspscr1","Psmb8"
"Aspscr1","Stam"
"Ate1","Coro1c"
"Ate1","Crmp1"
"Ate1","Dlgap4"
"Ate1","Dpysl2"
"Ate1","Dpysl3"
"Ate1","Dpysl4"
"Ate1","Gmpr2"
"Ate1","Grpel1"
"Ate1","Gspt1"
"Ate1","Hmgcs1"
"Ate1","Hnrnpab"
"Ate1","Ilk"
"Ate1","P4hb"
"Ate1","Pex19"
"Ate1","Pkm"
"Ate1","Ppp2r1a"
"Ate1","Ppp2r5d"
"Ate1","Rabggta"
"Ate1","Rsu1"
"Ate1","Scin"
"Ate1","Srrt"
"Ate1","Uba2"
"Ate1","Zranb2"
"Atg3","C4b"
"Atg3","Capza1"
"Atg3","Capza2"
"Atg3","Capzb"
"Atg3","Carkd"
"Atg3","Cbx3"
"Atg3","Ces1c"
"Atg3","Cfl1"
"Atg3","Ciapin1"
"Atg3","Ckb"
"Atg3","Cndp2"
"Atg3","Cp"
"Atg3","Csad"
"Atg3","Ctsa"
"Atg3","Cul3"
"Atg3","Ddx58"
"Atg3","Dhrs11"
"Atg3","Dld"
"Atg3","Dpp3"
"Atg3","Dstn"
"Atg3","Ech1"
"Atg3","Echs1"
"Atg3","Eef2"
"Atg3","Eif5"
"Atg3","Ephx2"
"Atg3","Erap1"
"Atg3","Etfa"
"Atg3","Ezr"
"Atg3","F2"
"Atg3","Fkbp4"
"Atg3","Gapdh"
"Atg3","Gars"
"Atg3","Gbp2"
"Atg3","Gbp9"
"Atg3","Gc"
"Atg3","Gda"
"Atg3","Glud1"
"Atg3","Gm20390"
"Atg3","Gpx1"
"Atg3","Gpx3"
"Atg3","Gsn"
"Atg3","Gsr"
"Atg3","Hdgf"
"Atg3","Hk1"
"Atg3","Hnrnpf"
"Atg3","Hpx"
"Atg3","Hspa1a"
"Atg3","Hspa5"
"Atg3","Hspa8"
"Atg3","Hspa9"
"Atg3","Hspb1"
"Atg3","Hspd1"
"Atg3","Idh1"
"Atg3","Irgq"
"Atg3","Isoc1"
"Atg3","Kng1"
"Atg3","Kynu"
"Atg3","Ldha"
"Atg3","Map4k2"
"Atg3","Mapre2"
"Atg3","Msn"
"Atg3","Mtap"
"Atg3","Mthfd1"
"Atg3","Naprt"
"Atg3","Naxd"
"Atg3","Ndufab1"
"Atg3","Nhlrc2"
"Atg3","Nit1"
"Atg3","Nmt1"
"Atg3","Npepps"
"Atg3","Nsfl1c"
"Atg3","Oxsr1"
"Atg3","Pabpc1"
"Atg3","Pak2"
"Atg3","Papss2"
"Atg3","Pdia4"
"Atg3","Plekha5"
"Atg3","Plpbp"
"Atg3","Pls3"
"Atg3","Pnp"
"Atg3","Ppm1b"
"Atg3","Prep"
"Atg3","Prpf4b"
"Atg3","Psme2"
"Atg3","Rap1gds1"
"Atg3","Rpl22"
"Atg3","Rps21"
"Atg3","Scly"
"Atg3","Sephs2"
"Atg3","Serpina1a"
"Atg3","Serpina1b"
"Atg3","Serpina3k"
"Atg3","Sirt2"
"Atg3","Sord"
"Atg3","Srsf1"
"Atg3","Stmn1"
"Atg3","Swap70"
"Atg3","Tardbp"
"Atg3","Thop1"
"Atg3","Tkfc"
"Atg3","Trap1"
"Atg3","Tsta3"
"Atg3","Tuba1a"
"Atg3","Tuba1b"
"Atg3","Tuba1c"
"Atg3","Tubb2a"
"Atg3","Tubb3"
"Atg3","Tubb4b"
"Atg3","Twf1"
"Atg3","Txn"
"Atg3","Txnrd1"
"Atg3","Umps"
"Atg3","Ywhab"
"Atg3","Ywhaq"
"Atg3","Ywhaz"
"Atg7","Capza1"
"Atg7","Casp8"
"Atg7","Ddx58"
"Atg7","Dld"
"Atg7","Dpp3"
"Atg7","Ech1"
"Atg7","Eef2"
"Atg7","Eif5"
"Atg7","Gsr"
"Atg7","Hspb1"
"Atg7","Msn"
"Atg7","Mtap"
"Atg7","Mthfd1"
"Atg7","Mtpn"
"Atg7","Naxd"
"Atg7","Nisch"
"Atg7","Pgp"
"Atg7","Pls3"
"Atg7","Prps1l1"
"Atg7","Rpl22"
"Atg7","Serpina1a"
"Atg7","Serpina1b"
"Atg7","Serpina3k"
"Atg7","Sord"
"Atg7","Sugt1"
"Atg7","Swap70"
"Atg7","Tnni2"
"Atg7","Tsta3"
"Atg7","Tuba1c"
"Atic","Auh"
"Atic","C4b"
"Atic","Capn2"
"Atic","Capns1"
"Atic","Cat"
"Atic","Cbx3"
"Atic","Celf2"
"Atic","Ces1c"
"Atic","Cfap36"
"Atic","Ckb"
"Atic","Cp"
"Atic","Cse1l"
"Atic","Dcps"
"Atic","Dek"
"Atic","Dnajc7"
"Atic","Dtd1"
"Atic","Ech1"
"Atic","Echdc3"
"Atic","Echs1"
"Atic","Erap1"
"Atic","Fh"
"Atic","Fkbp4"
"Atic","G6pdx"
"Atic","Gc"
"Atic","Gclc"
"Atic","Gclm"
"Atic","Gda"
"Atic","Gsn"
"Atic","Gss"
"Atic","Hibadh"
"Atic","Hk1"
"Atic","Ifi47"
"Atic","Ifit3"
"Atic","Igbp1"
"Atic","Ivd"
"Atic","Ldha"
"Atic","Ldhb"
"Atic","Lsm2"
"Atic","Lsm4"
"Atic","Luc7l2"
"Atic","Mapre2"
"Atic","Mbnl1"
"Atic","Mvd"
"Atic","Nae1"
"Atic","Nagk"
"Atic","Npepps"
"Atic","Nsfl1c"
"Atic","Numb"
"Atic","Osgep"
"Atic","Padi2"
"Atic","Pafah1b1"
"Atic","Pafah1b2"
"Atic","Pdcd6ip"
"Atic","Pdha1"
"Atic","Pdhb"
"Atic","Pdia4"
"Atic","Pdia6"
"Atic","Pdlim1"
"Atic","Pdlim5"
"Atic","Pepd"
"Atic","Pfas"
"Atic","Ppp1cc"
"Atic","Ppp1r2"
"Atic","Pts"
"Atic","Pygl"
"Atic","Rap1gds1"
"Atic","Rdx"
"Atic","Rprd1b"
"Atic","Rps7"
"Atic","Serpina6"
"Atic","Serpinf2"
"Atic","Sfn"
"Atic","Tardbp"
"Atic","Tbcb"
"Atic","Tgm2"
"Atic","Timm13"
"Atic","Trap1"
"Atic","Trnt1"
"Atic","Uba3"
"Atic","Ubr7"
"Atic","Ubxn1"
"Atic","Umps"
"Atic","Vcl"
"Atic","Ywhab"
"Atic","Ywhae"
"Atic","Ywhag"
"Atic","Ywhah"
"Atic","Ywhaq"
"Atic","Ywhaz"
"Atl2","Ddx39b"
"Atl2","Eif4a3"
"Atl2","Erh"
"Atl2","Hadha"
"Atl2","Hadhb"
"Atl2","Mvp"
"Atl2","Prpf8"
"Atp2a2","Atp5a1"
"Atp2a2","Atp5b"
"Atp2a2","Atp5i"
"Atp2a2","B2m"
"Atp2a2","Canx"
"Atp2a2","Hist1h2al"
"Atp2a2","Mpp1"
"Atp2a2","Rab10"
"Atp2a2","Rab14"
"Atp2a2","Rab1A"
"Atp2a2","Rab21"
"Atp2a2","Rpl19"
"Atp2a2","Slc25a4"
"Atp2a2","Vdac1"
"Atp5a1","Atp5b"
"Atp5a1","Atp5i"
"Atp5a1","Atp5o"
"Atp5a1","Bcap31"
"Atp5a1","Canx"
"Atp5a1","Cyb5a"
"Atp5a1","Ddx21"
"Atp5a1","Mpp1"
"Atp5a1","Rab10"
"Atp5a1","Rab11b"
"Atp5a1","Rab14"
"Atp5a1","Rab1A"
"Atp5a1","Rab21"
"Atp5a1","Rab7a"
"Atp5a1","Rac2"
"Atp5a1","Rps18"
"Atp5a1","Slc25a4"
"Atp5a1","Vat1"
"Atp5a1","Vdac1"
"Atp5b","Atp5i"
"Atp5b","Atp5o"
"Atp5b","Bcap31"
"Atp5b","Canx"
"Atp5b","Mpp1"
"Atp5b","Rab11b"
"Atp5b","Rab14"
"Atp5b","Rab1A"
"Atp5b","Rab21"
"Atp5b","Rac1"
"Atp5b","Slc25a4"
"Atp5b","Vdac1"
"Atp5i","Atp5o"
"Atp5i","B2m"
"Atp5i","Bcap31"
"Atp5i","Canx"
"Atp5i","Gpx4"
"Atp5i","Hadhb"
"Atp5i","Mpp1"
"Atp5i","Rab10"
"Atp5i","Rab14"
"Atp5i","Rab1A"
"Atp5i","Rab21"
"Atp5i","Rab5a"
"Atp5i","Slc25a4"
"Atp5i","Ube2k"
"Atp5i","Vdac1"
"Atp5o","Canx"
"Atp5o","Rab10"
"Atp5o","Rab11b"
"Atp5o","Rab14"
"Atp5o","Rab1A"
"Atp5o","Rab5a"
"Atp5o","Slc25a4"
"Atp5o","Vdac1"
"Atp6v1a","Atp6v1b2"
"Atp6v1a","Atp6v1d"
"Atp6v1a","Atp6v1e1"
"Atp6v1a","Atp6v1f"
"Atp6v1a","Atp6v1g1"
"Atp6v1a","Atp6v1h"
"Atp6v1a","Ccdc6"
"Atp6v1a","Dnpep"
"Atp6v1a","Ganab"
"Atp6v1a","Gne"
"Atp6v1a","Mylk"
"Atp6v1a","Pcf11"
"Atp6v1a","Prkcsh"
"Atp6v1a","Pym1"
"Atp6v1a","Supt5h"
"Atp6v1a","Tpm1"
"Atp6v1a","Ugp2"
"Atp6v1b2","Atp6v1d"
"Atp6v1b2","Atp6v1e1"
"Atp6v1b2","Atp6v1f"
"Atp6v1b2","Atp6v1g1"
"Atp6v1b2","Atp6v1h"
"Atp6v1b2","Ccdc6"
"Atp6v1b2","Dnpep"
"Atp6v1b2","Ganab"
"Atp6v1b2","Gne"
"Atp6v1b2","Hyou1"
"Atp6v1b2","Mylk"
"Atp6v1b2","Pcf11"
"Atp6v1b2","Prkcsh"
"Atp6v1b2","Pym1"
"Atp6v1b2","Supt5h"
"Atp6v1b2","Tcerg1"
"Atp6v1b2","Tpm1"
"Atp6v1b2","Ugp2"
"Atp6v1d","Atp6v1e1"
"Atp6v1d","Atp6v1f"
"Atp6v1d","Atp6v1g1"
"Atp6v1d","Atp6v1h"
"Atp6v1d","Dnpep"
"Atp6v1d","Ganab"
"Atp6v1d","Gne"
"Atp6v1d","Hyou1"
"Atp6v1d","Mylk"
"Atp6v1d","Pcf11"
"Atp6v1d","Prkcsh"
"Atp6v1d","Supt5h"
"Atp6v1d","Tcerg1"
"Atp6v1d","Ugp2"
"Atp6v1e1","Atp6v1f"
"Atp6v1e1","Atp6v1g1"
"Atp6v1e1","Atp6v1h"
"Atp6v1e1","Ccdc6"
"Atp6v1e1","Dnpep"
"Atp6v1e1","Ganab"
"Atp6v1e1","Gne"
"Atp6v1e1","Hspa4"
"Atp6v1e1","Mylk"
"Atp6v1e1","Pcf11"
"Atp6v1e1","Prkcsh"
"Atp6v1e1","Pym1"
"Atp6v1e1","Supt5h"
"Atp6v1e1","Tpm1"
"Atp6v1e1","Ugp2"
"Atp6v1f","Atp6v1g1"
"Atp6v1f","Atp6v1h"
"Atp6v1f","Ccdc6"
"Atp6v1f","Dnpep"
"Atp6v1f","Ganab"
"Atp6v1f","Pcf11"
"Atp6v1f","Prkcsh"
