"protein_A","protein_B"
"AOR1","RVB2"
"AOR1","SWC1"
"AOR1","SWR1"
"AOR1","TFA1"
"AOR1","TFA2"
"AOR1","VPS71"
"AOR1","VPS72"
"AOR1","YAF9"
"AOR1","YLR385C"
"AOS1","SMT3"
"AOS1","UBA2"
"APC1","APC2"
"APC1","DOC1"
"APC1","HHT2"
"APC1","KEL3"
"APC2","CDC16"
"APC2","CDC27"
"APC2","DOC1"
"APC4","DOC1"
"APC4","PRE2"
"APC5","DOC1"
"APD1","PRE2"
"APD1","TIF5"
"APE2","LYS2"
"APE3","PAF1"
"APG14","ARC1"
"APG17","CIS1"
"APG17","CVT9"
"APG17","YPL166W"
"APG2","AUT10"
"APG2","UTP14"
"APG7","ARC1"
"APL1","YJL084C"
"APL2","APL4"
"APL2","APM1"
"APL2","APM2"
"APL2","YFL034W"
"APL3","YJL084C"
"APL4","APM1"
"APL4","APM2"
"APL4","NSR1"
"APL5","APL6"
"APL5","APM3"
"APL5","APS3"
"APL5","PUS1"
"APL6","APM3"
"APL6","APS3"
"APL6","CAP1"
"APL6","CRN1"
"APL6","HHF1"
"APM1","CDC73"
"APM1","TAF1"
"APM1","YAK1"
"APM3","RSC4"
"APN1","YRA1"
"APP2","GYP5"
"APP2","RVS161"
"APP2","RVS167"
"AQR1","CDC34"
"AQR2","UBP6"
"ARC1","ARP2"
"ARC1","ASN2"
"ARC1","ATP12"
"ARC1","AUT1"
"ARC1","BRR2"
"ARC1","CAT8"
"ARC1","CCC2"
"ARC1","CDC73"
"ARC1","CEF1"
"ARC1","CHS1"
"ARC1","CKA1"
"ARC1","COG3"
"ARC1","COX18"
"ARC1","CYR1"
"ARC1","DIA2"
"ARC1","EFT2"
"ARC1","ERB1"
"ARC1","FRE1"
"ARC1","GCN1"
"ARC1","GIS4"
"ARC1","HDA1"
"ARC1","HEK2"
"ARC1","HPR5"
"ARC1","IKI3"
"ARC1","IQG1"
"ARC1","KEX1"
"ARC1","KIP1"
"ARC1","KOG1"
"ARC1","KRE29"
"ARC1","MCA1"
"ARC1","MCX1"
"ARC1","MES1"
"ARC1","MGA2"
"ARC1","MIP6"
"ARC1","NBP1"
"ARC1","NGL3"
"ARC1","NHA1"
"ARC1","NUG1"
"ARC1","PET127"
"ARC1","PHO89"
"ARC1","PHO91"
"ARC1","PPX1"
"ARC1","RHC18"
"ARC1","ROT2"
"ARC1","RPB2"
"ARC1","RPH1"
"ARC1","SAC3"
"ARC1","SFL1"
"ARC1","SLA2"
"ARC1","SNF1"
"ARC1","SNG1"
"ARC1","SRP72"
"ARC1","TFA1"
"ARC1","UFD2"
"ARC1","VPS27"
"ARC1","YDR288W"
"ARC1","YDR306C"
"ARC1","YGL245W"
"ARC1","YGR071C"
"ARC1","YGR106C"
"ARC1","YHR131C"
"ARC1","YHR177W"
"ARC1","YIL137C"
"ARC1","YIL165C"
"ARC1","YKL050C"
"ARC1","YKL086W"
"ARC1","YKL107W"
"ARC1","YLR247C"
"ARC1","YLR343W"
"ARC1","YLR454W"
"ARC1","YMR086W"
"ARC1","YMR148W"
"ARC1","YMR269W"
"ARC1","YNL119W"
"ARC1","YNR063W"
"ARC1","YOR129C"
"ARC1","YOR318C"
"ARC1","YPR003C"
"ARC1","YPR045C"
"ARC1","YSN1"
"ARC15","ARC40"
"ARC15","ARP3"
"ARC18","ARC19"
"ARC18","ARC40"
"ARC19","ARC40"
"ARC35","ARC40"
"ARC35","ARP3"
"ARC35","SPT16"
"ARC40","ARP2"
"ARC40","ARP3"
"ARC40","INO80"
"ARC40","RVB2"
"ARC40","UBP14"
"ARC40","YMR265C"
"ARD1","NAT1"
"ARD1","NAT5"
"ARG5,6","FCP1"
"ARG5,6","MCM16"
"ARG5,6","PET123"
"ARG8","UBP6"
"ARG82","PSY2"
"ARL3","CDC73"
"ARO1","MCM22"
"ARO1","VMA2"
"ARO2","TID3"
"ARO4","EFB1"
"ARO4","YKL056C"
"ARO9","GND1"
"ARP4","ARP5"
"ARP4","ARP8"
"ARP4","BDF1"
"ARP4","EAF3"
"ARP4","EAF5"
"ARP4","EAF6"
"ARP4","EPL1"
"ARP4","ESA1"
"ARP4","GOD1"
"ARP4","IES1"
"ARP4","IES2"
"ARP4","IES3"
"ARP4","IES4"
"ARP4","IES5"
"ARP4","INO80"
"ARP4","NHP10"
"ARP4","RVB1"
"ARP4","RVB2"
"ARP4","SWC1"
"ARP4","SWR1"
"ARP4","TAF14"
"ARP4","VID21"
"ARP4","VPS71"
"ARP4","VPS72"
"ARP4","YAF9"
"ARP4","YLR385C"
"ARP4","YNG2"
"ARP4","YNL136W"
"ARP5","IES1"
"ARP5","IES2"
"ARP5","RVB1"
"ARP5","RVB2"
"ARP6","HSP60"
"ARP6","RVB1"
"ARP6","SWC1"
"ARP6","SWR1"
"ARP6","VPS71"
"ARP6","VPS72"
"ARP6","YLR385C"
"ARP7","NPL6"
"ARP7","RSC1"
"ARP7","RSC2"
"ARP7","RSC3"
"ARP7","RSC4"
"ARP7","RSC58"
"ARP7","RSC6"
"ARP7","RSC8"
"ARP7","RSC9"
"ARP7","RTT102"
"ARP7","SFH1"
"ARP7","SNF2"
"ARP7","STH1"
"ARP8","IES1"
"ARP8","IES3"
"ARP8","IES4"
"ARP8","IES5"
"ARP8","INO80"
"ARP8","NHP10"
"ARP8","PEA2"
"ARP8","RVB1"
"ARP8","RVB2"
"ARP8","SRB5"
"ARP9","NPL6"
"ARP9","RSC1"
"ARP9","RSC2"
"ARP9","RSC4"
"ARP9","RSC58"
"ARP9","RSC6"
"ARP9","RSC8"
"ARP9","RSC9"
"ARP9","RTT102"
"ARP9","SFH1"
"ARP9","SNF2"
"ARP9","STH1"
"ARP9","SWI1"
"ARP9","SWI3"
"ARR4","MDM39"
"ARR4","YKL082C"
"ARX1","NSR1"
"ARX1","PBS2"
"ARX1","PSE1"
"ARX1","SAP185"
"ARX1","YJL122W"
"ASE1","RFA1"
"ASF1","CDC60"
"ASF1","CKA1"
"ASF1","CKA2"
"ASF1","CMD1"
"ASF1","CTR9"
"ASF1","DBP8"
"ASF1","EXO84"
"ASF1","HAT1"
"ASF1","HHF1"
"ASF1","HHT1"
"ASF1","HHT2"
"ASF1","HIR1"
"ASF1","HIR2"
"ASF1","HIR3"
"ASF1","HPC2"
"ASF1","HTA2"
"ASF1","IML1"
"ASF1","IPP1"
"ASF1","MDN1"
"ASF1","MLC1"
"ASF1","MRS6"
"ASF1","MSK1"
"ASF1","NUP170"
"ASF1","NUP192"
"ASF1","PBP2"
"ASF1","PSP1"
"ASF1","RAD53"
"ASF1","REX4"
"ASF1","RFA2"
"ASF1","RPC19"
"ASF1","SEC8"
"ASF1","SRI1"
"ASF1","TOP2"
"ASF1","TPI1"
"ASF1","TPO4"
"ASF1","UTP14"
"ASF1","UTP22"
"ASF1","VID30"
"ASF1","YEL048C"
"ASF1","YGR068C"
"ASF1","YIL121W"
"ASF1","YLR253W"
"ASF1","YOL075C"
"ASI1","UBA1"
"ASK1","DAD1"
"ASK1","DAD2"
"ASK1","DAM1"
"ASK1","DUO1"
"ASK1","SPC19"
"ASK1","SPC34"
"ASK10","BEM2"
"ASK10","BMH2"
"ASK10","SPT16"
"ASK10","UBP15"
"ASN1","ASN2"
"ASN2","PWP1"
"ASN2","URA7"
"ATM1","PRP43"
"ATP1","UBP14"
"ATP16","DDR48"
"ATS1","KTI11"
"AUT1","NOP2"
"AUT10","SAP155"
"AUT10","TRM5"
"AVO2","UBA1"
"AVT1","DOA4"
"AVT3","RRB1"
"AYT1","PAF1"
"BAR1","TOP2"
"BAT2","HSP42"
"BBC1","LAS17"
"BBC1","THS1"
"BBC1","UBP7"
"BBC1","YJL021C"
"BCK2","ERB1"
"BCY1","CAM1"
"BCY1","FPR4"
"BCY1","TPK1"
"BCY1","TPK2"
"BDF1","BDF2"
"BDF1","HHF1"
"BDF1","SPT16"
"BDF1","SSE1"
"BDF1","SWR1"
"BDF1","YLR385C"
"BDH1","CDC73"
"BDH1","YAL061W"
"BEM2","BUD14"
"BEM2","ESC8"
"BEM2","PRT1"
"BEM2","SPA2"
"BEM2","SPT16"
"BEM2","STH1"
"BEM2","YBR108W"
"BEM2","YMR237W"
"BEM4","CPR7"
"BEM4","GLC7"
"BFR1","RRP5"
"BFR1","TSR1"
"BFR2","ENP2"
"BFR2","HCA4"
"BFR2","KRE33"
"BFR2","LCP5"
"BFR2","YDR365C"
"BFR2","YKL195W"
"BIG1","SSE1"
"BIR1","SLI15"
"BLM3","HHT1"
"BLM3","PRE2"
"BLM3","PRE6"
"BLM3","PUP1"
"BLM3","YFL006W"
"BMH1","BMH2"
"BMH1","CST6"
"BMH1","NTH1"
"BMH1","YFR017C"
"BMH1","YNR014W"
"BMH2","GLC7"
"BMH2","KCS1"
"BMH2","NTH1"
"BMH2","PIK1"
"BMH2","SOL1"
"BMH2","YEL023C"
"BMH2","YMR031C"
"BMH2","YNR014W"
"BMH2","YNR047W"
"BMS1","ERB1"
"BMS1","HCA4"
"BMS1","RCL1"
"BMS1","YBR187W"
"BNA1","SSE1"
"BNA3","SSE1"
"BNA5","YBR025C"
"BNI1","SSA1"
"BNI4","GLC7"
"BNI5","FIG4"
"BOI2","YPL105C"
"BOS1","NOP7"
"BPL1","RNT1"
"BRE1","LGE1"
"BRE1","MDH3"
"BRE1","RAD6"
"BRE2","CRN1"
"BRE2","ERF2"
"BRE2","PRK1"
"BRE2","RVS167"
"BRE2","SDC1"
"BRE2","SET1"
"BRE2","SHG1"
"BRE2","SPP1"
"BRE2","SWD1"
"BRE2","SWD2"
"BRE2","SWD3"
"BRE5","CDC73"
"BRE5","DDR48"
"BRE5","DED1"
"BRE5","FUN12"
"BRE5","NIP1"
"BRE5","RPP0"
"BRE5","RRP5"
"BRE5","UBP3"
"BRE5","UTP5"
"BRE5","YRA1"
"BRN1","SMC2"
"BRN1","YCS4"
"BRR1","SMD1"
"BRR1","SMX3"
"BRR2","PRP31"
"BRR2","PRP6"
"BRR2","PRP8"
"BRR2","SMD1"
"BRR2","SMD2"
"BRR2","SMD3"
"BRR2","SME1"
"BRR2","SMX3"
"BRR2","SNU114"
"BRR2","SNU66"
"BRX1","NOP7"
"BRX1","PWP1"
"BRX1","RRP5"
"BRX1","SBP1"
"BRX1","YLR455W"
"BSP1","CDC34"
"BSP1","MLC1"
"BSP1","POB3"
"BUD14","GLC7"
"BUD2","ECM16"
"BUD2","SRP21"
"BUD2","YPL009C"
"BUD21","NOP58"
"BUD21","RRP9"
"BUD21","SIK1"
"BUD22","DED1"
"BUD22","HAS1"
"BUD22","HCA4"
"BUD22","KEM1"
"BUD22","KRI1"
"BUD22","NOP1"
"BUD22","NPL3"
"BUD22","TOR1"
"BUD22","YGR272C"
"BUD22","YRA1"
"BUD23","ECM16"
"BUD27","FBA1"
"BUD27","RPB5"
"BUD27","RPO21"
"BUD32","GRX4"
"BUD32","YML036W"
"BUD4","PTA1"
"BUD4","RIC1"
"BUD5","RRP9"
"BUD6","CYM1"
"BUD6","YOR304C-A"
"BUL1","RSP5"
"BUL1","TIF6"
"BUR2","SGV1"
"BUR6","NCB2"
"BZZ1","LAS17"
"CAC2","MSI1"
"CAC2","RLF2"
"CAF130","YJR011C"
"CAF17","HHF1"
"CAF40","CCR4"
"CAF40","CDC39"
"CAF40","ERB1"
"CAK1","CDC34"
"CAM1","EFB1"
"CAM1","IES1"
"CAM1","INO80"
"CAM1","LYS4"
"CAM1","ROT2"
"CAM1","TEF4"
"CAM1","YKL056C"
"CAM1","YNR014W"
"CAP1","CAP2"
"CAP1","FBA1"
"CAP1","RNR1"
"CAP2","YIR003W"
"CAR2","PFK1"
"CBC2","CDC73"
"CBC2","KAP95"
"CBC2","NPL3"
"CBC2","PAB1"
"CBC2","SRP1"
"CBC2","STO1"
"CBC2","YJR041C"
"CBC2","YRA2"
"CBF5","CIC1"
"CBF5","ERB1"
"CBF5","GAR1"
"CBF5","HAS1"
"CBF5","HCA4"
"CBF5","HSP82"
"CBF5","KRI1"
"CBF5","MTR4"
"CBF5","NAT1"
"CBF5","NHP2"
"CBF5","NOP1"
"CBF5","NSR1"
"CBF5","PRP43"
"CBF5","ROM2"
"CBF5","SBP1"
"CBF5","SIK1"
"CBF5","SKI2"
"CBF5","UBP10"
"CBF5","YDR365C"
"CBF5","YJU2"
"CBF5","YMR031C"
"CBF5","YMR310C"
"CBR1","RPL30"
"CBR1","RPP0"
"CBR1","SRB5"
"CBR1","TOP1"
"CCC2","RPN5"
"CCH1","PTA1"
"CCL1","DED1"
"CCL1","KIN28"
"CCL1","SSL1"
"CCL1","TFB3"
"CCL1","TFB4"
"CCL1","YGR130C"
"CCR4","CDC39"
"CCR4","POP2"
"CCT2","YDR365C"
"CCT4","SDA1"
"CCT8","SSB1"
"CCZ1","MON1"
"CDC10","CDC11"
"CDC10","CDC12"
"CDC10","CDC3"
"CDC10","GIN4"
"CDC10","GLR1"
"CDC10","RVS161"
"CDC10","SHS1"
"CDC10","YDL026W"
"CDC10","YDR365C"
"CDC11","SHS1"
"CDC12","SHS1"
"CDC123","EFT1"
"CDC123","GCD11"
"CDC13","HHT1"
"CDC13","TID3"
"CDC13","UBP6"
"CDC16","CDC27"
"CDC16","DOC1"
"CDC2","HYS2"
"CDC20","SSE1"
"CDC23","CDC27"
"CDC23","DOC1"
"CDC25","MDS3"
"CDC27","DOA4"
"CDC27","DOC1"
"CDC28","CLB3"
"CDC28","SIC1"
"CDC3","CPR7"
"CDC3","SHS1"
"CDC31","HOS3"
"CDC31","ILV1"
"CDC31","PBP1"
"CDC31","PSA1"
"CDC33","CDC48"
"CDC33","SRO9"
"CDC33","TIF1"
"CDC33","TIF2"
"CDC33","TIF4631"
"CDC33","TIF4632"
"CDC34","CDC53"
"CDC34","CDC73"
"CDC34","CDC9"
"CDC34","CIN8"
"CDC34","CSG2"
"CDC34","CSN12"
"CDC34","DRS2"
"CDC34","ESC8"
"CDC34","ETR1"
"CDC34","GDH2"
"CDC34","GRR1"
"CDC34","HRT1"
"CDC34","HRT3"
"CDC34","KEM1"
"CDC34","MEP3"
"CDC34","MMS1"
"CDC34","MOR1"
"CDC34","MRF1"
"CDC34","MSH5"
"CDC34","NUP53"
"CDC34","PBP1"
"CDC34","RIC1"
"CDC34","RPL40A"
"CDC34","RPT5"
"CDC34","RTG2"
"CDC34","RTT101"
"CDC34","SKP1"
"CDC34","YBR280C"
"CDC34","YDL023C"
"CDC34","YDR458C"
"CDC37","FZO1"
"CDC37","HSC82"
"CDC37","SFL1"
"CDC39","RPN2"
"CDC39","SEM1"
"CDC39","UBP10"
"CDC39","YJR011C"
"CDC43","RAM2"
"CDC48","COG6"
"CDC48","DED1"
"CDC48","DOA1"
"CDC48","GIS2"
"CDC48","HHF1"
"CDC48","HHT2"
"CDC48","HSC82"
"CDC48","NPL4"
"CDC48","SCH9"
"CDC48","SHP1"
"CDC48","TDH1"
"CDC48","UBP6"
"CDC48","UFD1"
"CDC48","UFD2"
"CDC48","YAE1"
"CDC48","YDR049W"
"CDC48","YFL044C"
"CDC48","YGL108C"
"CDC48","YMR067C"
"CDC53","NHP2"
"CDC53","RPT5"
"CDC54","HAT1"
"CDC54","RPN3"
"CDC55","PPH21"
"CDC55","PPH22"
"CDC55","SUP35"
"CDC55","TPD3"
"CDC55","UBP15"
"CDC55","ZDS1"
"CDC55","ZDS2"
"CDC7","DBF4"
"CDC73","CKA1"
"CDC73","CKB1"
"CDC73","CTR9"
"CDC73","DCP3"
"CDC73","DED1"
"CDC73","DHR2"
"CDC73","ENO2"
"CDC73","FAP1"
"CDC73","FPR3"
"CDC73","GCN5"
"CDC73","LEO1"
"CDC73","MYO4"
"CDC73","ORC3"
"CDC73","PAF1"
"CDC73","POB3"
"CDC73","RNR1"
"CDC73","RSC8"
"CDC73","RTF1"
"CDC73","SAM2"
"CDC73","SPT16"
"CDC73","SRB5"
"CDC73","SRP1"
"CDC73","SRP68"
"CDC73","SWD3"
"CDC73","UTP22"
"CDC73","VPS71"
"CDC73","YGR154C"
"CDC73","YGR237C"
"CDC73","YLR424W"
"CDC73","YNL313C"
"CEF1","SNT309"
"CEF1","SYF1"
"CEG1","CET1"
"CET1","SLU7"
"CFT1","CFT2"
"CFT1","KEL3"
"CFT1","MPE1"
"CFT1","PAP1"
"CFT1","PFS2"
"CFT1","PTA1"
"CFT1","PTI1"
"CFT1","SWD2"
"CFT1","YSH1"
"CFT1","YTH1"
"CFT2","MPE1"
"CFT2","PAP1"
"CFT2","PFS2"
"CFT2","PTA1"
"CFT2","PTI1"
"CFT2","REF2"
"CFT2","SPT16"
"CFT2","SSU72"
"CFT2","SWD2"
"CFT2","YSH1"
"CFT2","YTH1"
"CHA1","HHT1"
"CHA1","SSE1"
"CHC1","CLC1"
"CHC1","ERB1"
"CHD1","CKA1"
"CHD1","CKA2"
"CHD1","CKB1"
"CHD1","CKB2"
"CHD1","HTA2"
"CHD1","NOP1"
"CHD1","PAB1"
"CHD1","POB3"
"CHD1","RRB1"
"CHD1","SPT16"
"CHD1","UBP7"
"CHK1","CWC21"
"CHL4","IML3"
"CHL4","MCM22"
"CHL4","NKP2"
"CHL4","PSH1"
"CHS3","PUS7"
"CHS5","NAP1"
"CHS5","PRP22"
"CHS5","SAC6"
"CHS5","YKR027W"
"CHS5","YMR237W"
"CIC1","HAS1"
"CIC1","NOP1"
"CIC1","RRP5"
"CIC1","RRS1"
"CIC1","TRM3"
"CIC1","YRA1"
"CIK1","MCM22"
"CIK1","RPN3"
"CIN1","TIF6"
"CIN8","HIS7"
"CIN8","NOC2"
"CIN8","REB1"
"CIN8","RRP5"
"CIN8","SPT16"
"CIN8","SRB4"
"CIN8","ZWF1"
"CIS1","CVT9"
"CIT2","FIP1"
"CIT3","MED4"
"CKA1","CKA2"
"CKA1","CKB1"
"CKA1","CKB2"
"CKA1","CTR9"
"CKA1","DBP3"
"CKA1","ELF1"
"CKA1","FPR3"
"CKA1","FUN30"
"CKA1","GLC7"
"CKA1","HHT2"
"CKA1","HOT1"
"CKA1","HTA2"
"CKA1","HTB2"
"CKA1","LYS14"
"CKA1","MLP1"
"CKA1","NIP100"
"CKA1","NOP7"
"CKA1","PAF1"
"CKA1","POL30"
"CKA1","PSH1"
"CKA1","RIM13"
"CKA1","RRP7"
"CKA1","SEC27"
"CKA1","SIN3"
"CKA1","SPT16"
"CKA1","SPT4"
"CKA1","SUP35"
"CKA1","TOP2"
"CKA1","UTP22"
"CKA1","YHR131C"
"CKA1","YJL132W"
"CKA1","YKL088W"
"CKA1","YNL149C"
"CKA2","CKB1"
"CKA2","CKB2"
"CKA2","CTR9"
"CKA2","HHT2"
"CKA2","HOT1"
"CKA2","HTA2"
"CKA2","POB3"
"CKA2","RPG1"
"CKA2","SPT16"
"CKA2","SPT5"
"CKA2","UBP10"
"CKA2","UTP22"
"CKA2","YLR407W"
"CKA2","YPR140W"
"CKB1","CKB2"
"CKB1","FUN30"
"CKB1","HHT2"
"CKB1","HOT1"
"CKB1","SPT16"
"CKB1","SPT4"
"CKB1","UTP22"
"CKB2","HOT1"
"CKB2","POB3"
"CKB2","SPT16"
"CKB2","UTP22"
"CKB2","YKL088W"
"CKI1","GFA1"
"CKI1","HTB1"
"CKS1","CLB3"
"CKS1","SIC1"
"CLB1","YMR259C"
"CLC1","GFA1"
"CLF1","PRP19"
"CLF1","PRP46"
"CLF1","SNT309"
"CLF1","SYF1"
"CLU1","YJL144W"
"CMD1","CRN1"
"CMD1","MLC1"
"CMD1","MYO2"
"CMD1","MYO3"
"CMD1","MYO5"
"CMD1","PFK1"
"CMD1","RAD23"
"CMD1","RGA1"
"CMD1","UBP9"
"CMD1","YOL109W"
"CMK2","SYF1"
"CMP2","CNB1"
"CNA1","PUS7"
"CNA1","RPM2"
"CNA1","STE20"
"CNA1","UTP14"
"CNA1","UTP21"
"CNM67","NPL6"
"COF1","RIC1"
"COF1","SRV2"
"COG1","COG7"
"COG2","COG4"
"COG3","COG4"
"COG3","COG6"
"COG4","COG6"
"COG4","COG8"
"COG5","COG6"
"COG5","COG7"
"COG5","COG8"
"COG6","COG7"
"COG6","COG8"
"COG6","NPL6"
"COG7","COG8"
"COG8","MYO2"
"COP1","DED1"
"COP1","GLO3"
"COP1","PCL8"
"COP1","PHO81"
"COP1","PHO85"
"COP1","RET2"
"COP1","RET3"
"COP1","SEC21"
"COP1","SEC26"
"COP1","SEC27"
"COP1","SEC28"
"COR1","QCR2"
"CPA1","CPA2"
"CPR6","HSC82"
"CPR6","HSP104"
"CPR6","HSP82"
"CPR6","QNS1"
"CPR7","HSC82"
"CPR7","NOT3"
"CPR7","RIM2"
"CPR7","RVS161"
"CPR7","TDH1"
"CPR7","TEX1"
"CPR7","YIL041W"
"CPR7","YML037C"
"CRN1","CSR1"
"CRN1","CUS1"
"CRN1","DOT1"
"CRN1","HCA4"
"CRN1","HIF1"
"CRN1","HMO1"
"CRN1","MAM33"
"CRN1","MLC1"
"CRN1","MSK1"
"CRN1","MSS51"
"CRN1","NAP1"
"CRN1","NET1"
"CRN1","NOP14"
"CRN1","NUP133"
"CRN1","NUP170"
"CRN1","PMT1"
"CRN1","RAD1"
"CRN1","RAD23"
"CRN1","RCO1"
"CRN1","RFA1"
"CRN1","RTG2"
"CRN1","RVS161"
"CRN1","SAR1"
"CRN1","SEC16"
"CRN1","SEC28"
"CRN1","SGV1"
"CRN1","UBP6"
"CRN1","YAL027W"
"CRN1","YBR159W"
"CRN1","YCR043C"
"CRN1","YDR314C"
"CRN1","YIL103W"
"CRN1","YLR225C"
"CRN1","YML011C"
"CRN1","YMR086W"
"CRN1","YPK1"
"CRN1","YPR093C"
"CSE2","GAL11"
"CSE2","MED4"
"CSE2","MED8"
"CSE2","NUT1"
"CSE2","NUT2"
"CSE2","RGR1"
"CSE2","ROX3"
"CSE2","SOH1"
"CSE2","SRB4"
"CSE2","SRB5"
"CSI1","CSN9"
"CSI1","PCI8"
"CSL4","DIS3"
"CSL4","LRP1"
"CSL4","MTR3"
"CSL4","RRP4"
"CSL4","RRP40"
"CSL4","RRP42"
"CSL4","RRP43"
"CSL4","RRP45"
"CSL4","RRP46"
"CSL4","SKI7"
"CSL4","YNR024W"
"CSM3","TOF1"
"CSN12","YPR045C"
"CSN12","YRA1"
"CSN9","PCI8"
"CSN9","RPN5"
"CSN9","RRI1"
"CSN9","RRI2"
"CSN9","SKP1"
"CSR1","NOC3"
"CSR1","UTP14"
"CSR2","TUB4"
"CTF18","DCC1"
"CTF19","IML3"
"CTF19","NEW1"
"CTF19","OKP1"
"CTF3","MCM22"
"CTF4","CYS4"
"CTF4","GCD11"
"CTF4","YJL072C"
"CTF8","DCC1"
"CTK1","CTK3"
"CTK2","CTK3"
"CTK3","NPL3"
"CTR9","LEO1"
"CTR9","PAF1"
"CTR9","POB3"
"CTR9","RTF1"
"CTR9","SPT16"
"CUE5","YMR259C"
"CUE5","YSC85"
"CUS1","CWC21"
"CUS1","HSH155"
"CUS1","HSH49"
"CUS1","LEA1"
"CUS1","PRP11"
"CUS1","PRP21"
"CUS1","SMB1"
"CWC2","RPN1"
"CWC2","RPT6"
"CWC21","NPL3"
"CWC22","PRP19"
"CWC23","PRP43"
"CWC23","YLR424W"
"CWH41","MES1"
"CWH41","RRP5"
"CYC8","UBP14"
"CYR1","FIG4"
"CYR1","SRV2"
"CYS4","MLP1"
"CYS4","TUB2"
"CYS4","WAR1"
"CYS4","YDJ1"
"CYT1","TSR2"
"DAD1","DUO1"
"DAD1","SPC19"
"DAD2","DUO1"
"DAD2","SPC19"
"DAK2","YMR259C"
"DAL1","SSE1"
"DAM1","DUO1"
"DAM1","SPC19"
"DBF4","RPN1"
"DBF4","RPN8"
"DBP10","NAT1"
"DBP2","HCA4"
"DBP3","HCA4"
"DBP3","NOP1"
"DBP3","NSR1"
"DBP3","SIK1"
"DBP5","ESA1"
"DBP5","LSP1"
"DBP5","MRP8"
"DBP5","PIL1"
"DBP5","SIN3"
"DBP6","PAB1"
"DBP7","DED1"
"DBP7","FPR4"
