"protein_A","protein_B"
"aceF","yebM"
"aceF","yfgB"
"aceF","ygiF"
"aceF","yhbU"
"aceF","yibL"
"aceF","yjeF"
"aceF","yjfQ"
"aceF","yjgD"
"aceF","yraL"
"aceF","yraN"
"acnA","dsbA"
"acpP","acpS"
"acpP","aidB"
"acpP","b0968"
"acpP","b4285"
"acpP","deaD"
"acpP","fabB"
"acpP","fabF"
"acpP","fabG"
"acpP","fabH"
"acpP","fabZ"
"acpP","glmU"
"acpP","hupB"
"acpP","lpdA"
"acpP","lpxD"
"acpP","malT"
"acpP","mukB"
"acpP","plsB"
"acpP","ribF"
"acpP","rplO"
"acpP","rplV"
"acpP","rpmB"
"acpP","rpsF"
"acpP","rpsG"
"acpP","rpsH"
"acpP","rpsM"
"acpP","secA"
"acpP","spoT"
"acpP","xerD"
"acpP","ybgC"
"acpP","ybgJ"
"acpP","yhbJ"
"acpP","yhbY"
"acpP","yiiD"
"acrB","gidB"
"acrD","cspD"
"acrD","ribF"
"acrF","tufB"
"add","dnaJ"
"add","ftsZ"
"add","gyrA"
"add","ibpA"
"add","ibpB"
"add","mreB"
"add","rcsA"
"adhC","pstB"
"adhC","slpA"
"adhE","dxs"
"adhE","ffh"
"adhE","greA"
"adhE","lysU"
"adhE","rpsB"
"adiA","ftsJ"
"adiA","rplB"
"adiA","rplO"
"adiA","sucA"
"adiA","yahF"
"adiA","ybgI"
"adk","rpoC"
"adk","ybdL"
"aefA","nusG"
"afuC","tufB"
"agaI","clpP"
"agaR","ribD"
"agaR","uvrD"
"agaY","dsbA"
"agaY","rplL"
"ahpC","clpX"
"aidB","cbpA"
"aidB","cspC"
"aidB","dnaK"
"aidB","fldA"
"aidB","hfq"
"aidB","mopA"
"aidB","rfaD"
"aidB","rplA"
"aidB","rplC"
"aidB","rplM"
"aidB","rplS"
"aidB","rplU"
"aidB","rplV"
"aidB","rpmB"
"aidB","rpsB"
"aidB","rpsD"
"aidB","rpsE"
"aidB","rpsF"
"aidB","rpsG"
"aidB","rpsL"
"aidB","rpsN"
"aidB","rpsS"
"aidB","rpsT"
"aidB","smpB"
"aidB","ybaX"
"aidB","ybcJ"
"aidB","yceC"
"aidB","yciL"
"aidB","yhbY"
"aidB","yjgD"
"alaS","b1555"
"alaS","dnaK"
"alaS","glmS"
"alaS","rpsB"
"alaS","topA"
"alaS","tufA"
"alaS","tufB"
"alaS","yciL"
"aldA","uup"
"alkB","yhcC"
"ampE","yohI"
"amyA","cspG"
"aphA","dnaK"
"apt","ddlA"
"apt","fusA"
"aptD","greA"
"araG","uvrD"
"araG","yaeC"
"arcB","ribB"
"arcB","yrfI"
"argA","lepA"
"argS","yebC"
"aroB","fusA"
"aroB","himD"
"aroE","yedE"
"aroK","yeaZ"
"artP","ppk"
"artP","topA"
"artP","yccA"
"artQ","yadB"
"asnB","dnaE"
"asnS","aspS"
"aspA","cspD"
"aspA","dnaK"
"aspA","lpxD"
"aspA","secA"
"aspA","tig"
"aspS","dnaA"
"aspS","gltD"
"aspS","rpoA"
"asr","tsf"
"atoD","ppa"
"atpA","atpD"
"atpA","atpG"
"atpB","dnaQ"
"atpC","atpG"
"atpD","atpG"
"atpD","dnaJ"
"atpD","helD"
"atpD","ibpA"
"atpD","mreB"
"atpD","ribB"
"atpD","rpoB"
"atpG","cspA"
"atpG","rplW"
"b0359","ssb"
"b0362","secB"
"b0499","rpoC"
"b0703","yjfH"
"b0816","thdF"
"b0866","rfaD"
"b0878","holA"
"b0878","lepA"
"b0878","nusG"
"b0878","topA"
"b0947","cysI"
"b0947","cysJ"
"b0959","cobB"
"b0959","prsA"
"b0965","rplL"
"b1085","murF"
"b1121","iscU"
"b1163","lpdA"
"b1163","mopA"
"b1163","rplL"
"b1163","yfiD"
"b1192","rpoB"
"b1200","guaC"
"b1200","parE"
"b1200","ybeB"
"b1200","yhiH"
"b1248","lepA"
"b1248","rplQ"
"b1248","rpsJ"
"b1310","ybaK"
"b1327","prfA"
"b1341","lpdA"
"b1341","tufA"
"b1341","tufB"
"b1342","lepA"
"b1368","ftsE"
"b1371","lpxD"
"b1372","ycgC"
"b1372","yfcB"
"b1374","eno"
"b1374","holC"
"b1374","lpdA"
"b1399","lpdA"
"b1399","rplC"
"b1399","rplM"
"b1399","rplO"
"b1399","rplT"
"b1399","rplU"
"b1399","rplV"
"b1399","rpmB"
"b1399","rpsG"
"b1399","rpsL"
"b1409","b2463"
"b1410","b1685"
"b1410","b2255"
"b1410","b2511"
"b1410","gatB"
"b1410","hns"
"b1410","holD"
"b1410","infC"
"b1410","parE"
"b1410","sbcC"
"b1410","srlR"
"b1410","ybgC"
"b1410","ycbY"
"b1410","yebM"
"b1410","yedW"
"b1410","yggH"
"b1410","yjfQ"
"b1428","holA"
"b1439","dnaK"
"b1447","frdA"
"b1451","yggH"
"b1452","yceC"
"b1458","mtlD"
"b1484","rfaD"
"b1486","cspD"
"b1487","ddlA"
"b1487","uvrC"
"b1498","hslU"
"b1501","b1773"
"b1501","clpB"
"b1501","ycfF"
"b1525","tig"
"b1543","dnaK"
"b1555","gltX"
"b1555","lpxD"
"b1559","manA"
"b1579","xseA"
"b1579","yebK"
"b1579","yieN"
"b1583","lpdA"
"b1583","ygiW"
"b1586","ribD"
"b1587","prfB"
"b1588","folC"
"b1592","murC"
"b1605","lpxD"
"b1624","cobB"
"b1624","prsA"
"b1624","ybaZ"
"b1625","hns"
"b1629","rpoB"
"b1644","lysU"
"b1649","kdsB"
"b1664","tufB"
"b1667","dnaK"
"b1667","dnaN"
"b1685","clpP"
"b1685","dnaQ"
"b1685","mreB"
"b1685","rfaD"
"b1685","rfaF"
"b1685","rpsC"
"b1685","rpsE"
"b1685","rpsG"
"b1685","spoT"
"b1685","tig"
"b1685","tufA"
"b1685","yhbZ"
"b1686","lpxA"
"b1690","bglG"
"b1696","yfiD"
"b1707","fusA"
"b1726","tig"
"b1731","hns"
"b1731","rplC"
"b1731","rpoA"
"b1731","rpoB"
"b1731","rpoC"
"b1731","rpoD"
"b1731","rpoZ"
"b1731","rpsO"
"b1731","tufA"
"b1741","mopA"
"b1742","fabA"
"b1746","mutH"
"b1759","ygeA"
"b1770","lpdA"
"b1773","dsbG"
"b1773","prsA"
"b1773","rplL"
"b1773","yidS"
"b1806","narJ"
"b1808","holC"
"b1808","tufA"
"b1808","tufB"
"b1834","pyrH"
"b1978","cspC"
"b1983","cca"
"b1983","nrdA"
"b1983","ydaY"
"b2060","murA"
"b2073","clpP"
"b2073","cutA"
"b2088","dsbA"
"b2097","dnaJ"
"b2097","dnaK"
"b2097","mopA"
"b2097","ybbN"
"b2097","yhbZ"
"b2146","fkpA"
"b2146","prfB"
"b2146","uup"
"b2146","ygfA"
"b2228","hepA"
"b2247","rcsB"
"b2247","ybhK"
"b2248","dnaB"
"b2249","rcsB"
"b2249","yaeC"
"b2255","nadE"
"b2255","nusG"
"b2255","yacL"
"b2290","tufB"
"b2299","panC"
"b2324","polA"
"b2340","deaD"
"b2341","b2342"
"b2341","b2351"
"b2341","lpdA"
"b2341","lysS"
"b2341","pepN"
"b2342","lpdA"
"b2342","rfaD"
"b2342","rplS"
"b2342","rplU"
"b2342","rpsE"
"b2342","ycaO"
"b2343","lysU"
"b2372","rpoC"
"b2373","ribB"
"b2376","fusA"
"b2392","grpE"
"b2434","kdsA"
"b2434","yfiQ"
"b2443","ybeW"
"b2451","yjeQ"
"b2460","ispA"
"b2463","cca"
"b2463","hrpA"
"b2463","nrdA"
"b2463","ycgC"
"b2463","ycjZ"
"b2494","yjfQ"
"b2496","dnaN"
"b2496","nfrA"
"b2496","rho"
"b2496","rplL"
"b2496","rpmG"
"b2496","rpsB"
"b2496","rpsJ"
"b2496","yaiP"
"b2496","yejE"
"b2503","uvrC"
"b2506","fabI"
"b2511","rplB"
"b2511","rplD"
"b2511","rplN"
"b2511","rpsB"
"b2511","rpsC"
"b2520","rplL"
"b2520","rpmB"
"b2520","rpsB"
"b2520","rpsE"
"b2520","rpsJ"
"b2520","ybaD"
"b2520","yfiF"
"b2520","yjfQ"
"b2639","ftsE"
"b2710","secA"
"b2710","ybeZ"
"b2737","parE"
"b2809","lolA"
"b2810","gcd"
"b2810","lpxD"
"b2863","hscA"
"b2878","rcsB"
"b2879","uvrD"
"b2881","rpoB"
"b2981","proA"
"b2997","hybE"
"b2998","cspB"
"bacA","lpxB"
"barA","clpA"
"basS","prfA"
"basS","ybhK"
"bglA","deaD"
"bglG","folP"
"bglG","yahB"
"bglJ","gyrB"
"bioA","lysS"
"bioB","secA"
"birA","glpB"
"birA","nfrB"
"birA","rplU"
"birA","rplV"
"birA","rpsC"
"birA","rpsN"
"birA","yhcJ"
"bolA","dppB"
"bolA","ydhD"
"bolA","yehY"
"bolA","yleA"
"brnQ","pheS"
"cadA","cobB"
"cadA","dnaN"
"cadA","ldcC"
"cadA","lpdA"
"cadA","rcsA"
"cadA","rplC"
"cadA","rplE"
"cadA","rpsB"
"cadA","rpsJ"
"cadA","secA"
"cadA","tufA"
"cadA","ycdQ"
"cadA","yieN"
"cadB","pyrH"
"cadB","ycaJ"
"cafA","dnaK"
"cafA","eno"
"cafA","hfq"
"cafA","infC"
"cafA","rpe"
"cafA","rpsD"
"cafA","rpsE"
"cafA","rpsI"
"cafA","rpsM"
"cafA","rpsO"
"cafA","rpsS"
"cafA","rpsT"
"cafA","rpsU"
"carA","carB"
"carA","fkpA"
"carA","murE"
"carB","greA"
"cbpA","clpA"
"cbpA","clpB"
"cbpA","deaD"
"cbpA","dnaK"
"cbpA","fabZ"
"cbpA","hscA"
"cbpA","infC"
"cbpA","lpxD"
"cbpA","metK"
"cbpA","mukB"
"cbpA","prsA"
"cbpA","rbsK"
"cbpA","rho"
"cbpA","rplA"
"cbpA","rplB"
"cbpA","rplC"
"cbpA","rplD"
"cbpA","rplE"
"cbpA","rplF"
"cbpA","rplI"
"cbpA","rplL"
"cbpA","rplS"
"cbpA","rplV"
"cbpA","rplX"
"cbpA","rpmC"
"cbpA","rpmG"
"cbpA","rpoC"
"cbpA","rpsA"
"cbpA","rpsB"
"cbpA","rpsC"
"cbpA","rpsD"
"cbpA","rpsE"
"cbpA","rpsG"
"cbpA","rpsM"
"cbpA","rpsP"
"cbpA","srmB"
"cbpA","tufA"
"cbpA","ugpB"
"cbpA","yfbT"
"cbpA","ygiF"
"cbpA","yheM"
"cbpA","yjfK"
"cca","cspA"
"cca","dnaA"
"cca","gatB"
"cca","hslU"
"cca","pflB"
"cca","purC"
"cca","rplC"
"cca","rpoB"
"cca","rpsB"
"cca","tufB"
"cca","vacB"
"cca","ybeB"
"cca","yihZ"
"ccmB","clpB"
"ccmB","grpE"
"ccmB","hslU"
"ccmB","hslV"
"ccmB","infC"
"ccmB","lpxD"
"ccmB","prfB"
"ccmB","pth"
"ccmB","topB"
"ccmH","ybhK"
"ccmH","ygcP"
"cdd","ftsE"
"celB","surA"
"cfa","iscU"
"cfa","pstB"
"cheY","lpdA"
"cheZ","gapA"
"chpS","pta"
"citE","fusA"
"clpA","clpP"
"clpA","clpX"
"clpA","dnaJ"
"clpA","dnaK"
"clpA","dxs"
"clpA","fabZ"
"clpA","ffh"
"clpA","fldA"
"clpA","ftsJ"
"clpA","gyrA"
"clpA","holC"
"clpA","ibpA"
"clpA","mukB"
"clpA","proV"
"clpA","purL"
"clpA","pyrH"
"clpA","rho"
"clpA","rhsC"
"clpA","rnpA"
"clpA","rplC"
"clpA","rplD"
"clpA","rplE"
"clpA","rplI"
"clpA","rplJ"
"clpA","rplL"
"clpA","rplM"
"clpA","rplR"
"clpA","rplU"
"clpA","rpmA"
"clpA","rpmC"
"clpA","rpmG"
"clpA","rpoB"
"clpA","rpoC"
"clpA","rpsA"
"clpA","rpsB"
"clpA","rpsD"
"clpA","rpsF"
"clpA","rpsG"
"clpA","rpsJ"
"clpA","rpsN"
"clpA","rpsP"
"clpA","rpsU"
"clpA","sbcC"
"clpA","secA"
"clpA","smpB"
"clpA","spoT"
"clpA","sspB"
"clpA","tufB"
"clpA","uvrD"
"clpA","ybeW"
"clpA","ybjE"
"clpA","yfgB"
"clpA","ygiF"
"clpA","yhbY"
"clpA","yljA"
"clpB","clpX"
"clpB","elaC"
"clpB","evgS"
"clpB","glcB"
"clpB","ibpA"
"clpB","lasT"
"clpB","lysU"
"clpB","mopA"
"clpB","mreB"
"clpB","ptsN"
"clpB","rplC"
"clpB","rplM"
"clpB","rplU"
"clpB","rplV"
"clpB","rpmC"
"clpB","rpsB"
"clpB","rpsG"
"clpB","rpsH"
"clpB","rpsJ"
"clpB","rpsN"
"clpB","ruvB"
"clpB","sapC"
"clpB","thiG"
"clpB","tufA"
"clpB","yagW"
"clpB","yfgB"
"clpB","yfhE"
"clpB","ygaU"
"clpB","yhfT"
"clpB","ymcC"
"clpP","dnaK"
"clpP","dsbG"
"clpP","greA"
"clpP","gyrA"
"clpP","hsdR"
"clpP","htrA"
"clpP","kefC"
"clpP","lon"
"clpP","metK"
"clpP","mopA"
"clpP","mtlA"
"clpP","narG"
"clpP","narZ"
"clpP","parE"
"clpP","recA"
"clpP","rfaD"
"clpP","rho"
"clpP","rplA"
"clpP","rplC"
"clpP","rplD"
"clpP","rplE"
"clpP","rplJ"
"clpP","rplK"
"clpP","rplL"
"clpP","rplM"
"clpP","rplS"
"clpP","rplU"
"clpP","rpmB"
"clpP","rpmC"
"clpP","rpmG"
"clpP","rpoC"
"clpP","rpsB"
"clpP","rpsF"
"clpP","rpsG"
"clpP","rpsJ"
"clpP","rpsP"
"clpP","secA"
"clpP","tufA"
"clpP","tufB"
"clpP","ugpB"
"clpP","yfiF"
"clpP","yjgD"
"clpX","dnaK"
"clpX","greA"
"clpX","grpE"
"clpX","metK"
"clpX","mreB"
"clpX","pstB"
"clpX","rfbB"
"clpX","rplL"
"clpX","rpmC"
"clpX","rpmG"
"clpX","tufB"
"clpX","yfhE"
"cmr","trxC"
"cobB","hsdR"
"cobB","iscS"
"cobB","prsA"
"cobB","rpsC"
"cobB","rpsD"
"cobB","rpsN"
"cobB","rpsT"
"codA","trxC"
"cpdB","ybaK"
"cpxR","gapA"
"cpxR","lysA"
"cpxR","secB"
"creC","cspC"
"creC","dnaA"
"creC","gloA"
"crp","rcsB"
"crp","rplC"
"crp","rplL"
"crp","rpsE"
"crp","rpsJ"
"crp","ubiB"
"crp","yacL"
"csgD","parE"
"cspA","cspB"
"cspA","cspG"
"cspA","deaD"
"cspA","dnaN"
"cspA","dsbG"
"cspA","hfq"
"cspA","hupA"
"cspA","hupB"
"cspA","rplA"
"cspA","rplC"
"cspA","rplD"
"cspA","rplL"
"cspA","rplR"
"cspA","rplS"
"cspA","rpoA"
"cspA","rpsC"
"cspA","rpsD"
"cspA","rpsE"
"cspA","rpsG"
"cspA","rpsJ"
"cspA","rpsN"
"cspA","ybhF"
"cspA","ycbY"
"cspA","yceC"
"cspA","yciL"
"cspA","ydaY"
"cspA","ygcG"
"cspB","cspE"
"cspB","cspG"
"cspB","dnaN"
"cspB","eno"
"cspB","gltA"
"cspB","hfq"
"cspB","lpdA"
"cspB","rplC"
"cspB","rplL"
"cspB","rplV"
"cspB","rpsB"
"cspB","rpsJ"
"cspC","cspD"
"cspC","cspE"
"cspC","deaD"
"cspC","dnaJ"
"cspC","dnaQ"
"cspC","entB"
"cspC","glpK"
"cspC","hfq"
"cspC","hrpA"
"cspC","hupA"
"cspC","hupB"
"cspC","lysU"
"cspC","metR"
"cspC","pnp"
"cspC","prpD"
"cspC","putA"
"cspC","rcsB"
"cspC","recN"
"cspC","rfaJ"
"cspC","rhlE"
"cspC","rho"
"cspC","rplA"
"cspC","rplB"
"cspC","rplC"
"cspC","rplD"
"cspC","rplE"
"cspC","rplI"
"cspC","rplM"
"cspC","rplR"
"cspC","rplS"
"cspC","rplU"
"cspC","rplV"
"cspC","rplW"
"cspC","rplX"
"cspC","rpoA"
"cspC","rpsA"
"cspC","rpsB"
"cspC","rpsC"
"cspC","rpsD"
"cspC","rpsE"
"cspC","rpsF"
"cspC","rpsG"
"cspC","rpsI"
"cspC","rpsJ"
"cspC","rpsM"
"cspC","rpsN"
"cspC","rpsT"
"cspC","sun"
"cspC","uvrC"
"cspC","vacB"
"cspC","ycbY"
"cspC","yceC"
"cspC","yciL"
"cspC","yciR"
"cspC","ydaY"
"cspC","yfiF"
"cspC","yhbJ"
"cspC","yhbY"
"cspC","yhiP"
"cspC","yhiR"
"cspC","yjdB"
"cspC","ymfC"
"cspD","cspE"
"cspD","ddlA"
"cspD","deaD"
"cspD","dppD"
"cspD","hlpA"
"cspD","hupA"
"cspD","pnp"
"cspD","rho"
"cspD","rplA"
"cspD","rplB"
"cspD","rplC"
"cspD","rplM"
"cspD","rplS"
"cspD","rplX"
"cspD","rpsA"
"cspD","rpsB"
"cspD","rpsC"
"cspD","rpsD"
"cspD","rpsE"
"cspD","rpsG"
"cspD","rpsJ"
"cspD","rpsM"
"cspD","rpsN"
"cspD","rpsT"
"cspD","rpsU"
"cspD","tehB"
"cspD","vacB"
"cspD","ycbY"
"cspD","yceC"
"cspD","yciL"
"cspD","ydiA"
"cspD","yfiF"
"cspE","cspI"
"cspE","dnaN"
"cspE","gabT"
"cspE","glmU"
"cspE","hflB"
"cspE","hfq"
"cspE","hrpA"
"cspE","hupA"
"cspE","hyfG"
"cspE","pnp"
"cspE","rho"
"cspE","rplA"
"cspE","rplB"
"cspE","rplC"
"cspE","rplD"
"cspE","rplS"
"cspE","rplX"
"cspE","rpsA"
"cspE","rpsD"
"cspE","rpsE"
"cspE","rpsG"
"cspE","rpsJ"
"cspE","rpsP"
"cspE","secA"
"cspE","serS"
"cspE","vacB"
"cspE","ycbY"
"cspE","yciL"
"cspE","yjdG"
"cspG","intC"
"cspG","rplA"
"cspG","rplC"
"cspG","rplL"
"cspG","rplM"
"cspG","rplV"
"cspG","rpsB"
"cspG","rpsE"
"csrA","helD"
"csrA","hfq"
"cutA","ftsA"
"cutA","tufB"
"cvpA","ribD"
"cycA","rpoB"
"cynT","yohI"
"cysA","proA"
"cysB","rpoB"
"cysJ","holB"
"cysK","lysU"
"cysM","rfaD"
"cysN","yacG"
"cysP","ycgC"
"cysQ","rpoC"
"cysW","hslU"
"dacA","deaD"
"dacA","infC"
"dacA","yfiF"
"dam","glpD"
"dam","lpdA"
"dam","rplS"
"dam","rplV"
"dam","serS"
"dam","yjjI"
"damX","iscU"
"dapF","yfgB"
"dapF","ygdP"
"dcm","rplA"
"dcm","rplC"
"dcm","rplM"
"dcm","rplU"
"dcm","rplV"
"dcm","rpsC"
"dcm","rpsE"
"dcm","rpsG"
"dcm","rpsN"
"dcm","rpsT"
"dcm","thdF"
"dctA","dsbA"
"ddlA","dnaK"
"ddlA","ftsI"
"ddlA","proA"
"ddlA","yafC"
"ddlA","yieM"
"ddlA","yjcT"
"deaD","dnaJ"
"deaD","dppC"
"deaD","dps"
"deaD","evgA"
"deaD","fabA"
"deaD","gsk"
"deaD","gyrB"
"deaD","hfq"
"deaD","hrpA"
"deaD","hslV"
"deaD","hupA"
"deaD","hupB"
"deaD","map"
"deaD","nusG"
"deaD","rne"
"deaD","rnpA"
"deaD","rplA"
"deaD","rplB"
"deaD","rplC"
"deaD","rplD"
"deaD","rplF"
"deaD","rplI"
"deaD","rplK"
"deaD","rplM"
"deaD","rplP"
"deaD","rplQ"
"deaD","rplR"
"deaD","rplS"
"deaD","rplU"
"deaD","rplV"
"deaD","rplW"
"deaD","rplX"
"deaD","rpmA"
"deaD","rpmB"
"deaD","rpsA"
"deaD","rpsB"
"deaD","rpsC"
"deaD","rpsD"
"deaD","rpsE"
"deaD","rpsF"
"deaD","rpsG"
"deaD","rpsH"
"deaD","rpsI"
"deaD","rpsJ"
"deaD","rpsK"
"deaD","rpsM"
"deaD","rpsN"
"deaD","rpsO"
"deaD","rpsP"
"deaD","rpsR"
"deaD","rpsS"
"deaD","rpsT"
"deaD","rpsU"
"deaD","rspU"
"deaD","spoT"
"deaD","srmB"
"deaD","sucD"
"deaD","tgt"
"deaD","uraA"
"deaD","vacB"
"deaD","ybaB"
"deaD","ybcJ"
"deaD","ybeZ"
"deaD","ybjW"
"deaD","ycbY"
"deaD","yceC"
"deaD","yciL"
"deaD","yfgB"
"deaD","yfiF"
"deaD","ygdP"
"deaD","yggH"
"deaD","ygiF"
"deaD","yhiR"
"deaD","yihQ"
"deaD","ynhD"
"dedA","iscU"
"def","rplD"
"def","usg"
"degQ","murA"
"dfp","rplA"
"dfp","rpoA"
"dgt","uvrD"
"dgt","yeaG"
"dnaA","dnaJ"
"dnaA","lpdA"
"dnaA","nadE"
"dnaA","rplB"
"dnaA","rplC"
"dnaA","rplD"
"dnaA","rplL"
"dnaA","rplN"
"dnaA","rplO"
"dnaA","rplP"
"dnaA","rplV"
"dnaA","rplW"
"dnaA","rplX"
"dnaA","rpmB"
"dnaA","rpsB"
"dnaA","rpsC"
"dnaA","rpsE"
"dnaA","rpsG"
"dnaA","rpsI"
"dnaA","rpsJ"
"dnaA","rpsM"
"dnaA","rpsN"
"dnaA","rpsT"
"dnaA","tufA"
"dnaA","tufB"
"dnaA","ynhG"
"dnaB","dnaC"
"dnaB","fimI"
"dnaB","ftsY"
"dnaB","fumA"
"dnaB","rplA"
"dnaB","rplD"
"dnaB","rplL"
"dnaB","rplO"
"dnaB","rplW"
"dnaB","rpmC"
"dnaB","rpsB"
"dnaB","rpsE"
"dnaB","thrA"
"dnaB","tufA"
"dnaB","tufB"
"dnaE","dnaK"
"dnaE","dnaQ"
"dnaE","dnaX"
"dnaE","holA"
"dnaE","holB"
"dnaE","holC"
"dnaE","holD"
"dnaE","holE"
"dnaE","hrpB"
"dnaE","lpdA"
"dnaE","nikD"
"dnaE","rhsD"
"dnaE","rplA"
"dnaE","rplC"
"dnaE","rplD"
"dnaE","rplL"
"dnaE","rplM"
"dnaE","rplU"
"dnaE","rpsA"
"dnaE","rpsB"
"dnaE","rpsP"
"dnaE","ssb"
"dnaE","sspB"
"dnaE","tpiA"
"dnaE","tufA"
"dnaE","tufB"
"dnaE","ybdL"
"dnaE","yejF"
"dnaE","yhjO"
"dnaG","nusG"
"dnaG","rplA"
"dnaG","rplL"
"dnaG","rpsG"
"dnaG","yfiF"
"dnaG","ygdH"
"dnaJ","dnaK"
"dnaJ","ftsA"
"dnaJ","gatY"
"dnaJ","glmS"
"dnaJ","glyQ"
"dnaJ","gyrA"
"dnaJ","hfq"
"dnaJ","hslU"
"dnaJ","ibpA"
"dnaJ","imp"
"dnaJ","infB"
"dnaJ","kdsB"
"dnaJ","lpxD"
"dnaJ","malT"
"dnaJ","metK"
"dnaJ","mreB"
"dnaJ","mukB"
"dnaJ","narG"
"dnaJ","nusG"
"dnaJ","prsA"
"dnaJ","pstB"
"dnaJ","pta"
"dnaJ","pyrH"
"dnaJ","recA"
"dnaJ","recJ"
"dnaJ","relE"
"dnaJ","rho"
"dnaJ","rph"
"dnaJ","rplA"
"dnaJ","rplJ"
"dnaJ","rplS"
"dnaJ","rplV"
"dnaJ","rplW"
"dnaJ","rplX"
"dnaJ","rpoC"
"dnaJ","rpsB"
"dnaJ","rpsE"
"dnaJ","rpsF"
"dnaJ","rpsJ"
"dnaJ","rpsM"
"dnaJ","rpsN"
"dnaJ","ruvB"
"dnaJ","selB"
"dnaJ","srmB"
"dnaJ","trxC"
"dnaJ","tufB"
"dnaJ","ybcJ"
"dnaJ","ybdQ"
"dnaJ","ybjX"
"dnaJ","yfgB"
"dnaJ","yfiQ"
"dnaJ","yicC"
"dnaJ","yjbJ"
"dnaJ","yjfQ"
"dnaJ","yleA"
"dnaK","eno"
"dnaK","entB"
