"protein_A","protein_B"
"bolA","ydhD"
"bolA","yehY"
"brnQ","pheS"
"cadA","ldcC"
"cadA","rcsA"
"cadA","ycdQ"
"cadA","yieN"
"cadB","pyrH"
"cadB","ycaJ"
"caiC","queA"
"caiT","ydjL"
"can","tufB"
"carA","carB"
"carA","fkpA"
"carB","cysI"
"carB","cysJ"
"carB","fimA"
"carB","lhr"
"carB","rpsJ"
"cbpA","cbpM"
"cbpA","clpB"
"cbpA","deaD"
"cbpA","hscA"
"cbpA","lpxD"
"cbpA","prsA"
"cbpA","rbsK"
"cbpA","rho"
"cbpA","rluB"
"cbpA","rplA"
"cbpA","rplB"
"cbpA","rplD"
"cbpA","rplE"
"cbpA","rplI"
"cbpA","rpsA"
"cbpA","rpsC"
"cbpA","rpsD"
"cbpA","rpsP"
"cbpA","yfbT"
"cbpA","yheM"
"cbpA","yjfK"
"cbpA","yjjU"
"cbpM","ibpA"
"cbrA","ydjI"
"cca","pflB"
"cca","purC"
"ccmB","lpxC"
"ccmB","lpxD"
"ccmH","ybhK"
"ccmH","ybiB"
"ccmH","ygcP"
"cdd","ftsE"
"cdd","lhr"
"cdd","nagB"
"cedA","hns"
"cedA","metJ"
"cedA","rpoA"
"cedA","rpoB"
"cedA","rpoC"
"cedA","rpoD"
"cedA","rpoZ"
"cedA","rpsO"
"cfa","iscU"
"cfa","pstB"
"chaB","hybD"
"chaB","malZ"
"chbC","surA"
"cheW","parE"
"cheY","parE"
"cheZ","gapA"
"chpS","pta"
"cirA","eno"
"cirA","hupA"
"cirA","rplD"
"cirA","rplJ"
"cirA","rplL"
"cirA","rpsN"
"cirA","rpsP"
"citB","cysB"
"citB","gltB"
"citB","gltD"
"citB","yeiT"
"clcB","murC"
"clpA","clpS"
"clpA","cspC"
"clpA","cspE"
"clpA","dnaJ"
"clpA","dxs"
"clpA","fabZ"
"clpA","ffh"
"clpA","fldA"
"clpA","groS"
"clpA","gyrA"
"clpA","ibpA"
"clpA","infC"
"clpA","lon"
"clpA","nadE"
"clpA","proV"
"clpA","prsA"
"clpA","purL"
"clpA","pyrH"
"clpA","rho"
"clpA","rhsC"
"clpA","rnpA"
"clpA","rplD"
"clpA","rplI"
"clpA","rplL"
"clpA","rplM"
"clpA","rplR"
"clpA","rplU"
"clpA","rpmA"
"clpA","rpmG"
"clpA","rpsA"
"clpA","rpsF"
"clpA","rpsJ"
"clpA","rpsN"
"clpA","rpsU"
"clpA","rrmJ"
"clpA","sbcC"
"clpA","smpB"
"clpA","sspB"
"clpA","tufB"
"clpA","uvrD"
"clpA","ybjE"
"clpA","yfgB"
"clpA","ygiF"
"clpA","yhbY"
"clpB","clpX"
"clpB","dxr"
"clpB","exbB"
"clpB","groS"
"clpB","hscB"
"clpB","hypD"
"clpB","lysU"
"clpB","mrcA"
"clpB","nagB"
"clpB","ompA"
"clpB","potF"
"clpB","rimI"
"clpB","rmf"
"clpB","ruvB"
"clpB","sucC"
"clpB","torZ"
"clpB","tufB"
"clpB","wbbK"
"clpB","yfgB"
"clpB","yjbH"
"clpB","yliG"
"clpP","degP"
"clpP","groL"
"clpP","groS"
"clpP","kefC"
"clpP","mtlA"
"clpP","rfaD"
"clpP","ydiH"
"clpP","yegL"
"clpP","yjgD"
"clpX","hscB"
"clpX","metK"
"clpX","mreB"
"clpX","pstB"
"clpX","recA"
"clpX","rfbB"
"cmr","trxC"
"coaD","leuS"
"coaD","murE"
"coaD","ppa"
"coaD","rfaD"
"coaD","yciA"
"coaE","dps"
"coaE","parE"
"coaE","speD"
"cobB","kdsD"
"cobB","ligA"
"cobB","prsA"
"cobB","rpsC"
"cobB","rpsD"
"cobB","rpsN"
"cobB","spoT"
"cobB","yccR"
"cobB","ydgJ"
"codA","trxC"
"cpdB","ybaK"
"cpxP","hemB"
"cpxP","hupB"
"cpxP","pps"
"cpxP","rplW"
"cpxP","yrdA"
"cpxR","gapA"
"cpxR","lysA"
"cpxR","secB"
"creC","dnaA"
"creC","gloA"
"crp","gntY"
"crp","ubiB"
"crp","yacL"
"crp","ycgM"
"crr","cysI"
"crr","dps"
"crr","frsA"
"crr","nuoC"
"crr","ycbX"
"csdA","gcd"
"csdA","lpxD"
"csgD","yjjU"
"csiE","glyS"
"csiE","groS"
"csiE","rpsA"
"csiE","rpsC"
"csiE","rpsD"
"csiE","tig"
"cspA","cspB"
"cspA","cspG"
"cspA","hfq"
"cspA","hupA"
"cspA","hupB"
"cspA","rluB"
"cspA","rplL"
"cspA","rplR"
"cspA","rplS"
"cspA","rpsJ"
"cspA","ycbY"
"cspA","ygcG"
"cspB","cspE"
"cspB","cspG"
"cspB","dnaN"
"cspB","gltA"
"cspB","hfq"
"cspB","rplL"
"cspB","rpsJ"
"cspB","yghW"
"cspC","cspD"
"cspC","cspE"
"cspC","deaD"
"cspC","dnaJ"
"cspC","exbB"
"cspC","exbD"
"cspC","flu"
"cspC","ftsX"
"cspC","hfq"
"cspC","hrpA"
"cspC","hupA"
"cspC","hupB"
"cspC","mrcA"
"cspC","nlpD"
"cspC","panB"
"cspC","pnp"
"cspC","putA"
"cspC","recN"
"cspC","rhlE"
"cspC","rho"
"cspC","rluB"
"cspC","rluC"
"cspC","rnr"
"cspC","rplA"
"cspC","rplB"
"cspC","rplD"
"cspC","rplE"
"cspC","rplI"
"cspC","rplM"
"cspC","rplR"
"cspC","rplS"
"cspC","rplW"
"cspC","rplX"
"cspC","rpoA"
"cspC","rpsA"
"cspC","rpsC"
"cspC","rpsD"
"cspC","rpsF"
"cspC","rpsJ"
"cspC","rpsM"
"cspC","rpsN"
"cspC","rpsT"
"cspC","tktB"
"cspC","torZ"
"cspC","wbbK"
"cspC","ybjX"
"cspC","ycbY"
"cspC","ycjF"
"cspC","yebY"
"cspC","yfiF"
"cspC","yhbJ"
"cspC","yhdP"
"cspC","yhiR"
"cspC","yjgA"
"cspC","yqeF"
"cspD","cspE"
"cspD","ddlA"
"cspD","ddpB"
"cspD","deaD"
"cspD","dppD"
"cspD","hlpA"
"cspD","rho"
"cspD","rluB"
"cspD","rluC"
"cspD","rnr"
"cspD","rplA"
"cspD","rplB"
"cspD","rplM"
"cspD","rplS"
"cspD","rplX"
"cspD","rpsA"
"cspD","rpsC"
"cspD","rpsD"
"cspD","rpsJ"
"cspD","rpsM"
"cspD","rpsN"
"cspD","rpsT"
"cspD","rpsU"
"cspD","ycbY"
"cspD","ydiA"
"cspD","yfiF"
"cspE","cspI"
"cspE","dcuR"
"cspE","deaD"
"cspE","dnaN"
"cspE","dxr"
"cspE","glmU"
"cspE","glnP"
"cspE","hfq"
"cspE","hrpA"
"cspE","hupA"
"cspE","pnp"
"cspE","rho"
"cspE","rluB"
"cspE","rnr"
"cspE","rplA"
"cspE","rplB"
"cspE","rplD"
"cspE","rpsA"
"cspE","rpsD"
"cspE","rpsJ"
"cspE","rpsP"
"cspE","secA"
"cspE","torZ"
"cspE","wbbK"
"cspE","ycjF"
"cspG","intS"
"cspG","wbbK"
"cspI","ygfU"
"csrA","deaD"
"csrA","dnaJ"
"csrA","dnaN"
"csrA","eno"
"csrA","helD"
"csrA","hfq"
"csrA","hlpA"
"csrA","hupA"
"csrA","hupB"
"csrA","infC"
"csrA","lpxD"
"csrA","nagC"
"csrA","rhlB"
"csrA","rho"
"csrA","rluB"
"csrA","rne"
"csrA","rnr"
"csrA","rplA"
"csrA","rplD"
"csrA","rplE"
"csrA","rplF"
"csrA","rplI"
"csrA","rplM"
"csrA","rplO"
"csrA","rplQ"
"csrA","rplR"
"csrA","rplS"
"csrA","rplT"
"csrA","rplU"
"csrA","rplX"
"csrA","rpmB"
"csrA","rpmC"
"csrA","rpoA"
"csrA","rpsA"
"csrA","rpsC"
"csrA","rpsD"
"csrA","rpsF"
"csrA","rpsI"
"csrA","rpsM"
"csrA","rpsN"
"csrA","rpsP"
"csrA","rpsS"
"csrA","tig"
"csrA","ycbY"
"csrA","yfiF"
"csrA","yjdI"
"cutA","ftsA"
"cutA","tufB"
"cvpA","ribD"
"cyaY","dnaN"
"cydA","yqhD"
"cydC","cydD"
"cynT","dusC"
"cyoA","nusG"
"cyoA","rpsP"
"cyoB","fimA"
"cyoC","dps"
"cyoC","fimA"
"cyoC","groS"
"cyoC","hdeA"
"cyoC","hupA"
"cyoC","rplI"
"cyoC","rpsJ"
"cyoC","yccJ"
"cyoC","yfiD"
"cyoD","dmsA"
"cyoD","ynfF"
"cyoE","fimA"
"cysA","proA"
"cysB","fadA"
"cysB","ydaC"
"cysI","cysJ"
"cysI","glpK"
"cysI","nuoC"
"cysI","ycbX"
"cysI","yegV"
"cysJ","dsbG"
"cysJ","holB"
"cysJ","nuoC"
"cysJ","ycbX"
"cysJ","yebS"
"cysJ","yegV"
"cysK","lysU"
"cysK","treA"
"cysM","dsbG"
"cysN","yacG"
"cysP","dhaH"
"dacA","deaD"
"dacA","glpD"
"dacA","gmhB"
"dacA","infC"
"dacA","yfiF"
"dadX","dapB"
"dadX","deoA"
"dadX","gabD"
"dadX","gatA"
"dadX","gcvP"
"dadX","groS"
"dadX","ycfD"
"dam","glpD"
"damX","iscU"
"dapB","deoA"
"dapB","gltI"
"dapB","minD"
"dapD","dnaN"
"dapD","glnQ"
"dapD","hdeB"
"dapD","hpt"
"dapD","lspA"
"dapD","speC"
"dapD","zntA"
"dapF","nudH"
"dapF","rluB"
"dapF","ydiI"
"dapF","yfgB"
"dapF","yncE"
"dcm","parE"
"dcm","rplA"
"dcm","rplM"
"dcm","rplU"
"dcm","rpsC"
"dcm","rpsN"
"dcm","rpsT"
"dcm","secA"
"dcm","ssb"
"dcm","trmE"
"dcrB","dps"
"dcrB","gltA"
"dcrB","yfaY"
"dcrB","ygaD"
"dcrB","ygfK"
"dctA","dsbA"
"dcuD","hscB"
"dcuR","kdsB"
"ddlA","ddpA"
"ddlA","ftsI"
"ddlA","proA"
"ddlA","yafC"
"ddlA","yieM"
"ddpA","uvrC"
"ddpA","yhhP"
"ddpX","ycgM"
"deaD","dnaJ"
"deaD","dps"
"deaD","fdhF"
"deaD","gyrB"
"deaD","hcp"
"deaD","hfq"
"deaD","hrpA"
"deaD","hupA"
"deaD","hupB"
"deaD","nudH"
"deaD","nusG"
"deaD","pnp"
"deaD","pssA"
"deaD","rluB"
"deaD","rluC"
"deaD","rne"
"deaD","rnpA"
"deaD","rnr"
"deaD","rplA"
"deaD","rplB"
"deaD","rplD"
"deaD","rplE"
"deaD","rplF"
"deaD","rplI"
"deaD","rplK"
"deaD","rplM"
"deaD","rplO"
"deaD","rplP"
"deaD","rplQ"
"deaD","rplR"
"deaD","rplS"
"deaD","rplT"
"deaD","rplU"
"deaD","rplW"
"deaD","rplX"
"deaD","rpmA"
"deaD","rpmB"
"deaD","rpsA"
"deaD","rpsC"
"deaD","rpsD"
"deaD","rpsF"
"deaD","rpsH"
"deaD","rpsI"
"deaD","rpsJ"
"deaD","rpsK"
"deaD","rpsL"
"deaD","rpsM"
"deaD","rpsN"
"deaD","rpsO"
"deaD","rpsP"
"deaD","rpsQ"
"deaD","rpsR"
"deaD","rpsS"
"deaD","rpsT"
"deaD","rpsU"
"deaD","spoT"
"deaD","srmB"
"deaD","sufC"
"deaD","tgt"
"deaD","ybaB"
"deaD","ybcJ"
"deaD","ybeZ"
"deaD","yfbU"
"deaD","yfgB"
"deaD","yfiF"
"deaD","yggH"
"deaD","ygiF"
"deaD","yibL"
"deaD","yjgD"
"deaD","yncE"
"deaD","ynfE"
"deaD","yphE"
"dedA","iscU"
"def","usg"
"degP","pyrH"
"degQ","hemB"
"degQ","murA"
"degS","gltI"
"deoA","fur"
"deoA","gabD"
"deoA","gcvP"
"deoA","yaeT"
"deoB","mrcA"
"deoD","nagB"
"deoD","potF"
"deoD","ygfU"
"der","yfcY"
"der","ypdD"
"dgt","uvrD"
"dhaH","maeB"
"dhaH","mrcA"
"dhaH","ssuE"
"dhaH","stfR"
"dhaH","yjeH"
"dhaK","guaC"
"dhaK","parE"
"dhaK","rbbA"
"dhaK","wbbK"
"dhaK","ybeB"
"dhaK","ycjF"
"dinJ","mutH"
"dksA","dnaN"
"dksA","eno"
"dksA","mrcB"
"dksA","nadC"
"dksA","pqqL"
"dksA","proC"
"dksA","rpsJ"
"dksA","ydiH"
"dmsA","dmsB"
"dmsA","dmsD"
"dmsA","ynfG"
"dmsB","groS"
"dmsD","rpmB"
"dmsD","ynfF"
"dnaA","dnaJ"
"dnaA","nadE"
"dnaA","rplB"
"dnaA","rplD"
"dnaA","rplL"
"dnaA","rplN"
"dnaA","rplO"
"dnaA","rplP"
"dnaA","rplX"
"dnaA","rpsC"
"dnaA","rpsD"
"dnaA","rpsJ"
"dnaA","rpsM"
"dnaA","rpsN"
"dnaA","rpsT"
"dnaA","tufB"
"dnaA","ynhG"
"dnaB","dnaC"
"dnaB","fimI"
"dnaB","ftsY"
"dnaB","fumA"
"dnaB","priC"
"dnaB","rplD"
"dnaB","rplO"
"dnaB","rplW"
"dnaB","thrA"
"dnaB","tufB"
"dnaB","yfaX"
"dnaE","dnaN"
"dnaE","dnaQ"
"dnaE","dnaX"
"dnaE","gloA"
"dnaE","holA"
"dnaE","holB"
"dnaE","holC"
"dnaE","holD"
"dnaE","holE"
"dnaE","nusB"
"dnaE","rplA"
"dnaE","rplL"
"dnaE","rplM"
"dnaE","rplU"
"dnaE","rpsA"
"dnaE","rpsP"
"dnaE","ssb"
"dnaE","tpiA"
"dnaE","trmD"
"dnaE","tufB"
"dnaE","yejF"
"dnaG","ygdH"
"dnaG","yjjU"
"dnaJ","exbB"
"dnaJ","fbaB"
"dnaJ","fdhD"
"dnaJ","fusA"
"dnaJ","gatY"
"dnaJ","glmS"
"dnaJ","glyQ"
"dnaJ","gyrA"
"dnaJ","hfq"
"dnaJ","hslU"
"dnaJ","hyaA"
"dnaJ","hypD"
"dnaJ","ibpA"
"dnaJ","infB"
"dnaJ","ligA"
"dnaJ","malT"
"dnaJ","metK"
"dnaJ","mreB"
"dnaJ","narG"
"dnaJ","nusG"
"dnaJ","ompC"
"dnaJ","prsA"
"dnaJ","pstB"
"dnaJ","pta"
"dnaJ","recA"
"dnaJ","rho"
"dnaJ","rph"
"dnaJ","rplW"
"dnaJ","rplX"
"dnaJ","rpsC"
"dnaJ","rpsF"
"dnaJ","rpsJ"
"dnaJ","rpsN"
"dnaJ","ruvB"
"dnaJ","selB"
"dnaJ","sohB"
"dnaJ","srmB"
"dnaJ","sucC"
"dnaJ","tufB"
"dnaJ","ulaR"
"dnaJ","uspG"
"dnaJ","yafC"
"dnaJ","ybcJ"
"dnaJ","ybgI"
"dnaJ","ybgL"
"dnaJ","ybiB"
"dnaJ","ybjX"
"dnaJ","yfgB"
"dnaJ","yfiQ"
"dnaJ","ygaM"
"dnaJ","yjjU"
"dnaJ","yodC"
"dnaN","dps"
"dnaN","fabI"
"dnaN","gldA"
"dnaN","gltA"
"dnaN","groS"
"dnaN","grxB"
"dnaN","hinT"
"dnaN","lysU"
"dnaN","mgsA"
"dnaN","msyB"
"dnaN","murA"
"dnaN","ndk"
"dnaN","poxB"
"dnaN","proC"
"dnaN","putA"
"dnaN","rpe"
"dnaN","trxA"
"dnaN","wrbA"
"dnaN","yaiB"
"dnaN","yajQ"
"dnaN","ybaS"
"dnaN","ybbN"
"dnaN","ydhR"
"dnaN","ydjL"
"dnaN","yeaG"
"dnaN","yebR"
"dnaN","yebS"
"dnaN","yebV"
"dnaN","yghA"
"dnaN","yhbH"
"dnaN","yieF"
"dnaN","yifE"
"dnaN","yjdC"
"dnaN","yjdJ"
"dnaN","yjgF"
"dnaN","yjhP"
"dnaN","yjjX"
"dnaN","yliG"
"dnaN","yoaB"
"dnaN","ypeA"
"dnaN","yqhD"
"dnaN","yqjD"
"dnaN","zwf"
"dnaQ","dnaX"
"dnaQ","fecB"
"dnaQ","holA"
"dnaQ","holB"
"dnaQ","holC"
"dnaQ","holD"
"dnaQ","holE"
"dnaQ","rplA"
"dnaQ","rplL"
"dnaQ","rpmG"
"dnaQ","ssb"
"dnaQ","trmD"
"dnaQ","tufB"
"dnaQ","ybiC"
"dnaT","uxaA"
"dnaX","fecB"
"dnaX","gloA"
"dnaX","holB"
"dnaX","holC"
"dnaX","holD"
"dnaX","holE"
"dnaX","nusB"
"dnaX","trmD"
"dnaX","ugpB"
"dppA","mtlD"
"dps","exbB"
"dps","exbD"
"dps","fic"
"dps","flu"
"dps","glnE"
"dps","glnP"
"dps","hlpA"
"dps","hybG"
"dps","hypD"
"dps","hypE"
"dps","lhr"
"dps","lysU"
"dps","mak"
"dps","mrcA"
"dps","nikB"
"dps","nuoC"
"dps","otsA"
"dps","pcnB"
"dps","pepT"
"dps","proC"
"dps","rfaD"
"dps","rplW"
"dps","rplX"
"dps","rpsA"
"dps","rpsF"
"dps","rpsH"
"dps","rpsJ"
"dps","rpsM"
"dps","slyD"
"dps","sucC"
"dps","tig"
"dps","treA"
"dps","wbbK"
"dps","ybaY"
"dps","ycdR"
"dps","yebY"
"dps","ygbT"
"dps","yhdP"
"dps","yhjD"
"dps","yibL"
"dps","yidH"
"dps","yjdC"
"dps","yjdJ"
"dps","yjhT"
"dps","yjiN"
"dps","yliG"
"dps","yqhD"
"dps","yraR"
"dps","zntA"
"dsbA","dsbC"
"dsbA","fliA"
"dsbA","hybC"
"dsbA","insE-5"
"dsbA","katE"
"dsbA","kbaY"
"dsbA","mltB"
"dsbA","tap"
"dsbA","trmE"
"dsbA","ydhU"
"dsbA","ymcB"
"dsbA","ymfN"
"dsbG","ydjI"
"dsdX","grpE"
"dtd","yihI"
"dusB","malP"
"dusB","xthA"
"dusC","entE"
"dusC","fumC"
"dusC","intA"
"dusC","nfo"
"dusC","recG"
"dusC","ydiB"
"dxr","osmY"
"dxr","rplS"
"dxr","speD"
"dxr","sucB"
"dxs","metK"
"dxs","pstB"
"dxs","recA"
"dxs","rho"
"dxs","tufB"
"dxs","yqeI"
"ebgA","fkpB"
"ebgA","gltB"
"ebgA","intA"
"ecpD","tsf"
"eda","fkpB"
"eda","intA"
"edd","hdeA"
"edd","iscU"
"edd","rho"
"edd","tig"
"edd","yaeT"
"edd","ydjQ"
"efp","exbD"
"efp","mrcA"
"elaB","hsdM"
"elaB","mazG"
"elaB","mrcA"
"elaB","nikC"
"elaB","putA"
"elaB","sspB"
"elaB","wbbK"
"elaB","yacL"
"elaB","yfgB"
"elaB","ygaM"
"elaB","yliG"
"elaB","yqjD"
"elbB","gntY"
"elbB","nlpD"
"emrA","yfaY"
"emrE","fimA"
"emrE","rplK"
"emrE","rplL"
"emrE","rpmB"
"emrE","rpsT"
"emrY","grpE"
"emrY","murB"
"eno","exbB"
"eno","fabA"
"eno","flu"
"eno","glnE"
"eno","hfq"
"eno","hyfE"
"eno","ibpA"
"eno","leuC"
"eno","lhr"
"eno","lysU"
"eno","mak"
"eno","mrcA"
"eno","nagB"
"eno","otsA"
"eno","pabC"
"eno","pgk"
"eno","pinR"
"eno","pnp"
"eno","potF"
"eno","proC"
"eno","putA"
"eno","rhlB"
"eno","rne"
"eno","rng"
"eno","rpe"
"eno","sucC"
"eno","thrS"
"eno","tktB"
"eno","tonB"
"eno","torZ"
