"protein_A","protein_B"
"4931406C07Rik","Eif5a"
"4931406C07Rik","Eloc"
"4931406C07Rik","Etnppl"
"4931406C07Rik","F2"
"4931406C07Rik","Fkbp4"
"4931406C07Rik","G6pdx"
"4931406C07Rik","Gclc"
"4931406C07Rik","Gk"
"4931406C07Rik","Gm9755"
"4931406C07Rik","Gpx1"
"4931406C07Rik","Gpx4"
"4931406C07Rik","Hgd"
"4931406C07Rik","Hmgcl"
"4931406C07Rik","Hmgcs2"
"4931406C07Rik","Hprt1"
"4931406C07Rik","Iah1"
"4931406C07Rik","Igh-3"
"4931406C07Rik","Kyat1"
"4931406C07Rik","Mat1a"
"4931406C07Rik","Pdcd6ip"
"4931406C07Rik","Pdha1"
"4931406C07Rik","Pdhb"
"4931406C07Rik","Pdlim1"
"4931406C07Rik","Pdxk"
"4931406C07Rik","Pdzk1"
"4931406C07Rik","Pfkl"
"4931406C07Rik","Pip4k2c"
"4931406C07Rik","Pipox"
"4931406C07Rik","Ppa1"
"4931406C07Rik","Ppa2"
"4931406C07Rik","Ppp1r2"
"4931406C07Rik","Prdx1"
"4931406C07Rik","Prdx2"
"4931406C07Rik","Prdx5"
"4931406C07Rik","Prdx6"
"4931406C07Rik","Prep"
"4931406C07Rik","Pter"
"4931406C07Rik","Rpsa"
"4931406C07Rik","Scp2"
"4931406C07Rik","Selenbp1"
"4931406C07Rik","Serpinb6a"
"4931406C07Rik","Sf1"
"4931406C07Rik","Shpk"
"4931406C07Rik","Slc25a5"
"4931406C07Rik","Smap"
"4931406C07Rik","Strap"
"4931406C07Rik","Thrsp"
"4931406C07Rik","Timm10"
"4931406C07Rik","Timm13"
"4931406C07Rik","Tpi1"
"4931406C07Rik","Trnt1"
"4931406C07Rik","Tuba1b"
"4931406C07Rik","Twf1"
"4931406C07Rik","Uba3"
"4931406C07Rik","Ubxn1"
"4931406C07Rik","Wars"
"4931406C07Rik","Ywhag"
"9030624J02Rik","Ccdc93"
"9030624J02Rik","Commd4"
"9030624J02Rik","Evl"
"9030624J02Rik","Hsp90ab1"
"A1cf","Hnrnpd"
"A1cf","Rpl31"
"A1cf","Rps11"
"A1cf","Rps15a"
"A1cf","Rps19"
"A1cf","Rps9"
"A2m","Acaca"
"A2m","Hip1r"
"Aacs","Got1"
"Aacs","Gpi"
"Aacs","Pter"
"Aacs","Ptges3"
"Aacs","Slc9a3r1"
"Aacs","Uroc1"
"Aadac","Atp2a2"
"Aadac","Atp5a1"
"Aadac","Cyp1a2"
"Aadac","Por"
"Aadac","Slc27a2"
"Aamp","Actr2"
"Aamp","Actr3"
"Aamp","Akr7a2"
"Aamp","Arpc1a"
"Aamp","Arpc1b"
"Aamp","Arpc2"
"Aamp","Arpc3"
"Aamp","Arpc4"
"Aamp","Arpc5"
"Aamp","Cacybp"
"Aamp","Cat"
"Aamp","Ces1d"
"Aamp","Cfdp1"
"Aamp","Creld2"
"Aamp","Drg2"
"Aamp","Gmds"
"Aamp","Gmpr"
"Aamp","Hk2"
"Aamp","Ighg1"
"Aamp","Itih4"
"Aamp","Pkm"
"Aamp","Ppp2r5d"
"Aamp","Rad23a"
"Aamp","Rdx"
"Aamp","Rwdd1"
"Aamp","Strap"
"Aamp","Suox"
"Aamp","Timm13"
"Aamp","Timm8b"
"Aamp","Xpnpep1"
"Aars","Adsl"
"Aars","Aldh1a7"
"Aars","Anp32e"
"Aars","Armc1"
"Aars","C7"
"Aars","Calr"
"Aars","Coro1b"
"Aars","Dbnl"
"Aars","Ggps1"
"Aars","Gm27029"
"Aars","Gucy1a3"
"Aars","Hacl1"
"Aars","Hars"
"Aars","Lap3"
"Aars","Lims1"
"Aars","Lsp1"
"Aars","Me1"
"Aars","Naa15"
"Aars","Nedd4"
"Aars","Nif3l1"
"Aars","Nrd1"
"Aars","Ogdh"
"Aars","Osgep"
"Aars","Parva"
"Aars","Pbdc1"
"Aars","Pi4kb"
"Aars","Ppme1"
"Aars","Ppp1cb"
"Aars","Ppp1r11"
"Aars","Ppp1r7"
"Aars","Psme1"
"Aars","Rad23b"
"Aars","Rsu1"
"Aars","Sae1"
"Aars","Sars"
"Aars","Shmt1"
"Aars","Shmt2"
"Aars","Stat5b"
"Aars","Tbc1d8b"
"Aars","Zbp1"
"Aass","Acly"
"Aass","Acot9"
"Aass","Ap1g1"
"Aass","Diablo"
"Aass","Fnbp1"
"Aass","Ftcd"
"Aass","Gpt"
"Aass","Idh1"
"Aass","Kif3a"
"Aass","Nudcd3"
"Aass","Pcx"
"Aass","Supt6h"
"Aass","Tpm2"
"Aass","Tpm4"
"Abca6","Agpat3"
"Abca6","Arglu1"
"Abca6","Atp2a2"
"Abca6","Bdh1"
"Abca6","Ces2a"
"Abca6","Cpt1a"
"Abca6","Cyp2a5"
"Abca6","Cyp2d22"
"Abca6","Cyp3a13"
"Abca6","Ddost"
"Abca6","Dhcr24"
"Abca6","Fads2"
"Abca6","Hist1h4a"
"Abca6","Hsd11b1"
"Abca6","Lamp1"
"Abca6","Manf"
"Abca6","Mup3"
"Abca6","Prpf3"
"Abca6","Rala"
"Abca6","Rap1b"
"Abca6","Rpn1"
"Abca6","Sel1l"
"Abca6","Slc27a5"
"Abca6","Slco1a1"
"Abca6","Tmed4"
"Abca6","Tmed5"
"Abca6","Tmem30a"
"Abca6","Txndc5"
"Abca6","Vapa"
"Abca6","Zmpste24"
"Abcb11","Alg5"
"Abcb11","Anpep"
"Abcb11","Bclaf1"
"Abcb11","Chdh"
"Abcb11","Erlin2"
"Abcb11","Ist1"
"Abcb11","Ly6e"
"Abcb11","Mia2"
"Abcb11","Pcyox1"
"Abcb11","Rpn2"
"Abcb11","Scamp1"
"Abcb11","Slmap"
"Abcb11","St3gal1"
"Abcb11","Tm9sf3"
"Abcb11","Txndc12"
"Abcb11","Vdac1"
"Abcd3","Ctage5"
"Abcd3","Dnajc3"
"Abcd3","Txndc5"
"Abcf1","Rpl18"
"Abhd6","Akap9"
"Abhd6","Cyp4a10"
"Abhd6","Cyp4a12b"
"Abhd6","Ergic3"
"Abhd6","Fkbp8"
"Abhd6","Glg1"
"Abhd6","Gulo"
"Abhd6","Kiaa1671"
"Abhd6","Rdh7"
"Abhd6","Retsat"
"Abhd6","Son"
"Abhd6","Tap1"
"Abhd6","Tor1aip2"
"Abi1","Ap1m1"
"Abi1","Ctdp1"
"Abi1","Ivns1abp"
"Abi1","Kif3a"
"Abi1","Rcsd1"
"Abi3","Stat2"
"Abi3bp","Acaa2"
"Abi3bp","Afm"
"Abi3bp","Pip4k2c"
"Abi3bp","Rnf14"
"Abi3bp","Trnt1"
"Abi3bp","Uba7"
"Abraxas2","Ankfy1"
"Abraxas2","Babam1"
"Abraxas2","Babam2"
"Abraxas2","Brcc3"
"Abraxas2","Cd2ap"
"Abraxas2","Cryzl1"
"Abraxas2","Fga"
"Abraxas2","Fgb"
"Abraxas2","Fgg"
"Abraxas2","Huwe1"
"Abraxas2","Optn"
"Abraxas2","Ptpn23"
"Abraxas2","Rock2"
"Abraxas2","Sart3"
"Abraxas2","Spag9"
"Acaa1b","Adh1"
"Acaa1b","Bhmt"
"Acaa1b","Ca3"
"Acaa1b","Cfl1"
"Acaa1b","Cps1"
"Acaa1b","Echs1"
"Acaa1b","Eif5a"
"Acaa1b","Hmgcs2"
"Acaa1b","Hnrnpf"
"Acaa1b","Pdxk"
"Acaa1b","Prdx1"
"Acaa1b","Prdx2"
"Acaa1b","Prdx5"
"Acaa1b","Prdx6"
"Acaa1b","Selenbp1"
"Acaa1b","Serpinb6a"
"Acaa1b","Skp1"
"Acaa1b","Suclg2"
"Acaa1b","Tpi1"
"Acaa1b","Tuba1a"
"Acaa1b","Wars"
"Acaa2","Acadl"
"Acaa2","Afm"
"Acaa2","Agxt2"
"Acaa2","Ahcy"
"Acaa2","Aldh2"
"Acaa2","Aldh5a1"
"Acaa2","Aldh7a1"
"Acaa2","Arpc1b"
"Acaa2","Arpc4"
"Acaa2","Arrb1"
"Acaa2","Ass1"
"Acaa2","C3"
"Acaa2","Cacybp"
"Acaa2","Capn2"
"Acaa2","Capns1"
"Acaa2","Clec3b"
"Acaa2","Cse1l"
"Acaa2","Dcps"
"Acaa2","Dis3l2"
"Acaa2","Eef2"
"Acaa2","Etnppl"
"Acaa2","Fggy"
"Acaa2","Fh"
"Acaa2","G6pdx"
"Acaa2","Gk"
"Acaa2","Glud1"
"Acaa2","Gm9755"
"Acaa2","Gmds"
"Acaa2","Gsk3b"
"Acaa2","Hgd"
"Acaa2","Itih4"
"Acaa2","Ivd"
"Acaa2","Nae1"
"Acaa2","Pdcd6ip"
"Acaa2","Pdlim1"
"Acaa2","Pdzk1"
"Acaa2","Pfas"
"Acaa2","Pfkfb1"
"Acaa2","Phgdh"
"Acaa2","Phykpl"
"Acaa2","Pip4k2b"
"Acaa2","Pip4k2c"
"Acaa2","Ppip5k2"
"Acaa2","Ppp1r2"
"Acaa2","Prps1l3"
"Acaa2","Ptma"
"Acaa2","Rabggta"
"Acaa2","Rabggtb"
"Acaa2","Rnf14"
"Acaa2","Sf1"
"Acaa2","Shpk"
"Acaa2","Thrsp"
"Acaa2","Timm13"
"Acaa2","Trnt1"
"Acaa2","Ttc36"
"Acaa2","Uba1"
"Acaa2","Uba3"
"Acaa2","Ube2l3"
"Acaa2","Ube2n"
"Acaa2","Uck1"
"Acaa2","Xpnpep1"
"Acaa2","Ywhae"
"Acaa2","Ywhag"
"Acaa2","Ywhah"
"Acaca","Arcn1"
"Acaca","Bicd2"
"Acaca","Cct4"
"Acaca","Cct6a"
"Acaca","Cct6b"
"Acaca","Copa"
"Acaca","Copb1"
"Acaca","Copb2"
"Acaca","Cope"
"Acaca","Copg1"
"Acaca","Copz1"
"Acaca","Dhx38"
"Acaca","Hip1r"
"Acaca","Iws1"
"Acaca","Kif5b"
"Acaca","Kif5c"
"Acaca","Klc1"
"Acaca","Lmna"
"Acaca","Psme4"
"Acaca","Rabep2"
"Acaca","Rufy3"
"Acaca","Txndc9"
"Acacb","Arcn1"
"Acacb","Copa"
"Acacb","Copb1"
"Acacb","Cope"
"Acacb","Dtx3l"
"Acacb","Lmna"
"Acacb","Rabep2"
"Acad11","Eif2s2"
"Acad11","Map4"
"Acad11","Ptbp3"
"Acad11","Rps8"
"Acad9","Ppp2r5a"
"Acadl","Acadm"
"Acadl","Acat3"
"Acadl","Agxt2"
"Acadl","Ahcy"
"Acadl","Aldh2"
"Acadl","Aldh5a1"
"Acadl","Aldh7a1"
"Acadl","Aldh9a1"
"Acadl","Arrb1"
"Acadl","Atic"
"Acadl","Capn2"
"Acadl","Capns1"
"Acadl","Ces3b"
"Acadl","Ckb"
"Acadl","Ctsa"
"Acadl","Cul3"
"Acadl","Dcps"
"Acadl","Dtd2"
"Acadl","Ech1"
"Acadl","Echdc3"
"Acadl","Eef2"
"Acadl","F2"
"Acadl","Fggy"
"Acadl","Fh"
"Acadl","G6pdx"
"Acadl","Gc"
"Acadl","Gclm"
"Acadl","Glud1"
"Acadl","Gm9755"
"Acadl","Gsn"
"Acadl","Gss"
"Acadl","Hao1"
"Acadl","Hdgf"
"Acadl","Hgd"
"Acadl","Hibadh"
"Acadl","Ivd"
"Acadl","Lactb2"
"Acadl","Ldhb"
"Acadl","Lrrc47"
"Acadl","Nae1"
"Acadl","Nagk"
"Acadl","Nub1"
"Acadl","Ola1"
"Acadl","Pafah1b1"
"Acadl","Pdcd6ip"
"Acadl","Pdhb"
"Acadl","Pdia4"
"Acadl","Pdlim1"
"Acadl","Pdzk1"
"Acadl","Pepd"
"Acadl","Pfas"
"Acadl","Phykpl"
"Acadl","Pip4k2b"
"Acadl","Pip4k2c"
"Acadl","Plg"
"Acadl","Plpbp"
"Acadl","Ppp1r2"
"Acadl","Prps1l1"
"Acadl","Prps1l3"
"Acadl","Ptma"
"Acadl","Pts"
"Acadl","Rap1gds1"
"Acadl","Serpinf2"
"Acadl","Shpk"
"Acadl","Swap70"
"Acadl","Tat"
"Acadl","Tgm2"
"Acadl","Timm10"
"Acadl","Trap1"
"Acadl","Ttc36"
"Acadl","Tymp"
"Acadl","Uba3"
"Acadl","Umps"
"Acadl","Vcl"
"Acadl","Ywhab"
"Acadl","Ywhae"
"Acadl","Ywhag"
"Acadl","Ywhah"
"Acadl","Ywhaz"
"Acadm","Acat3"
"Acadm","Acox1"
"Acadm","Acy1"
"Acadm","Adss"
"Acadm","Ahcy"
"Acadm","Aldh5a1"
"Acadm","Aldh6a1"
"Acadm","Aldh7a1"
"Acadm","Aldh9a1"
"Acadm","Atg3"
"Acadm","Atic"
"Acadm","Auh"
"Acadm","Ces1c"
"Acadm","Ces3b"
"Acadm","Ckb"
"Acadm","Cp"
"Acadm","Cps1"
"Acadm","Ctsa"
"Acadm","Ddx58"
"Acadm","Dld"
"Acadm","Dtd2"
"Acadm","Ech1"
"Acadm","Echdc3"
"Acadm","Eef2"
"Acadm","Ephx2"
"Acadm","Etnppl"
"Acadm","F2"
"Acadm","Fh"
"Acadm","Gc"
"Acadm","Gclc"
"Acadm","Gclm"
"Acadm","Gda"
"Acadm","Glud1"
"Acadm","Gm20547"
"Acadm","Gm7964"
"Acadm","Gsn"
"Acadm","Gss"
"Acadm","Hao1"
"Acadm","Hdgf"
"Acadm","Hgd"
"Acadm","Hibadh"
"Acadm","Il1rap"
"Acadm","Isoc1"
"Acadm","Ivd"
"Acadm","Ldhb"
"Acadm","Msn"
"Acadm","Mvd"
"Acadm","Nae1"
"Acadm","Nagk"
"Acadm","Naprt"
"Acadm","Naxd"
"Acadm","Nhlrc2"
"Acadm","Npepps"
"Acadm","Nub1"
"Acadm","Ola1"
"Acadm","Oxsr1"
"Acadm","Pafah1b1"
"Acadm","Pah"
"Acadm","Pdcd6ip"
"Acadm","Pdia4"
"Acadm","Pepd"
"Acadm","Pfkl"
"Acadm","Plpbp"
"Acadm","Ppp1r2"
"Acadm","Prps1l1"
"Acadm","Prpsap1"
"Acadm","Ptma"
"Acadm","Pts"
"Acadm","Rap1gds1"
"Acadm","Serpina6"
"Acadm","Serpinf2"
"Acadm","Slc9a3r1"
"Acadm","Sub1"
"Acadm","Sult1c2"
"Acadm","Swap70"
"Acadm","Tbcb"
"Acadm","Tgm2"
"Acadm","Tial1"
"Acadm","Timm10"
"Acadm","Tkfc"
"Acadm","Trap1"
"Acadm","Txnrd1"
"Acadm","Tymp"
"Acadm","Uba3"
"Acadm","Vcl"
"Acadm","Ywhab"
"Acadm","Ywhae"
"Acadm","Ywhag"
"Acadm","Ywhah"
"Acadm","Ywhaq"
"Acadm","Ywhaz"
"Acads","Actr2"
"Acads","Actr3"
"Acads","Aldh2"
"Acads","Anp32a"
"Acads","Arpc1a"
"Acads","Arpc2"
"Acads","Arpc3"
"Acads","Arpc4"
"Acads","Arpc5"
"Acads","Arpc5l"
"Acads","Btf3"
"Acads","Btf3l4"
"Acads","Cacybp"
"Acads","Cat"
"Acads","Cbs"
"Acads","Ces1"
"Acads","Cfdp1"
"Acads","Coro1a"
"Acads","Dip2b"
"Acads","Dpyd"
"Acads","Dpysl2"
"Acads","Drg2"
"Acads","Egfr"
"Acads","Fubp1"
"Acads","Gmpr"
"Acads","Gmpr2"
"Acads","Hk2"
"Acads","Hmgcs1"
"Acads","Iars2"
"Acads","Ighg1"
"Acads","Itih4"
"Acads","Lonp1"
"Acads","Mut"
"Acads","Naca"
"Acads","Pcyt2"
"Acads","Pkm"
"Acads","Plaa"
"Acads","Ppp2r5d"
"Acads","Rad23a"
"Acads","Rcn1"
"Acads","Rdx"
"Acads","Rwdd1"
"Acads","Sh3gl2"
"Acads","Suox"
"Acads","Ube2h"
"Acads","Usp5"
"Acadvl","Akap9"
"Acadvl","Cyb5a"
"Acadvl","Cyp2c50"
"Acadvl","Cyp2d26"
"Acadvl","Cyp2d9"
"Acadvl","Cyp2f2"
"Acadvl","Gyg"
"Acadvl","Hsd17b4"
"Acadvl","Isy1"
"Acadvl","Kiaa1671"
"Acadvl","Rbm8a"
"Acadvl","Rpl3"
"Acadvl","Rplp0"
"Acadvl","Sncb"
"Acadvl","U2af1"
"Acadvl","U2af2"
"Acadvl","Vat1"
"Acap2","Amdhd2"
"Acap2","Usp47"
"Acat1","Aldh1a1"
"Acat1","Anp32e"
"Acat1","Arih1"
"Acat1","Bckdhb"
"Acat1","Cand1"
"Acat1","Capzb"
"Acat1","Cat"
"Acat1","Eci2"
"Acat1","Elob"
"Acat1","Grpel1"
"Acat1","Hprt1"
"Acat1","Lsp1"
"Acat1","Lum"
"Acat1","Mthfd1"
"Acat1","Pdxk"
"Acat1","Pipox"
"Acat1","Ppme1"
"Acat1","Ppp1cb"
"Acat1","Rps21"
"Acat1","Serpinb6a"
"Acat1","Slc25a5"
"Acat1","Ssb"
"Acat1","Sult1a1"
"Acat1","Wars"
"Acat1","Xylb"
"Acat3","Acox1"
"Acat3","Adss"
"Acat3","Aldh5a1"
"Acat3","Aldh9a1"
"Acat3","Arrb1"
"Acat3","Asl"
"Acat3","Ces1c"
"Acat3","Ces3b"
"Acat3","Ckb"
"Acat3","Cp"
"Acat3","Cps1"
"Acat3","Dtd2"
"Acat3","Echdc3"
"Acat3","Eef2"
"Acat3","Ephx2"
"Acat3","Fbp1"
"Acat3","Fh"
"Acat3","Gc"
"Acat3","Gclm"
"Acat3","Glud1"
"Acat3","Gm20547"
"Acat3","Gsn"
"Acat3","Gss"
"Acat3","Hao1"
"Acat3","Hdgf"
"Acat3","Hibadh"
"Acat3","Il1rap"
"Acat3","Ldhb"
"Acat3","Mri1"
"Acat3","Nagk"
"Acat3","Naprt"
"Acat3","Nhlrc2"
"Acat3","Npepps"
"Acat3","Nsf"
"Acat3","Ola1"
"Acat3","Pafah1b1"
"Acat3","Pdk2"
"Acat3","Pepd"
"Acat3","Pfkl"
"Acat3","Pip4k2c"
"Acat3","Prps1l1"
"Acat3","Pts"
"Acat3","Serpina6"
"Acat3","Sub1"
"Acat3","Tbcb"
"Acat3","Tgm2"
"Acat3","Tial1"
"Acat3","Timm10"
"Acat3","Trap1"
"Acat3","Vcl"
"Acat3","Ywhab"
"Acat3","Ywhaz"
"Acly","Ap1b1"
"Acly","Ap1g1"
"Acly","Ap1m1"
"Acly","Diablo"
"Acly","Fnbp1"
"Acly","Ftcd"
"Acly","Kif3a"
"Acly","Nudcd3"
"Acly","Nudt12"
"Acly","Paics"
"Acly","Pdxdc1"
"Acly","Ric8a"
"Acly","Tpm3"
"Acly","Tpm4"
"Acly","Trmt6"
"Aco1","Acox1"
"Aco1","Adss"
"Aco1","Aldh5a1"
"Aco1","Aldh6a1"
"Aco1","Aldoa"
"Aco1","Aldob"
"Aco1","Aldoc"
"Aco1","Anxa6"
"Aco1","Apoa4"
"Aco1","Carkd"
"Aco1","Cp"
"Aco1","Cps1"
"Aco1","Ctsa"
"Aco1","Dstn"
"Aco1","Ech1"
"Aco1","Echdc3"
"Aco1","Eef1a1"
"Aco1","Eef2"
"Aco1","Eif5a"
"Aco1","Etfa"
"Aco1","Etfb"
"Aco1","Fdps"
"Aco1","Gars"
"Aco1","Gda"
"Aco1","Gdi1"
"Aco1","Glrx3"
"Aco1","Glud1"
"Aco1","Gm20547"
"Aco1","Gm9755"
"Aco1","Gsn"
"Aco1","Hao1"
"Aco1","Hibadh"
"Aco1","Hpx"
"Aco1","Hsd17b10"
"Aco1","Iah1"
"Aco1","Impa1"
"Aco1","Kyat1"
"Aco1","Mapk9"
"Aco1","Mapre2"
"Aco1","Naprt"
"Aco1","Nhlrc2"
"Aco1","Npepps"
"Aco1","Ola1"
"Aco1","Pafah1b1"
"Aco1","Papss2"
"Aco1","Pfkl"
"Aco1","Ppa1"
"Aco1","Ppm1b"
"Aco1","Ppp1r2"
"Aco1","Prdx6"
"Aco1","Prep"
"Aco1","Prps1l1"
"Aco1","Pter"
"Aco1","Pts"
"Aco1","Rap1gds1"
"Aco1","Sardh"
"Aco1","Scp2"
"Aco1","Serpina1b"
"Aco1","Serpina3k"
"Aco1","Serpinb6a"
"Aco1","Slc9a3r1"
"Aco1","Stmn1"
"Aco1","Sugt1"
"Aco1","Sult1c2"
"Aco1","Sult2a8"
"Aco1","Tardbp"
"Aco1","Tbcb"
"Aco1","Tbcel"
"Aco1","Thop1"
"Aco1","Timm10"
"Aco1","Uba3"
"Aco1","Ywhab"
"Aco1","Ywhaz"
"Aco2","Alb"
"Aco2","Aldoc"
"Aco2","Anxa6"
"Aco2","Cbx3"
"Aco2","Dpp3"
"Aco2","Gapdh"
"Aco2","Gbp2"
"Aco2","Gm43302"
"Aco2","Gnmt"
"Aco2","Gsr"
"Aco2","Kng1"
"Aco2","Kynu"
"Aco2","Map4k2"
"Aco2","Oat"
"Aco2","Orm1"
"Aco2","Pgd"
"Aco2","Pgp"
"Aco2","Plekha5"
"Aco2","Ppm1a"
"Aco2","Ppm1f"
"Aco2","Serpina1a"
"Aco2","Serpina1b"
"Aco2","Serpina3k"
"Aco2","Sord"
"Aco2","Thop1"
"Aco2","Ubfd1"
"Acot12","Wasl"
"Acot7","Gm9755"
"Acot7","Hagh"
"Acot7","Hmgcl"
"Acot7","Mbnl1"
"Acot7","Pter"
"Acot7","Ube2l3"
"Acot9","Gbe1"
"Acot9","Gpt"
"Acot9","Idh1"
"Acox1","Acss2"
"Acox1","Acy1"
"Acox1","Adss"
"Acox1","Alb"
"Acox1","Aldh5a1"
"Acox1","Aldh6a1"
"Acox1","Aldoa"
"Acox1","Aldob"
"Acox1","Aldoc"
"Acox1","Anxa6"
"Acox1","Apoa4"
"Acox1","Asl"
"Acox1","Atg3"
"Acox1","Carkd"
"Acox1","Ces1c"
"Acox1","Ckb"
"Acox1","Cmah"
"Acox1","Cndp2"
"Acox1","Cp"
"Acox1","Cps1"
"Acox1","Csad"
"Acox1","Ctsa"
"Acox1","Dld"
"Acox1","Echdc3"
"Acox1","Eef2"
"Acox1","Ephx2"
"Acox1","Etfa"
"Acox1","Etfb"
"Acox1","Ezr"
"Acox1","Fbp1"
"Acox1","Fdps"
"Acox1","Fermt2"
"Acox1","Gapdh"
"Acox1","Gbe1"
"Acox1","Gbp2"
"Acox1","Gc"
"Acox1","Gda"
"Acox1","Gdi1"
"Acox1","Glud1"
"Acox1","Gm20425"
"Acox1","Gm20547"
"Acox1","Gm43302"
"Acox1","Gm7964"
"Acox1","Gsn"
"Acox1","Gsr"
"Acox1","Hao1"
"Acox1","Hibadh"
"Acox1","Hpx"
"Acox1","Hsd17b10"
"Acox1","Isoc1"
"Acox1","Kng1"
"Acox1","Kyat1"
"Acox1","Kyat3"
"Acox1","Kynu"
"Acox1","Lcp1"
"Acox1","Ldha"
"Acox1","Ldhb"
"Acox1","Lsm4"
"Acox1","Lsm7"
"Acox1","Map4k2"
"Acox1","Mapre1"
"Acox1","Mdh1"
"Acox1","Mri1"
"Acox1","Msn"
"Acox1","Nampt"
"Acox1","Naprt"
"Acox1","Naxd"
"Acox1","Nhlrc2"
"Acox1","Nit1"
"Acox1","Npepps"
"Acox1","Oat"
"Acox1","Ola1"
"Acox1","Pafah1b1"
"Acox1","Pah"
"Acox1","Papss2"
"Acox1","Pfkl"
"Acox1","Plekha5"
"Acox1","Pls3"
"Acox1","Pnp"
"Acox1","Ppm1a"
"Acox1","Ppm1f"
"Acox1","Prep"
"Acox1","Prps1l1"
"Acox1","Pts"
"Acox1","Rap1gds1"
"Acox1","Rnpep"
"Acox1","Sardh"
"Acox1","Serpina1a"
"Acox1","Serpina1b"
"Acox1","Serpina3k"
"Acox1","Slc9a3r1"
"Acox1","Sord"
"Acox1","Stmn1"
"Acox1","Sub1"
"Acox1","Sugt1"
"Acox1","Sult1c2"
"Acox1","Sult2a8"
"Acox1","Tbcb"
"Acox1","Thop1"
"Acox1","Tkfc"
"Acox1","Ywhab"
"Acox1","Ywhaz"
"Acox3","Garnl3"
"Acsl1","Ak2"
"Acsl1","Apoc1"
"Acsl1","Asgr1"
"Acsl1","Asgr2"
"Acsl1","Atp2a2"
"Acsl1","Atp5a1"
"Acsl1","Atp5i"
"Acsl1","Atp5o"
"Acsl1","Ces2a"
"Acsl1","Ces2c"
"Acsl1","Cyb5a"
"Acsl1","Cyb5r3"
"Acsl1","Cyp2c67"
"Acsl1","Eif4a3"
"Acsl1","Gnai2"
"Acsl1","Gnb1"
"Acsl1","Gosr1"
"Acsl1","Hadha"
"Acsl1","Hadhb"
"Acsl1","Hsd3b3"
"Acsl1","Lamp2"
"Acsl1","Lima1"
"Acsl1","Mup20"
"Acsl1","Napa"
"Acsl1","Ndufa4"
"Acsl1","Ndufs1"
"Acsl1","Por"
"Acsl1","Rab10"
"Acsl1","Rab11b"
"Acsl1","Rab2a"
"Acsl1","Rab5c"
"Acsl1","Rab6a"
"Acsl1","Rab6b"
"Acsl1","Rac1"
"Acsl1","Rhoa"
"Acsl1","Rtn1"
"Acsl1","Sdha"
"Acsl1","Thrap3"
"Acsl1","Tmed10"
"Acsl1","Vapb"
"Acsl1","Vdac1"
"Acsl5","Fmo1"
"Acsl5","Gulo"
"Acsl5","Hsd3b3"
"Acsl5","Pgrmc1"
