"protein_A","protein_B"
"ADA2","SGF29"
"ADA2","SGF73"
"ADA2","SOH1"
"ADA2","SPT20"
"ADA2","SPT3"
"ADA2","SPT7"
"ADA2","SPT8"
"ADA2","SRB6"
"ADA2","SSB1"
"ADA2","TAF1"
"ADA2","TAF10"
"ADA2","TAF12"
"ADA2","TAF5"
"ADA2","TAF6"
"ADA2","TAF9"
"ADA2","TEF2"
"ADA2","TRA1"
"ADA2","URA2"
"ADA2","YAP1"
"ADE13","KAR2"
"ADE13","PRT1"
"ADE13","SSA2"
"ADE16","ADE17"
"ADE16","BMH1"
"ADE16","CKA1"
"ADE16","GLC7"
"ADE16","PSA1"
"ADE16","SOL1"
"ADE16","SOL2"
"ADE16","SSB1"
"ADE16","TEF1"
"ADE3","APA1"
"ADE3","PSA1"
"ADE3","RPL2A"
"ADE3","RPL4B"
"ADE3","RPS1A"
"ADE3","SSA1"
"ADE3","SSB1"
"ADE3","TEF2"
"ADE4","CYS3"
"ADE4","RNA1"
"ADE4","SSA2"
"ADE4","SSB2"
"ADE5,7","ERG25"
"ADE5,7","PSA1"
"ADE5,7","REB1"
"ADE5,7","RPL13B"
"ADE5,7","RPS3"
"ADE5,7","RPS5"
"ADE5,7","SSA2"
"ADE5,7","TEF1"
"ADE5,7","TUB2"
"ADE5,7","URA2"
"ADE5,7","VMA2"
"ADE6","ATG1"
"ADE6","SSA1"
"ADE6","VMA2"
"ADH1","ADH3"
"ADH1","AKR1"
"ADH1","ALR1"
"ADH1","AOS1"
"ADH1","APA1"
"ADH1","APC5"
"ADH1","APE2"
"ADH1","APL4"
"ADH1","APM4"
"ADH1","ARO3"
"ADH1","ARO9"
"ADH1","ASR1"
"ADH1","ATG18"
"ADH1","ATM1"
"ADH1","BUB2"
"ADH1","BUD7"
"ADH1","CDC60"
"ADH1","CHS6"
"ADH1","COQ2"
"ADH1","COS7"
"ADH1","CPR4"
"ADH1","CRZ1"
"ADH1","CTR86"
"ADH1","CYK3"
"ADH1","DBP6"
"ADH1","DDP1"
"ADH1","DEF1"
"ADH1","DEG1"
"ADH1","DLD1"
"ADH1","DSS4"
"ADH1","ECM1"
"ADH1","ECM39"
"ADH1","EMP24"
"ADH1","EMP47"
"ADH1","ERP4"
"ADH1","ESA1"
"ADH1","FAR1"
"ADH1","FAR11"
"ADH1","FIP1"
"ADH1","FTH1"
"ADH1","FUN19"
"ADH1","GAA1"
"ADH1","GCN1"
"ADH1","GDH1"
"ADH1","GDH2"
"ADH1","GGC1"
"ADH1","GPT2"
"ADH1","GRH1"
"ADH1","GRX4"
"ADH1","GTT3"
"ADH1","GYP1"
"ADH1","HAL9"
"ADH1","HCH1"
"ADH1","HMG1"
"ADH1","HMG2"
"ADH1","HTL1"
"ADH1","HXT4"
"ADH1","IES1"
"ADH1","IES3"
"ADH1","ILV3"
"ADH1","INO80"
"ADH1","ISW2"
"ADH1","IXR1"
"ADH1","KEX2"
"ADH1","KHA1"
"ADH1","KRE2"
"ADH1","LAC1"
"ADH1","LEM3"
"ADH1","LEU1"
"ADH1","LOS1"
"ADH1","LSB3"
"ADH1","LSB5"
"ADH1","LSM4"
"ADH1","MAD1"
"ADH1","MAM3"
"ADH1","MED7"
"ADH1","MFT1"
"ADH1","MKS1"
"ADH1","MMM1"
"ADH1","MOT1"
"ADH1","MPA43"
"ADH1","MRS4"
"ADH1","MSN5"
"ADH1","MYO4"
"ADH1","NAM7"
"ADH1","NCE102"
"ADH1","NDC1"
"ADH1","NHP6A"
"ADH1","NMD4"
"ADH1","NNF2"
"ADH1","NOB1"
"ADH1","NUP1"
"ADH1","NUP188"
"ADH1","NUP192"
"ADH1","NUP2"
"ADH1","OSH7"
"ADH1","PDR12"
"ADH1","PDR15"
"ADH1","PHM8"
"ADH1","PHO87"
"ADH1","PHO91"
"ADH1","PHR1"
"ADH1","POR1"
"ADH1","PRC1"
"ADH1","PRM8"
"ADH1","PRP12"
"ADH1","PXL1"
"ADH1","QCR7"
"ADH1","RAD16"
"ADH1","RAP1"
"ADH1","RGD2"
"ADH1","RGP1"
"ADH1","RLF2"
"ADH1","RMD7"
"ADH1","RPA34"
"ADH1","RPM2"
"ADH1","RRP5"
"ADH1","RSC58"
"ADH1","RTN1"
"ADH1","SBE2"
"ADH1","SBP1"
"ADH1","SEC1"
"ADH1","SEC16"
"ADH1","SEC20"
"ADH1","SEC39"
"ADH1","SEC7"
"ADH1","SFB2"
"ADH1","SHE9"
"ADH1","SHO1"
"ADH1","SIR2"
"ADH1","SLG1"
"ADH1","SLN1"
"ADH1","SLY41"
"ADH1","SMI1"
"ADH1","SNA2"
"ADH1","SOP4"
"ADH1","SPC2"
"ADH1","SRP1"
"ADH1","SSK1"
"ADH1","SUR4"
"ADH1","SUT1"
"ADH1","SYS1"
"ADH1","TAF4"
"ADH1","TCB3"
"ADH1","THP2"
"ADH1","TIP20"
"ADH1","UBP1"
"ADH1","UBP14"
"ADH1","UFE1"
"ADH1","USE1"
"ADH1","VID27"
"ADH1","VPH1"
"ADH1","VPS17"
"ADH1","VTC1"
"ADH1","WTM2"
"ADH1","YAL027W"
"ADH1","YAL048C"
"ADH1","YCP4"
"ADH1","YDR051C"
"ADH1","YDR061W"
"ADH1","YDR084C"
"ADH1","YDR161W"
"ADH1","YDR338C"
"ADH1","YGR016W"
"ADH1","YGR026W"
"ADH1","YGR031W"
"ADH1","YGR068C"
"ADH1","YHL017W"
"ADH1","YHM2"
"ADH1","YIL090W"
"ADH1","YJL049W"
"ADH1","YKL047W"
"ADH1","YKL065C"
"ADH1","YKL100C"
"ADH1","YLR287C"
"ADH1","YLR426W"
"ADH1","YML018C"
"ADH1","YMR075W"
"ADH1","YMR237W"
"ADH1","YMR258C"
"ADH1","YMR31"
"ADH1","YNL155W"
"ADH1","YNL193W"
"ADH1","YOR021C"
"ADH1","YOR059C"
"ADH1","YOR262W"
"ADH1","YOR271C"
"ADH1","YPL030W"
"ADH1","YPL109C"
"ADH1","YPR114W"
"ADH3","EFT2"
"ADH3","HSP60"
"ADH3","IMD4"
"ADH3","KAP123"
"ADH3","MTF2"
"ADH3","NAM7"
"ADH3","PSA1"
"ADH3","RRP5"
"ADH3","SSA2"
"ADH3","SSB1"
"ADH3","TEF1"
"ADH3","TPS1"
"ADH3","TUB1"
"ADH3","TUB2"
"ADH3","URA2"
"ADH3","VMA2"
"ADR1","ENO2"
"ADR1","PGK1"
"AEP1","HRP1"
"AEP1","MHR1"
"AEP2","HRP1"
"AFG1","SWH1"
"AFG2","SWH1"
"AFG3","HMG2"
"AFG3","PHB1"
"AFG3","PHB2"
"AFG3","UTP4"
"AFG3","YTA12"
"AHA1","ARO1"
"AHA1","CCT4"
"AHA1","CDC19"
"AHA1","ECM29"
"AHA1","EFT2"
"AHA1","GCN1"
"AHA1","GFA1"
"AHA1","GPT2"
"AHA1","HSC82"
"AHA1","HSP82"
"AHA1","KAP123"
"AHA1","LYS12"
"AHA1","NOT3"
"AHA1","PAP1"
"AHA1","PFK1"
"AHA1","PSA1"
"AHA1","REF2"
"AHA1","RPA135"
"AHA1","RPL5"
"AHA1","RPN1"
"AHA1","RPT1"
"AHA1","SRP1"
"AHA1","SRP68"
"AHA1","SSA2"
"AHA1","SSB1"
"AHA1","TEF1"
"AHA1","TEF2"
"AHA1","TIF1"
"AHA1","TRP3"
"AHA1","TUB1"
"AHA1","TUB2"
"AHA1","UFD4"
"AHA1","URA2"
"AHA1","VMA2"
"AIR1","CDC3"
"AIR2","IMD3"
"AIR2","KAP95"
"AIR2","MTR4"
"AIR2","NAB3"
"AIR2","NRD1"
"AIR2","RPL7B"
"AIR2","SSA2"
"AIR2","STO1"
"AIR2","TEF1"
"AIR2","TRF4"
"AKL1","RPL5"
"AKL1","RPS0B"
"AKL1","SSA2"
"AKL1","SSB1"
"AKL1","TEF1"
"AKL1","URA2"
"AKR1","FKS1"
"AKR1","GCN1"
"AKR1","PDC1"
"AKR1","PEP12"
"AKR1","RPS0A"
"AKR1","SSA2"
"AKR1","SSB1"
"AKR1","STE4"
"AKR1","SYN8"
"AKR1","VTI1"
"AKR1","YEF3"
"AKR1","YKT6"
"ALA1","GCD7"
"ALA1","RAS1"
"ALA1","SSA2"
"ALA1","TEF1"
"ALD2","SSA2"
"ALD2","TUB1"
"ALD2","TUB2"
"ALD4","PSA1"
"ALD4","SRP68"
"ALD4","SSB1"
"ALD4","TUB2"
"ALD4","URA2"
"ALD5","HSP60"
"ALD5","PSA1"
"ALD5","RVB2"
"ALD5","SSA2"
"ALD5","SSC1"
"ALD5","TEF1"
"ALD5","TUB1"
"ALD5","TUB2"
"ALD5","URA2"
"ALD6","CLU1"
"ALD6","EFT1"
"ALD6","GFA1"
"ALD6","GPM1"
"ALD6","IDH2"
"ALD6","LYS12"
"ALD6","NEW1"
"ALD6","PSA1"
"ALD6","PTC2"
"ALD6","RPP0"
"ALD6","SAM1"
"ALD6","SSA2"
"ALD6","TEF1"
"ALD6","TIF1"
"ALD6","TUB2"
"ALD6","TUB3"
"ALD6","URA2"
"ALO1","TDH3"
"ALO1","TEF2"
"ALR1","PDC1"
"ALR1","PSA1"
"ALR1","RPL4B"
"AMD1","YJL070C"
"AME1","IML3"
"AME1","NNF1"
"AME1","OKP1"
"AMN1","GTR2"
"AMN1","HSP60"
"AMN1","SSZ1"
"AMN1","VMA2"
"AMN1","ZUO1"
"AMS1","RPC40"
"ANP1","FKS1"
"ANP1","HOC1"
"ANP1","KAP123"
"ANP1","MNN10"
"ANP1","MNN11"
"ANP1","MNN9"
"ANP1","OLE1"
"ANP1","PHB1"
"ANP1","PHB2"
"ANP1","PHO88"
"ANP1","PMR1"
"ANP1","PTM1"
"ANP1","SEC62"
"ANP1","TOM71"
"ANP1","VMA2"
"ANP1","YCR043C"
"AOS1","FAS1"
"AOS1","IMD3"
"AOS1","PSA1"
"AOS1","RPB7"
"AOS1","RPL5"
"AOS1","RPP0"
"AOS1","RPS0A"
"AOS1","SSA2"
"AOS1","SSB1"
"AOS1","SSE1"
"AOS1","TEF1"
"AOS1","UBA2"
"AOS1","URA2"
"AOS1","VMA2"
"AOS1","YEF3"
"APA1","ARO1"
"APA1","ASC1"
"APA1","ATP2"
"APA1","CDC19"
"APA1","COP1"
"APA1","CSE1"
"APA1","DLD3"
"APA1","DPS1"
"APA1","EFT2"
"APA1","FAS1"
"APA1","FAS2"
"APA1","FUR1"
"APA1","GCN1"
"APA1","GCN20"
"APA1","GFA1"
"APA1","GRS1"
"APA1","HHF2"
"APA1","HSC82"
"APA1","HSP82"
"APA1","ILS1"
"APA1","ILV5"
"APA1","ILV6"
"APA1","KAP123"
"APA1","MAE1"
"APA1","MDN1"
"APA1","MSN5"
"APA1","PDC1"
"APA1","PFK1"
"APA1","PSA1"
"APA1","RPA135"
"APA1","RPB2"
"APA1","RPL30"
"APA1","RPL5"
"APA1","RPN2"
"APA1","RPN3"
"APA1","RPS0A"
"APA1","RPS3"
"APA1","RPT5"
"APA1","SAM1"
"APA1","SAR1"
"APA1","SEC21"
"APA1","SEC26"
"APA1","SEC27"
"APA1","SEC53"
"APA1","SSA2"
"APA1","SSB1"
"APA1","TDH1"
"APA1","TEF1"
"APA1","TEF2"
"APA1","TFP1"
"APA1","TOM1"
"APA1","TRM3"
"APA1","TUB1"
"APA1","TUB2"
"APA1","URA2"
"APA1","VMA2"
"APA1","VPS13"
"APA1","YDR341C"
"APA1","YEF3"
"APA1","YNK1"
"APC1","APC2"
"APC1","APC5"
"APC1","CDC16"
"APC1","CDC23"
"APC2","APC5"
"APC2","CDC16"
"APC2","CDC23"
"APC2","CDC27"
"APC2","DOC1"
"APC2","SSB1"
"APC4","APC5"
"APC4","CDC16"
"APC5","APC9"
"APC5","ATP2"
"APC5","CDC16"
"APC5","CDC23"
"APC5","CDC27"
"APC5","DOC1"
"APC5","MND2"
"APC5","SSA2"
"APC5","SSB1"
"APC5","SWM1"
"APC5","TEF1"
"APC5","TUB1"
"APC5","TUB2"
"APC5","YEF3"
"APC9","CDC16"
"APD1","SSA2"
"APD1","TUB2"
"APD1","VMA2"
"APE2","ARP3"
"APE2","ATP2"
"APE2","BUD4"
"APE2","CCT4"
"APE2","CCT6"
"APE2","CCT8"
"APE2","CDC19"
"APE2","CRM1"
"APE2","FAS1"
"APE2","FAS2"
"APE2","GCN1"
"APE2","GCN20"
"APE2","GFA1"
"APE2","GRS1"
"APE2","HSP42"
"APE2","HSP60"
"APE2","ILV6"
"APE2","IMD3"
"APE2","KAP123"
"APE2","LYS12"
"APE2","MDH1"
"APE2","MKT1"
"APE2","PFK2"
"APE2","PSA1"
"APE2","RPL10"
"APE2","RPL24B"
"APE2","RPL27B"
"APE2","RPN1"
"APE2","RPP0"
"APE2","RPS0A"
"APE2","RPS3"
"APE2","RPT1"
"APE2","SAM1"
"APE2","SSA1"
"APE2","SSA2"
"APE2","SSB1"
"APE2","SSE1"
"APE2","TEF1"
"APE2","TEF2"
"APE2","TFP1"
"APE2","TIF1"
"APE2","TUB1"
"APE2","TUB2"
"APE2","URA2"
"APE2","VMA2"
"APE2","YBR025C"
"APE2","YDR071C"
"APE2","YFL052W"
"APE2","YHB1"
"APL1","APL3"
"APL1","APM4"
"APL2","APL4"
"APL2","APM1"
"APL2","APM2"
"APL2","APS1"
"APL2","IMD3"
"APL2","MIS1"
"APL2","RPA135"
"APL2","RPL11A"
"APL2","RPL13A"
"APL2","RPL13B"
"APL2","RPL16B"
"APL2","RPL19A"
"APL2","RPL19B"
"APL2","RPL20A"
"APL2","RPL2A"
"APL2","RPL3"
"APL2","RPL36B"
"APL2","RPL4A"
"APL2","RPL4B"
"APL2","RPL6B"
"APL2","RPL7B"
"APL2","RPL9A"
"APL2","RPP0"
"APL2","RPS13"
"APL2","RPS14B"
"APL2","RPS17B"
"APL2","RPS3"
"APL2","RPS5"
"APL2","RPS6A"
"APL2","RPS7A"
"APL2","SSA2"
"APL2","SSB1"
"APL2","TEF2"
"APL3","APM4"
"APL3","APS2"
"APL3","RPL16A"
"APL3","RPL17A"
"APL3","RPL1B"
"APL3","RPL20B"
"APL3","RPL2B"
"APL3","RPL30"
"APL3","RPL35A"
"APL3","RPL4A"
"APL3","RPL4B"
"APL3","RPL7B"
"APL3","RPL8B"
"APL3","RPP0"
"APL3","RPS17A"
"APL3","RPS1A"
"APL3","RPS3"
"APL3","RPS4A"
"APL3","RPS6A"
"APL3","TEF2"
"APL3","VMA2"
"APL4","APM1"
"APL4","APM2"
"APL4","APS1"
"APL4","CDC19"
"APL4","LYS12"
"APL4","PDC1"
"APL4","PGI1"
"APL4","PSA1"
"APL4","SSA2"
"APL4","SSB1"
"APL4","TEF2"
"APL4","TUB1"
"APL4","TUB2"
"APL4","VMA2"
"APL5","APL6"
"APL5","APM3"
"APL5","APS3"
"APL5","CKB1"
"APL5","RPL4A"
"APL5","SSA2"
"APL6","APM3"
"APL6","ENO2"
"APL6","HMO1"
"APL6","SSB1"
"APL6","TEF2"
"APL6","UBP15"
"APM1","APS1"
"APM1","HEK2"
"APM1","PDB1"
"APM1","RPL1A"
"APM1","RPL3"
"APM1","RPL4B"
"APM1","RPP0"
"APM1","SDA1"
"APM1","SSB1"
"APM1","URA2"
"APM2","APS1"
"APM2","SEC7"
"APM2","SSA2"
"APM2","SSB1"
"APM2","TEF1"
"APM2","URA2"
"APM2","YFL034W"
"APM4","PSA1"
"APM4","SSA2"
"APM4","SSB1"
"APM4","TEF2"
"APS1","PRE10"
"APS1","SSA2"
"APS1","SSB1"
"APS1","TEF2"
"APS3","SSA2"
"APT2","TEF1"
"ARC1","GUS1"
"ARC1","MES1"
"ARC15","ARC18"
"ARC15","ARC19"
"ARC15","ARC35"
"ARC15","ARC40"
"ARC15","ARP2"
"ARC15","ARP3"
"ARC18","ARC19"
"ARC18","ARC35"
"ARC18","ARC40"
"ARC18","ARP2"
"ARC18","ARP3"
"ARC18","PFK1"
"ARC18","PRT1"
"ARC19","ARC35"
"ARC19","ARC40"
"ARC19","ARP2"
"ARC19","ARP3"
"ARC35","ARC40"
"ARC35","ARP2"
"ARC35","ARP3"
"ARC40","ARP2"
"ARC40","ARP3"
"ARC40","RPP0"
"ARC40","RPS1B"
"ARC40","SSA2"
"ARC40","SSB1"
"ARD1","ASC1"
"ARD1","CDC19"
"ARD1","DED1"
"ARD1","ENO1"
"ARD1","GBP2"
"ARD1","KEM1"
"ARD1","MIS1"
"ARD1","MYO1"
"ARD1","NAT1"
"ARD1","PAB1"
"ARD1","RPL27B"
"ARD1","RPL3"
"ARD1","RPL30"
"ARD1","RPL31A"
"ARD1","RPL4B"
"ARD1","RPL5"
"ARD1","RPL7B"
"ARD1","RPP0"
"ARD1","RPS0A"
"ARD1","RPS17A"
"ARD1","RPS17B"
"ARD1","RPS22B"
"ARD1","RPS4A"
"ARD1","SSA2"
"ARD1","TEF1"
"ARD1","URA2"
"ARD1","UTP22"
"ARE2","SSA2"
"ARE2","TEF1"
"ARF1","IES3"
"ARF2","IMD3"
"ARF2","PAB1"
"ARF2","RPL17A"
"ARF2","RPL17B"
"ARF2","RPL20B"
"ARF2","RPL27B"
"ARF2","RPL3"
"ARF2","RPL4A"
"ARF2","RPL6A"
"ARF2","RPP0"
"ARF2","RPS17B"
"ARF2","SSA2"
"ARF2","SSB2"
"ARF2","TEF2"
"ARF2","URA2"
"ARG1","RSA3"
"ARG1","SSA2"
"ARG1","SSB1"
"ARK1","RPN9"
"ARO1","CCT8"
"ARO1","EFT1"
"ARO1","ERP2"
"ARO1","GCD7"
"ARO1","GDH1"
"ARO1","GFA1"
"ARO1","HOM2"
"ARO1","HSC82"
"ARO1","IDH2"
"ARO1","KAR2"
"ARO1","KEX1"
"ARO1","MAE1"
"ARO1","MET18"
"ARO1","NOG2"
"ARO1","PEP1"
"ARO1","PFK1"
"ARO1","PSA1"
"ARO1","RAD51"
"ARO1","RPL10"
"ARO1","RPL25"
"ARO1","RPL4B"
"ARO1","RPL5"
"ARO1","RPN9"
"ARO1","RPP0"
"ARO1","RPS0A"
"ARO1","RPS0B"
"ARO1","RPS22A"
"ARO1","RPT1"
"ARO1","RPT6"
"ARO1","RVB1"
"ARO1","RVB2"
"ARO1","SAM1"
"ARO1","SSA2"
"ARO1","SSB1"
"ARO1","TEF1"
"ARO1","TEF2"
"ARO1","TRP3"
"ARO1","TUB1"
"ARO1","TUB2"
"ARO1","VMA2"
"ARO1","YHB1"
"ARO1","YMR299C"
"ARO3","BCS1"
"ARO3","ILV5"
"ARO3","SSA2"
"ARO3","WTM1"
"ARO4","SSA2"
"ARO7","SSA2"
"ARO7","TEF2"
"ARO7","URA2"
"ARO9","SSA2"
"ARO9","URA2"
"ARP1","TEF2"
"ARP1","TUB1"
"ARP1","TUB2"
"ARP2","ARP3"
"ARP2","CCT5"
"ARP2","CCT8"
"ARP3","NOG2"
"ARP4","ARP5"
"ARP4","CDC19"
"ARP4","EAF3"
"ARP4","EPL1"
"ARP4","ESA1"
"ARP4","FUR4"
"ARP4","GFA1"
"ARP4","NHP10"
"ARP4","PSA1"
"ARP4","SAM1"
"ARP4","TEF1"
"ARP4","TRA1"
"ARP4","VID21"
"ARP4","VMA2"
"ARP4","YAP1"
"ARP5","ARP8"
"ARP5","HSP60"
"ARP5","IES1"
"ARP5","IES2"
"ARP5","IES3"
"ARP5","IES5"
"ARP5","INO80"
"ARP5","NHP10"
"ARP5","RVB1"
"ARP5","RVB2"
"ARP5","SSA2"
"ARP5","SSB1"
"ARP5","TAF14"
"ARP5","TEF1"
"ARP5","VPS1"
"ARP7","ARP9"
"ARP7","GCN1"
"ARP7","GCN20"
"ARP7","GFA1"
"ARP7","HHF2"
"ARP7","HTA1"
"ARP7","ISW1"
"ARP7","MAE1"
"ARP7","NPL6"
"ARP7","PSA1"
"ARP7","RPL4A"
"ARP7","RPL5"
"ARP7","RPL7A"
"ARP7","RPP0"
"ARP7","RPS0A"
"ARP7","RPS0B"
"ARP7","RPS17B"
"ARP7","RPS24A"
"ARP7","RPS3"
"ARP7","RSC1"
"ARP7","RSC2"
"ARP7","RSC3"
"ARP7","RSC4"
"ARP7","RSC58"
"ARP7","RSC6"
"ARP7","RSC8"
"ARP7","SFH1"
"ARP7","SNF2"
"ARP7","SNF6"
"ARP7","SSA2"
"ARP7","STH1"
"ARP7","SWI1"
"ARP7","SWI3"
"ARP7","TEF1"
"ARP7","TUB1"
"ARP7","TUB2"
"ARP7","VMA2"
"ARP7","VPS1"
"ARP7","YAP7"
"ARP7","YFL049W"
"ARP8","IES1"
"ARP8","IES5"
"ARP8","INO80"
"ARP8","NHP10"
"ARP8","NHP6A"
"ARP8","RVB1"
"ARP8","RVB2"
"ARP8","SSA2"
"ARP8","SSB1"
"ARP8","TEF1"
"ARP9","IXR1"
"ARP9","MSN2"
"ARP9","NHP6A"
"ARP9","NPL6"
"ARP9","PSA1"
"ARP9","RSC1"
"ARP9","RSC3"
"ARP9","RSC4"
"ARP9","RSC6"
"ARP9","RSC8"
"ARP9","RTG1"
"ARP9","RTT102"
"ARP9","SFH1"
"ARP9","SNF12"
"ARP9","SNF2"
"ARP9","SNF5"
"ARP9","SNF6"
"ARP9","SSA2"
"ARP9","STH1"
"ARP9","SWI1"
"ARP9","SWI3"
"ARP9","TAF14"
"ARP9","TEF2"
"ARP9","YFL049W"
"ARR4","DED1"
"ARR4","ILS1"
"ARR4","PAB1"
"ARR4","RMD7"
"ARR4","RPS0B"
"ARR4","RVB1"
"ARR4","SSA2"
"ARR4","SSB1"
"ARR4","VMA2"
"ARX1","BUD20"
"ARX1","CGR1"
"ARX1","CIC1"
"ARX1","CLU1"
"ARX1","ERP2"
"ARX1","FPR4"
"ARX1","GCN1"
"ARX1","GFA1"
"ARX1","IPI1"
"ARX1","IPI3"
"ARX1","JJJ1"
"ARX1","LSG1"
"ARX1","MDN1"
"ARX1","MRT4"
"ARX1","MYO4"
"ARX1","NIP7"
