"protein_A","protein_B"
"9030624J02Rik","Mgea5"
"9030624J02Rik","Sec13"
"9030624J02Rik","Sec31a"
"9030624J02Rik","Tbc1d1"
"A1cf","H1f0"
"A1cf","Hist1h1b"
"A1cf","Hist1h1c"
"A1cf","Hnrnpl"
"A1cf","Hnrnpr"
"A1cf","Hnrnpul2"
"A1cf","Rpl31"
"A1cf","Syncrip"
"A1cf","Ybx1"
"A2m","Arcn1"
"A2m","Fga"
"A2m","Fgb"
"A2m","Fgg"
"A2m","Iws1"
"A2m","Lmna"
"A2m","Txndc9"
"Aacs","Aco2"
"Aacs","Acot12"
"Aacs","Acp1"
"Aacs","Acss1"
"Aacs","Adh1"
"Aacs","Akr1c14"
"Aacs","Akr1c21"
"Aacs","Arhgdia"
"Aacs","Arrb1"
"Aacs","As3mt"
"Aacs","Capza2"
"Aacs","Cstb"
"Aacs","Dglucy"
"Aacs","Dhrs4"
"Aacs","Dstn"
"Aacs","Echdc1"
"Aacs","Echs1"
"Aacs","Eci1"
"Aacs","Eef2"
"Aacs","Eno1"
"Aacs","Fah"
"Aacs","Fam129b"
"Aacs","Fkbp4"
"Aacs","Fubp1"
"Aacs","Gatm"
"Aacs","Gmps"
"Aacs","Gpd1"
"Aacs","Gspt1"
"Aacs","Gstm5"
"Aacs","Haao"
"Aacs","Hagh"
"Aacs","Hmgcl"
"Aacs","Hprt1"
"Aacs","Hrg"
"Aacs","Hspa1a"
"Aacs","Iah1"
"Aacs","Impa1"
"Aacs","Khsrp"
"Aacs","Mapk14"
"Aacs","Mapt"
"Aacs","Msra"
"Aacs","Ndrg1"
"Aacs","Nudt19"
"Aacs","Otub1"
"Aacs","Park7"
"Aacs","Pdk2"
"Aacs","Pfkp"
"Aacs","Pfn2"
"Aacs","Pipox"
"Aacs","Ppa1"
"Aacs","Ppa2"
"Aacs","Prdx1"
"Aacs","Prdx2"
"Aacs","Prdx3"
"Aacs","Prdx5"
"Aacs","Prdx6"
"Aacs","Pter"
"Aacs","Ptpn11"
"Aacs","Pxn"
"Aacs","Selenbp1"
"Aacs","Sephs1"
"Aacs","Serpinb1a"
"Aacs","Serpinb6"
"Aacs","Skp1"
"Aacs","Spr"
"Aacs","Timm8a1"
"Aacs","Tkt"
"Aacs","Tpi1"
"Aacs","Tuba4a"
"Aacs","Tubb5"
"Aacs","Tufm"
"Aacs","Txn"
"Aacs","Vwa5a"
"Aak1","Gm27029"
"Aak1","Lztfl1"
"Aak1","Sfpq"
"Aak1","Sult1c2"
"Aamp","Acads"
"Aamp","Aco1"
"Aamp","Actr3"
"Aamp","Afm"
"Aamp","Aldh8a1"
"Aamp","Arpc1a"
"Aamp","Arpc2"
"Aamp","Arpc4"
"Aamp","Arpc5"
"Aamp","Carkd"
"Aamp","Ckmt1"
"Aamp","Creld2"
"Aamp","Csad"
"Aamp","Ctsa"
"Aamp","Cttn"
"Aamp","Dhtkd1"
"Aamp","Dpysl2"
"Aamp","Drg2"
"Aamp","Erap1"
"Aamp","Fuom"
"Aamp","Gbp9"
"Aamp","Gga1"
"Aamp","Gk"
"Aamp","Glrx3"
"Aamp","Gmpr"
"Aamp","Hdgf"
"Aamp","Hmgcs2"
"Aamp","Ighg1"
"Aamp","Kng1"
"Aamp","Naca"
"Aamp","Ngly1"
"Aamp","Nploc4"
"Aamp","Pdzk1"
"Aamp","Plaa"
"Aamp","Pmpca"
"Aamp","Qprt"
"Aamp","Rcn1"
"Aamp","Rps6ka3"
"Aamp","Rwdd1"
"Aamp","Scin"
"Aamp","Serpina3k"
"Aamp","Suox"
"Aamp","Tsta3"
"Aamp","Ube2k"
"Aamp","Vil1"
"Aamp","Zranb2"
"Aars","Aarsd1"
"Aars","Anp32e"
"Aars","C5"
"Aars","C530008M17Rik"
"Aars","C7"
"Aars","Calr"
"Aars","Eml2"
"Aars","Fnta"
"Aars","Ggps1"
"Aars","Gm27029"
"Aars","Gnpda1"
"Aars","Hao2"
"Aars","Hsdl2"
"Aars","Krt76"
"Aars","Lap3"
"Aars","Lims1"
"Aars","Lyrm4"
"Aars","Lztfl1"
"Aars","Mbnl2"
"Aars","Me1"
"Aars","Myo6"
"Aars","Nedd4"
"Aars","Nsun2"
"Aars","Ppme1"
"Aars","Ppp1r11"
"Aars","Ppp2ca"
"Aars","Ppp2cb"
"Aars","Ppp2r1a"
"Aars","Ppp2r5a"
"Aars","Ppp3ca"
"Aars","Rpl5"
"Aars","Sars"
"Aars","Shmt1"
"Aars","Shmt2"
"Aars","Snx4"
"Aars","Sult1c2"
"Aars","Supt5h"
"Aars","Syap1"
"Aarsd1","Anp32e"
"Aarsd1","C7"
"Aarsd1","Calr"
"Aarsd1","Ctps2"
"Aarsd1","Elac2"
"Aarsd1","Ggps1"
"Aarsd1","Gnpda1"
"Aarsd1","Hao2"
"Aarsd1","Lap3"
"Aarsd1","Me1"
"Aarsd1","Myo6"
"Aarsd1","Nsun2"
"Aarsd1","Ppme1"
"Aarsd1","Rpl5"
"Aarsd1","Shmt1"
"Aarsd1","Supt5h"
"Aarsd1","Tbc1d8b"
"Aarsd1","Tnpo1"
"Aass","Acly"
"Aass","Aldh1l1"
"Aass","Atp6v1h"
"Aass","Cd93"
"Aass","Cluh"
"Aass","Ftcd"
"Aass","Iqgap2"
"Aass","Kif3a"
"Aass","Kif3b"
"Aass","Nudt12"
"Aass","Paics"
"Aass","Pir"
"Aass","Ric8a"
"Aass","Supt6h"
"Aass","Tpm1"
"Aass","Tpm2"
"Aass","Tpm3"
"Aass","Tpm4"
"Aass","Trip10"
"Aass","Usp47"
"Abce1","Nono"
"Abce1","Sult1c2"
"Abcf1","Aimp1"
"Abcf1","Aimp2"
"Abcf1","Cyfip2"
"Abcf1","Ddx5"
"Abcf1","Decr1"
"Abcf1","Eea1"
"Abcf1","Eprs"
"Abcf1","Farsb"
"Abcf1","Gm10020"
"Abcf1","Gm16477"
"Abcf1","H1f0"
"Abcf1","Hist1h1c"
"Abcf1","Hist1h1e"
"Abcf1","Iars"
"Abcf1","Lars"
"Abcf1","Myef2"
"Abcf1","Rars"
"Abcf1","Rpl10"
"Abcf1","Rpl10a"
"Abcf1","Rpl11"
"Abcf1","Rpl12"
"Abcf1","Rpl13"
"Abcf1","Rpl13a"
"Abcf1","Rpl17"
"Abcf1","Rpl18"
"Abcf1","Rpl19"
"Abcf1","Rpl22"
"Abcf1","Rpl23"
"Abcf1","Rpl23a"
"Abcf1","Rpl27"
"Abcf1","Rpl28"
"Abcf1","Rpl29"
"Abcf1","Rpl3"
"Abcf1","Rpl30"
"Abcf1","Rpl31"
"Abcf1","Rpl32"
"Abcf1","Rpl34"
"Abcf1","Rpl35"
"Abcf1","Rpl36"
"Abcf1","Rpl37a"
"Abcf1","Rpl39"
"Abcf1","Rpl4"
"Abcf1","Rpl6"
"Abcf1","Rpl7"
"Abcf1","Rpl8"
"Abcf1","Rpl9"
"Abcf1","Rplp0"
"Abcf1","Rplp2"
"Abcf1","Sptan1"
"Abcf1","Sptbn1"
"Abhd14b","Aco1"
"Abhd14b","Acy3"
"Abhd14b","Gm20390"
"Abhd14b","Gm20425"
"Abhd14b","Sult1c2"
"Abhd14b","Sult1d1"
"Abhd14b","Vil1"
"Abi1","Ggt1"
"Abr","Lum"
"Abr","Stat5b"
"Abr","Ube3a"
"Abraxas2","Babam2"
"Abraxas2","Brcc3"
"Acaa1b","Acot12"
"Acaa1b","Acp1"
"Acaa1b","Arhgdia"
"Acaa1b","Cmpk1"
"Acaa1b","Echs1"
"Acaa1b","Eci3"
"Acaa1b","Eno1"
"Acaa1b","Esd"
"Acaa1b","Gpd1"
"Acaa1b","Gpx3"
"Acaa1b","Gpx4"
"Acaa1b","Gstt1"
"Acaa1b","Isoc2a"
"Acaa1b","Msra"
"Acaa1b","Park7"
"Acaa1b","Pdk2"
"Acaa1b","Pfkm"
"Acaa1b","Pfkp"
"Acaa1b","Pipox"
"Acaa1b","Ppa2"
"Acaa1b","Prdx5"
"Acaa1b","Rps21"
"Acaa1b","Sucla2"
"Acaa1b","Sugct"
"Acaa1b","Tns1"
"Acaa1b","Tufm"
"Acaa2","Acad9"
"Acaa2","Acadl"
"Acaa2","Acat2"
"Acaa2","Acat3"
"Acaa2","Acot9"
"Acaa2","Acy1"
"Acaa2","Agxt2"
"Acaa2","Ahcy"
"Acaa2","Aldh5a1"
"Acaa2","Aldh7a1"
"Acaa2","Aldh9a1"
"Acaa2","Aldoc"
"Acaa2","Arpc1b"
"Acaa2","Atic"
"Acaa2","Auh"
"Acaa2","C3"
"Acaa2","C4b"
"Acaa2","Capn2"
"Acaa2","Capns1"
"Acaa2","Cbs"
"Acaa2","Ces1c"
"Acaa2","Clec3b"
"Acaa2","Dcps"
"Acaa2","Dis3l2"
"Acaa2","F2"
"Acaa2","Fggy"
"Acaa2","Fh"
"Acaa2","G6pdx"
"Acaa2","Gc"
"Acaa2","Gclc"
"Acaa2","Gclm"
"Acaa2","Gfm2"
"Acaa2","Gk"
"Acaa2","Glud1"
"Acaa2","Gm20390"
"Acaa2","Gm20425"
"Acaa2","Gss"
"Acaa2","Hgd"
"Acaa2","Hibadh"
"Acaa2","Hk1"
"Acaa2","Hspd1"
"Acaa2","Ivd"
"Acaa2","Ldha"
"Acaa2","Ldhb"
"Acaa2","Mvd"
"Acaa2","Nae1"
"Acaa2","Nagk"
"Acaa2","Pabpc1l"
"Acaa2","Pafah1b1"
"Acaa2","Pcyt2"
"Acaa2","Pdcd6ip"
"Acaa2","Pdzk1"
"Acaa2","Pfas"
"Acaa2","Phgdh"
"Acaa2","Plg"
"Acaa2","Ppp1r2"
"Acaa2","Ptma"
"Acaa2","Pygl"
"Acaa2","Rap1gds1"
"Acaa2","Rdx"
"Acaa2","Rnf14"
"Acaa2","Sec24d"
"Acaa2","Sfn"
"Acaa2","Shpk"
"Acaa2","Tgm2"
"Acaa2","Timm10"
"Acaa2","Tnfaip8"
"Acaa2","Trap1"
"Acaa2","Txn"
"Acaa2","Txnrd1"
"Acaa2","Uba1"
"Acaa2","Uba3"
"Acaa2","Ube2l3"
"Acaa2","Uchl5"
"Acaa2","Vcl"
"Acaa2","Xpo1"
"Acaa2","Ywhab"
"Acaa2","Ywhae"
"Acaa2","Ywhag"
"Acaa2","Ywhah"
"Acaa2","Ywhaz"
"Acaca","Camk2d"
"Acaca","Cct2"
"Acaca","Cct3"
"Acaca","Cct6a"
"Acaca","Copa"
"Acaca","Copb1"
"Acaca","Copb2"
"Acaca","Cope"
"Acaca","Copg1"
"Acaca","Copz1"
"Acaca","Diaph1"
"Acaca","Flna"
"Acaca","Gys1"
"Acaca","Hip1r"
"Acaca","Hook3"
"Acaca","Kif5b"
"Acaca","Kif5c"
"Acaca","Lrba"
"Acaca","Pcca"
"Acaca","Pccb"
"Acaca","Psmb5"
"Acaca","Rabl6"
"Acaca","Sept11"
"Acaca","Sept2"
"Acaca","Sept4"
"Acaca","Sept5"
"Acaca","Sept7"
"Acaca","Sept8"
"Acaca","Tcea3"
"Acaca","Vim"
"Acacb","Kif5c"
"Acacb","Lrba"
"Acad10","Nono"
"Acad10","Sult1d1"
"Acad8","Acads"
"Acad8","Acadsb"
"Acad8","Agl"
"Acad8","Aldh1a7"
"Acad8","Arih1"
"Acad8","Arpc1a"
"Acad8","Arpc5l"
"Acad8","Arrb1"
"Acad8","Btf3"
"Acad8","Btf3l4"
"Acad8","Cat"
"Acad8","Ciapin1"
"Acad8","Ckm"
"Acad8","Coro1a"
"Acad8","Coro1b"
"Acad8","Creld2"
"Acad8","Crmp1"
"Acad8","Cul1"
"Acad8","Dhtkd1"
"Acad8","Dpyd"
"Acad8","Dpys"
"Acad8","Dpysl2"
"Acad8","Dpysl3"
"Acad8","Drg2"
"Acad8","Ech1"
"Acad8","Entpd5"
"Acad8","Gls"
"Acad8","Gmpr"
"Acad8","Gopc"
"Acad8","Hacl1"
"Acad8","Hmgcs1"
"Acad8","Iars2"
"Acad8","Igh-3"
"Acad8","Iscu"
"Acad8","Kpna3"
"Acad8","Lonp1"
"Acad8","Mapk14"
"Acad8","Mut"
"Acad8","Naa10"
"Acad8","Naca"
"Acad8","Nars"
"Acad8","Nasp"
"Acad8","P4hb"
"Acad8","Parva"
"Acad8","Pex19"
"Acad8","Pip4k2b"
"Acad8","Pklr"
"Acad8","Pkm"
"Acad8","Ppa1"
"Acad8","Ppp1r12a"
"Acad8","Prkaa2"
"Acad8","Psmd9"
"Acad8","Pus1"
"Acad8","Rcn1"
"Acad8","Rwdd1"
"Acad8","Serpinb6a"
"Acad8","Stat5b"
"Acad8","Suox"
"Acad8","Tardbp"
"Acad8","Uba2"
"Acad8","Uba6"
"Acad9","Acadl"
"Acad9","Acat2"
"Acad9","Acat3"
"Acad9","Acot9"
"Acad9","Acox2"
"Acad9","Agxt2"
"Acad9","Ahcy"
"Acad9","Aldh2"
"Acad9","Aldh5a1"
"Acad9","Aldh7a1"
"Acad9","Aldh9a1"
"Acad9","Aldoc"
"Acad9","Atic"
"Acad9","Atpaf1"
"Acad9","Auh"
"Acad9","Btf3"
"Acad9","C3"
"Acad9","C4b"
"Acad9","Capn2"
"Acad9","Capns1"
"Acad9","Cbs"
"Acad9","Cbx3"
"Acad9","Ces1c"
"Acad9","Clec3b"
"Acad9","Dcps"
"Acad9","Diablo"
"Acad9","Dis3l2"
"Acad9","Echdc3"
"Acad9","F2"
"Acad9","Fggy"
"Acad9","Fh"
"Acad9","G6pdx"
"Acad9","Gc"
"Acad9","Gclc"
"Acad9","Gclm"
"Acad9","Gfm2"
"Acad9","Gk"
"Acad9","Glud1"
"Acad9","Gm20390"
"Acad9","Gm20425"
"Acad9","Gss"
"Acad9","Hgd"
"Acad9","Hibadh"
"Acad9","Hk1"
"Acad9","Ivd"
"Acad9","Lactb2"
"Acad9","Ldhb"
"Acad9","Mvd"
"Acad9","Nae1"
"Acad9","Pabpc1l"
"Acad9","Pafah1b1"
"Acad9","Pafah1b2"
"Acad9","Pcyt2"
"Acad9","Pdcd6ip"
"Acad9","Pdzk1"
"Acad9","Pfas"
"Acad9","Phgdh"
"Acad9","Plekha5"
"Acad9","Plg"
"Acad9","Ppp1r2"
"Acad9","Ptma"
"Acad9","Pygl"
"Acad9","Pygm"
"Acad9","Rap1gds1"
"Acad9","Sec24d"
"Acad9","Sfn"
"Acad9","Shpk"
"Acad9","Sult1d1"
"Acad9","Tgm2"
"Acad9","Timm10"
"Acad9","Tnfaip8"
"Acad9","Trap1"
"Acad9","Trnt1"
"Acad9","Txnrd1"
"Acad9","Uba3"
"Acad9","Ube2l3"
"Acad9","Uchl5"
"Acad9","Vcl"
"Acad9","Vil1"
"Acad9","Xpo1"
"Acad9","Ywhae"
"Acad9","Ywhag"
"Acad9","Ywhah"
"Acad9","Ywhaq"
"Acad9","Ywhaz"
"Acadl","Acadm"
"Acadl","Acat2"
"Acadl","Acat3"
"Acadl","Acot9"
"Acadl","Acy1"
"Acadl","Agxt2"
"Acadl","Ahcy"
"Acadl","Aldh5a1"
"Acadl","Aldh7a1"
"Acadl","Aldh9a1"
"Acadl","Aldoc"
"Acadl","Atic"
"Acadl","Atpaf1"
"Acadl","Auh"
"Acadl","C3"
"Acadl","C4b"
"Acadl","Capn2"
"Acadl","Capns1"
"Acadl","Ces1c"
"Acadl","Clec3b"
"Acadl","Dcps"
"Acadl","Echdc3"
"Acadl","F2"
"Acadl","Fggy"
"Acadl","Fh"
"Acadl","G6pdx"
"Acadl","Gc"
"Acadl","Gclc"
"Acadl","Gclm"
"Acadl","Gk"
"Acadl","Glud1"
"Acadl","Gm20390"
"Acadl","Gm20425"
"Acadl","Gss"
"Acadl","Hgd"
"Acadl","Hibadh"
"Acadl","Hk1"
"Acadl","Hspd1"
"Acadl","Ivd"
"Acadl","Ldha"
"Acadl","Ldhb"
"Acadl","Mnt"
"Acadl","Mvd"
"Acadl","Nae1"
"Acadl","Nagk"
"Acadl","Ola1"
"Acadl","Pabpc1l"
"Acadl","Pafah1b1"
"Acadl","Pafah1b2"
"Acadl","Pdcd6ip"
"Acadl","Pdia4"
"Acadl","Pdzk1"
"Acadl","Pfas"
"Acadl","Phgdh"
"Acadl","Plg"
"Acadl","Plpbp"
"Acadl","Ppp1r2"
"Acadl","Ptma"
"Acadl","Pygl"
"Acadl","Serpina6"
"Acadl","Sfn"
"Acadl","Tgm2"
"Acadl","Tnfaip8"
"Acadl","Trap1"
"Acadl","Txnrd1"
"Acadl","Uba3"
"Acadl","Ube2l3"
"Acadl","Uchl5"
"Acadl","Vcl"
"Acadl","Xpo1"
"Acadl","Ywhab"
"Acadl","Ywhae"
"Acadl","Ywhag"
"Acadl","Ywhah"
"Acadl","Ywhaq"
"Acadl","Ywhaz"
"Acadm","Actb"
"Acadm","Acy1"
"Acadm","Acy3"
"Acadm","Adam18"
"Acadm","Aldh5a1"
"Acadm","Aldh9a1"
"Acadm","Aldoa"
"Acadm","Asl"
"Acadm","Atic"
"Acadm","Auh"
"Acadm","Bcat1"
"Acadm","Btf3"
"Acadm","Capn2"
"Acadm","Ces1c"
"Acadm","Cfap36"
"Acadm","Cndp2"
"Acadm","Cp"
"Acadm","Dcps"
"Acadm","Echdc3"
"Acadm","Ephx2"
"Acadm","Etnppl"
"Acadm","F2"
"Acadm","Fbp1"
"Acadm","Fh"
"Acadm","Gapdh"
"Acadm","Gc"
"Acadm","Gclc"
"Acadm","Gclm"
"Acadm","Glud1"
"Acadm","Gss"
"Acadm","Hgd"
"Acadm","Hibadh"
"Acadm","Hk1"
"Acadm","Hspd1"
"Acadm","Kng1"
"Acadm","Ldha"
"Acadm","Ldhb"
"Acadm","Lrrc47"
"Acadm","Mapre2"
"Acadm","Mpp6"
"Acadm","Mri1"
"Acadm","Nae1"
"Acadm","Nagk"
"Acadm","Npepps"
"Acadm","Npl"
"Acadm","Nucks1"
"Acadm","Ola1"
"Acadm","Pabpc1l"
"Acadm","Pafah1b1"
"Acadm","Pafah1b2"
"Acadm","Pafah1b3"
"Acadm","Pdia4"
"Acadm","Pepd"
"Acadm","Plg"
"Acadm","Plpbp"
"Acadm","Pmpcb"
"Acadm","Pnp"
"Acadm","Ppp1r2"
"Acadm","Prdx5"
"Acadm","Pts"
"Acadm","Pygl"
"Acadm","Rap1gds1"
"Acadm","Rdx"
"Acadm","Scp2"
"Acadm","Serpina6"
"Acadm","Serpinf2"
"Acadm","Sfn"
"Acadm","Sirt2"
"Acadm","Sult1d1"
"Acadm","Tkfc"
"Acadm","Tnfaip8"
"Acadm","Txn"
"Acadm","Txnrd1"
"Acadm","Uba3"
"Acadm","Vcl"
"Acadm","Vps25"
"Acadm","Ywhab"
"Acadm","Ywhag"
"Acadm","Ywhah"
"Acadm","Ywhaq"
"Acadm","Ywhaz"
"Acads","Actr2"
"Acads","Agl"
"Acads","Aldh1a3"
"Acads","Arih1"
"Acads","Armc1"
"Acads","Arpc1a"
"Acads","Arpc2"
"Acads","Arpc3"
"Acads","Arpc5"
"Acads","Arpc5l"
"Acads","Btf3"
"Acads","Btf3l4"
"Acads","Cat"
"Acads","Ckm"
"Acads","Coro1a"
"Acads","Coro1b"
"Acads","Creld2"
"Acads","Crmp1"
"Acads","Cttn"
"Acads","Cul1"
"Acads","Dhtkd1"
"Acads","Dpyd"
"Acads","Dpys"
"Acads","Dpysl2"
"Acads","Dpysl3"
"Acads","Drg2"
"Acads","Ech1"
"Acads","Ero1a"
"Acads","Fuom"
"Acads","Gls"
"Acads","Gmpr"
"Acads","Gopc"
"Acads","Hacl1"
"Acads","Hmgcs1"
"Acads","Iars2"
"Acads","Igh-3"
"Acads","Kptn"
"Acads","Lonp1"
"Acads","Marcks"
"Acads","Mut"
"Acads","Naa10"
"Acads","Naa15"
"Acads","Naca"
"Acads","Odc1"
"Acads","P4hb"
"Acads","Pde12"
"Acads","Pex19"
"Acads","Pklr"
"Acads","Pkm"
"Acads","Plaa"
"Acads","Ppp1r12a"
"Acads","Prkaa2"
"Acads","Pus1"
"Acads","Qprt"
"Acads","Rcn1"
"Acads","Renbp"
"Acads","Rwdd1"
"Acads","Srrt"
"Acads","Suox"
"Acads","Uba6"
"Acads","Ube2k"
"Acads","Xdh"
"Acads","Zpr1"
"Acads","Zranb2"
"Acadsb","Armc1"
"Acadsb","Btf3"
"Acadsb","Drg2"
"Acadsb","Naca"
"Acadsb","Nudt21"
"Acadsb","Ppcs"
"Acadsb","Scin"
"Acadsb","Sult1d1"
"Acadsb","Ube2k"
"Acadvl","Ak4"
"Acadvl","Aldh3a2"
"Acadvl","Arfgap1"
"Acadvl","Arl1"
"Acadvl","Atl2"
"Acadvl","Atl3"
"Acadvl","Atp5c1"
"Acadvl","Cavin1"
"Acadvl","Cavin2"
"Acadvl","Col14a1"
"Acadvl","Cyp51a1"
"Acadvl","Eif4a3"
"Acadvl","Gm20390"
"Acadvl","Gm20425"
"Acadvl","Hadha"
"Acadvl","Hadhb"
"Acadvl","Krt76"
"Acadvl","Map2k2"
"Acadvl","Napa"
"Acadvl","Rab10"
"Acadvl","Rab18"
"Acadvl","Rab2a"
"Acadvl","Rab5a"
"Acadvl","Rac1"
"Acadvl","Rap1b"
"Acadvl","Rps18"
"Acadvl","Stx7"
"Acadvl","Sult1d1"
"Acadvl","Tpd52l2"
"Acadvl","Trappc11"
"Acadvl","Trappc4"
"Acadvl","Trappc6b"
"Acadvl","Trappc8"
"Acadvl","Uqcrc2"
"Acadvl","Vdac1"
"Acap2","Aldh1l1"
"Acap2","Cluh"
"Acap2","Cops2"
"Acap2","Cops3"
"Acap2","Cops4"
"Acap2","Cops5"
"Acap2","Cops6"
"Acap2","Cops7a"
"Acap2","Csnk2b"
"Acap2","Gmppa"
"Acap2","Gps1"
"Acap2","Nudt12"
"Acap2","Usp47"
"Acat1","Aco2"
"Acat1","Agxt2"
"Acat1","Aldh1a1"
"Acat1","Aldh1a7"
"Acat1","Aldh5a1"
"Acat1","Capza2"
"Acat1","Capzb"
"Acat1","Crot"
"Acat1","Ehhadh"
"Acat1","Gclc"
"Acat1","Gk"
"Acat1","Glud1"
"Acat1","Gm9755"
"Acat1","Gss"
"Acat1","Hgd"
"Acat1","Ldhb"
"Acat1","Pdcd6ip"
"Acat1","Pdxk"
"Acat1","Pip4k2c"
"Acat1","Ppa2"
"Acat1","Prdx5"
"Acat1","Pygm"
"Acat1","Tnfaip8"
"Acat1","Tpd52"
"Acat1","Txn"
"Acat1","Ywhaq"
"Acat2","Acat3"
"Acat2","Acot9"
"Acat2","Agxt2"
"Acat2","Ahcy"
"Acat2","Aldh5a1"
"Acat2","Aldoc"
"Acat2","Asns"
"Acat2","C3"
"Acat2","C4b"
"Acat2","Capn2"
"Acat2","Clec3b"
"Acat2","F2"
"Acat2","Fggy"
"Acat2","Fh"
"Acat2","Gfm2"
"Acat2","Gmds"
"Acat2","Ivd"
"Acat2","Ldhb"
