"protein_A","protein_B"
"cysM","ssuB"
"cysM","ybgD"
"cysM","yeeD"
"cysM","yfcR"
"cysM","yhcA"
"cysM","zinT"
"cytR","eutN"
"cytR","glcC"
"cytR","mqsA"
"cytR","ygaV"
"dapA","dapA"
"dapD","flxA"
"dapE","nrdG"
"dapE","wcaE"
"dapE","yeeD"
"dcm","pgaD"
"dcrB","dcrB"
"dcrB","gloC"
"dcrB","osmY"
"dcrB","yegS"
"dctR","tilS"
"dcuR","lysA"
"ddlA","ftsZ"
"ddlB","sfmA"
"ddlB","ybgD"
"ddlB","yeeD"
"ddpB","dppD"
"deaD","deaD"
"def","fucO"
"def","trmH"
"def","ubiF"
"def","ypjF"
"deoB","proQ"
"der","pbpG"
"dgcJ","mdtO"
"dgcP","uidR"
"dgoR","dgoR"
"dhaK","dhaR"
"dhaK","fepE"
"dhaK","parE"
"dicB","folA"
"dicB","nadE"
"dicB","ribD"
"dicB","thiL"
"dinD","sseB"
"dinD","ykfI"
"dinJ","dinJ"
"dinJ","holA"
"dinJ","yafQ"
"dksA","proQ"
"dmsA","glcC"
"dmsA","pldB"
"dmsA","ygjR"
"dmsB","soxR"
"dmsB","yibT"
"dnaA","nadE"
"dnaA","yfdR"
"dnaB","dnaC"
"dnaB","priC"
"dnaE","dnaN"
"dnaE","dnaQ"
"dnaE","dnaX"
"dnaE","holA"
"dnaE","ybdL"
"dnaG","eutC"
"dnaG","ykgN"
"dnaJ","malT"
"dnaK","htpG"
"dnaN","dnaN"
"dnaN","frr"
"dnaN","hda"
"dnaN","holA"
"dnaN","rpe"
"dnaN","yejG"
"dnaQ","dnaQ"
"dnaQ","dnaX"
"dnaQ","holA"
"dnaQ","holE"
"dnaQ","yifE"
"dnaX","dnaX"
"dnaX","fic"
"dnaX","holC"
"dnaX","holD"
"dnaX","hslR"
"dnaX","iscU"
"dnaX","rraA"
"dnaX","ssb"
"dnaX","trxB"
"dosP","ompF"
"dpiA","eutC"
"dpiA","glcC"
"dpiA","hybO"
"dpiA","minC"
"dpiA","paaC"
"dpiA","paaD"
"dpiA","ygcQ"
"dpiA","yjjW"
"dpiA","ykgN"
"dppB","yehY"
"dppF","epmC"
"dppF","murI"
"dppF","yohC"
"drpB","eutS"
"dsdA","metN"
"dsrB","flgF"
"dsrB","pmrD"
"dtpD","patZ"
"ebgA","eda"
"ebgA","flgI"
"ebgA","frmA"
"ebgA","intA"
"ebgA","ydhU"
"ebgC","mcbR"
"ecpB","ispG"
"ecpC","patZ"
"ecpR","ygcR"
"eda","eda"
"elbB","eutC"
"elbB","fixX"
"elbB","yhdJ"
"elbB","ykgM"
"elfA","ynfC"
"elfD","proXp-y"
"elyC","tfaE"
"elyC","ykgN"
"emrA","emrA"
"entA","frr"
"entA","metN"
"entA","sdhE"
"entB","entB"
"entB","entE"
"entB","glcC"
"entB","yeiR"
"entB","zapC"
"entE","metN"
"entE","poxB"
"entE","yddH"
"entE","ydiR"
"entF","fixX"
"entF","rpmE"
"entF","yjiT"
"envR","paaX"
"envR","prmA"
"envR","suhB"
"envR","ydfZ"
"envR","yhdJ"
"epmC","ilvN"
"epmC","ubiF"
"epmC","yggT"
"eptB","glcC"
"eptB","mqsA"
"eptB","ykgN"
"era","matP"
"era","mazG"
"era","mqsA"
"era","rutR"
"era","yfdF"
"era","yhdJ"
"era","ykgN"
"erfK","pheS"
"ettA","glcC"
"eutA","eutC"
"eutA","ybdM"
"eutC","fliG"
"eutC","glcD"
"eutC","hcp"
"eutC","hemH"
"eutC","hslR"
"eutC","idnK"
"eutC","malT"
"eutC","moaE"
"eutC","nikR"
"eutC","ppnP"
"eutC","uvrB"
"eutC","ybjN"
"eutC","yebW"
"eutC","yffB"
"eutD","eutQ"
"eutD","ybdM"
"eutK","mglA"
"eutK","yfbN"
"eutK","ykgN"
"eutN","minC"
"eutN","rpmE"
"eutN","ydiE"
"eutN","yggU"
"eutN","yiiS"
"eutN","yijD"
"eutN","yjcB"
"eutN","ytfQ"
"eutQ","eutQ"
"eutQ","flxA"
"eutQ","mdh"
"eutQ","xdhC"
"evgA","evgS"
"evgA","fhlA"
"evgA","glnG"
"evgA","melR"
"evgA","menH"
"evgA","proQ"
"evgA","ybeQ"
"evgA","yeeD"
"evgA","yjiT"
"exbB","exbB"
"exbB","nuoG"
"exbD","exbD"
"exbD","glvB"
"exbD","gspH"
"fabA","proQ"
"fadH","narH"
"fadH","narW"
"fadH","narY"
"fadH","pepN"
"fbaA","fbaA"
"fbpC","gshA"
"fdhE","fdnG"
"fdhF","hcp"
"fdx","frr"
"fdx","iscA"
"fdx","proQ"
"fdx","rnm"
"fecB","fucR"
"fecB","gnsB"
"fecB","matP"
"fecB","ydeP"
"fecB","ydiE"
"fecB","yehR"
"feoA","fliK"
"feoA","yheS"
"feoB","feoB"
"feoC","hyaD"
"feoC","yjjW"
"fepC","fepC"
"fepE","fixC"
"fepE","yaaA"
"fepE","ydgH"
"fetA","fetA"
"fetA","ispH"
"ffh","ftsY"
"fhlA","groEL"
"fhuC","lolD"
"fhuC","yjaA"
"fhuF","hisF"
"fhuF","hupB"
"fhuF","lysR"
"fhuF","nikR"
"fhuF","pdhR"
"fhuF","quuD"
"fhuF","trxA"
"fhuF","yedD"
"fhuF","yihL"
"fic","fic"
"fic","yeeR"
"fic","yhfG"
"fimZ","glnL"
"fimZ","ptsI"
"fimZ","uvrB"
"fis","yebV"
"fixA","fixB"
"fixA","trxA"
"fixA","ybhF"
"fixB","gss"
"fixB","malT"
"fixB","yiiM"
"fixX","fliM"
"fixX","folA"
"fixX","galE"
"fixX","galK"
"fixX","hcaD"
"fixX","hcxA"
"fixX","hemW"
"fixX","holA"
"fixX","hyi"
"fixX","insO1"
"fixX","mhpB"
"fixX","mhpF"
"fixX","mmuM"
"fixX","murB"
"fixX","nikR"
"fixX","pdxA"
"fixX","pinE"
"fixX","ppnP"
"fixX","ribD"
"fixX","rsmJ"
"fixX","selO"
"fixX","sgbE"
"fixX","thrC"
"fixX","trpC"
"fixX","truA"
"fixX","ubiT"
"fixX","uidR"
"fixX","ung"
"fixX","xylH"
"fixX","yaiI"
"fixX","ybdL"
"fixX","ydcY"
"fixX","yedJ"
"fixX","yggS"
"fixX","yibF"
"fixX","yibT"
"fixX","yjfN"
"fixX","ynaI"
"fixX","yqjG"
"fklB","fklB"
"fklB","hybA"
"fklB","hydN"
"fklB","yjhV"
"fldA","glcC"
"fldA","melR"
"fldA","pldB"
"fldA","proQ"
"fldA","recX"
"fldA","rpmA"
"fldA","rppH"
"fldA","rpsD"
"fldA","rpsE"
"fldA","ydaW"
"fldA","ydeO"
"flgK","flgN"
"flgK","ghrA"
"flgM","fliA"
"fliA","katE"
"fliA","kbaY"
"fliD","fliT"
"fliF","fliG"
"fliG","fliM"
"fliG","lpoB"
"fliG","pabA"
"fliG","rlmL"
"fliI","fliI"
"fliI","fliN"
"fliI","rpoE"
"fliI","rpsH"
"fliJ","glcC"
"fliJ","malT"
"fliK","frmA"
"fliK","yeeW"
"fliM","fliM"
"fliM","fliN"
"fliM","yfcL"
"fliM","ykgN"
"fliN","fliN"
"fliT","fliT"
"fliT","ybdM"
"fliZ","hypE"
"flxA","flxA"
"flxA","folA"
"flxA","infA"
"flxA","ispA"
"flxA","lpxB"
"flxA","murC"
"flxA","nadE"
"flxA","pal"
"flxA","pyrH"
"flxA","ribD"
"flxA","thiL"
"fmt","proQ"
"fnr","mqsA"
"fnr","yfgD"
"folA","lrp"
"folA","pldB"
"folA","proQ"
"folA","yajL"
"frc","gspH"
"frc","metN"
"frc","nrdR"
"frdB","mutT"
"frlC","hybA"
"frlD","frlD"
"frlD","glcA"
"frlD","rng"
"frlD","rpe"
"frlD","trg"
"frlR","glcC"
"frmA","frmA"
"frr","frr"
"frr","ftnB"
"frr","galE"
"frr","galK"
"frr","gatB"
"frr","gcvR"
"frr","gloA"
"frr","glxR"
"frr","hcxA"
"frr","lsrG"
"frr","mhpB"
"frr","ndk"
"frr","osmC"
"frr","raiA"
"frr","rbsA"
"frr","rplK"
"frr","tpx"
"frr","truA"
"frr","ycfP"
"frr","ydcY"
"frr","yeeW"
"frr","yffB"
"frr","yjbJ"
"frr","yjcB"
"frsA","ygjR"
"fruA","lolE"
"fruB","fruB"
"fruB","ybcW"
"frwB","glcC"
"frwB","yeeD"
"frwB","yfcQ"
"frwD","ppk"
"frwD","yijO"
"fsaB","lpxB"
"fsaB","mdtE"
"fsaB","radD"
"ftnB","insN1"
"ftnB","mqsA"
"ftnB","nikD"
"ftsA","yhhA"
"ftsB","ftsL"
"ftsB","lpxC"
"ftsI","mtgA"
"ftsI","murC"
"ftsN","ftsQ"
"ftsN","paaX"
"ftsN","yjjW"
"ftsP","ftsP"
"ftsP","gpr"
"ftsP","yfbN"
"ftsQ","ftsZ"
"ftsQ","paaD"
"ftsQ","vsr"
"ftsZ","hcxA"
"ftsZ","mhpB"
"ftsZ","mpl"
"ftsZ","murD"
"ftsZ","rlmN"
"ftsZ","zipA"
"fucI","fucI"
"fucK","fucK"
"fucO","fucO"
"fumA","fumA"
"fusA","ypfH"
"gabT","yeeD"
"gabT","yjhP"
"gadB","metN"
"gadB","rcnB"
"galE","galE"
"galE","hydN"
"galE","nikR"
"galE","sfmA"
"galE","tfaE"
"galE","ydhY"
"galE","yeiW"
"galE","ygiL"
"galE","yjiT"
"galE","yjjW"
"galE","yqcC"
"galK","tfaE"
"galK","ygiL"
"galR","galR"
"galR","galS"
"garL","yeeD"
"gcvH","gcvP"
"gcvH","minC"
"gcvR","mltB"
"gfcC","holA"
"gfcC","insO1"
"gfcC","mltB"
"gfcC","yibT"
"glcC","glnL"
"glcC","hemL"
"glcC","holA"
"glcC","hslR"
"glcC","matP"
"glcC","mhpF"
"glcC","mioC"
"glcC","mltB"
"glcC","moaE"
"glcC","mqsA"
"glcC","mukE"
"glcC","murE"
"glcC","murI"
"glcC","priC"
"glcC","psuK"
"glcC","ptsI"
"glcC","ptsN"
"glcC","ptsP"
"glcC","rapA"
"glcC","recJ"
"glcC","rnk"
"glcC","rpoE"
"glcC","rutR"
"glcC","treR"
"glcC","ubiG"
"glcC","uvrB"
"glcC","vsr"
"glcC","xerC"
"glcC","xerD"
"glcC","yaiA"
"glcC","ybjM"
"glcC","yeiW"
"glcC","yfbP"
"glcC","yfcN"
"glcC","ygfB"
"glcC","yiaJ"
"glcC","yibT"
"glcC","yqeI"
"glcC","zapC"
"glcD","ybdM"
"glgC","pncB"
"glgX","msrA"
"glgX","sfmA"
"glgX","ybgD"
"glgX","yfcQ"
"glgX","ygiL"
"glgX","ynfC"
"glmS","ynbD"
"glmU","glmU"
"glnA","ygbT"
"glnB","glnB"
"glnB","glnD"
"glnB","glnK"
"glnB","glnL"
"glnB","rraB"
"glnD","glnK"
"glnD","glnL"
"glnG","glnL"
"glnK","glnK"
"glnK","glnL"
"glnK","murD"
"glnL","glnL"
"glnL","rraB"
"glnL","tfaE"
"glnQ","glnQ"
"glnQ","rbsA"
"glpB","ybdL"
"glpC","uvrB"
"glpG","lrp"
"glpR","ttdA"
"glpX","lolD"
"glrR","rbn"
"glrR","yjjW"
"gltA","gltA"
"gltA","yegS"
"gltF","suhB"
"gltI","gltI"
"gltI","gltL"
"glvB","paaX"
"glxR","metN"
"glxR","yeeD"
"glxR","ygiL"
"glyQ","glyS"
"glyQ","hybO"
"glyQ","polB"
"glyQ","yabP"
"glyQ","ybdM"
"glyQ","yfcN"
"glyQ","yhdJ"
"gmhB","ppk"
"gmhB","rpmI"
"gmhB","yddH"
"gnd","gnd"
"gnsA","gnsA"
"gnsA","metN"
"gnsA","yjjW"
"gph","ubiE"
"gph","ugpQ"
"gpr","yfbN"
"gpsA","gpsA"
"gpsA","yqiA"
"groEL","grpE"
"groEL","tdh"
"groEL","yhjB"
"groEL","ypdF"
"grxA","grxC"
"grxA","metN"
"grxA","nikR"
"grxA","tfaE"
"grxA","ybdM"
"gshA","metN"
"gshB","zapC"
"gsk","gsk"
"gsk","tnaA"
"gsk","ybhK"
"gspE","rplB"
"gspH","paaX"
"gss","rho"
"gstB","gstB"
"gstB","hisB"
"guaC","pepD"
"gutQ","ykgN"
"hcaD","hydN"
"hcaD","nikR"
"hcaD","ygiL"
"hcaD","yjjW"
"hcp","hcp"
"hcp","ybdM"
"hcr","hybO"
"hcr","hydN"
"hcr","mdtE"
"hcr","moaE"
"hcr","nuoE"
"hcr","xdhC"
"hcr","ybdM"
"hcr","ydcY"
"hcr","yeiW"
"hcr","yffB"
"hcr","yjdI"
"hcr","ykgN"
"hcr","ytfQ"
"hcxA","hcxA"
"hcxA","hydN"
"hcxA","tfaE"
"hcxA","yeiW"
"hcxB","hcxB"
"hda","hda"
"hda","mqsA"
"hda","pbpG"
"hdfR","sgbE"
"hdfR","umuD"
"hdfR","yafJ"
"hemL","mqsA"
"hemN","phnI"
"hemW","hybO"
"hemW","hydN"
"hemW","mglA"
"hflX","nuoG"
"higA","higB"
"higA","pbpG"
"higA","ypjF"
"hinT","hinT"
"hisB","hisB"
"hisD","yadG"
"hisF","metN"
"hisF","ubiF"
"hisF","yfhL"
"hisP","nrdR"
"hisP","zapC"
"hiuH","yeeD"
"hns","stpA"
"holA","holB"
"holA","minC"
"holA","nfsA"
"holA","nuoE"
"holA","trmH"
"holA","uspC"
"holA","uvrB"
"holA","yeeW"
"holA","yfhL"
"holA","yiiF"
"holA","ykgN"
"holA","yqjH"
"holA","ysaA"
"holB","holC"
"holB","yneG"
"holC","holC"
"holC","holD"
"holD","topB"
"holD","ynbC"
"hprS","ygbT"
"hpt","mdtE"
"hpt","yeiW"
"hpt","yjdI"
"hpt","ykgN"
"hscB","iscU"
"hscB","speA"
"hscC","yijO"
"hslR","hslR"
"hslR","malT"
"hslR","minC"
"hslR","mliC"
"hslR","proQ"
"hslR","rcnR"
"hslR","sdhB"
"hslR","ybdM"
"hslR","yeiR"
"hslR","ykgN"
"htpG","htpG"
"htpG","zapC"
"htrE","hyaD"
"htrE","leuS"
"htrE","ligA"
"htrE","rbsB"
"htrE","ybhK"
"hxpA","pta"
"hyaA","hyaD"
"hyaA","hyaF"
"hyaB","hyaD"
"hyaD","hyaD"
"hyaD","ileS"
"hyaD","leuS"
"hyaD","ligA"
"hyaD","rbsB"
"hyaD","topA"
"hyaD","ybhK"
"hyaD","ydbD"
"hyaD","yghF"
"hyaD","yjgL"
"hybD","prfC"
"hybG","hycE"
"hybG","hypC"
"hybG","hypD"
"hybG","ycaL"
"hybG","ykgN"
"hybO","mhpF"
"hybO","napD"
"hybO","trxA"
"hybO","yjfN"
"hycA","rbsA"
"hycE","hypE"
"hycF","trxA"
"hycG","hycG"
"hycG","metN"
"hycG","mntR"
"hydN","insO1"
"hydN","mhpB"
"hydN","sgbE"
"hydN","speA"
"hydN","ybdM"
"hyfR","mglA"
"hyi","metN"
"hyi","ybgD"
"hyi","yeeD"
"hyi","ygiL"
"hypA","ybdK"
"hypE","hypE"
"hypE","hypF"
"hypE","ycaL"
"hypE","ykgN"
"hypF","metN"
"hypF","minC"
"hypF","rplR"
"hypF","sfmA"
"hypF","uspC"
"hypF","zapC"
"ibpB","ibpB"
"idnK","ptsH"
"idnK","rpoD"
"idnK","ybdM"
"idnK","ykfI"
"idnK","ypjF"
"idnO","proQ"
"idnO","yehR"
"ihfA","uvrB"
"ileS","ligA"
"ileS","rbsB"
"ileS","ybhK"
"ileS","yjgL"
"ilvB","ilvB"
"ilvB","ilvM"
"ilvB","ilvN"
"ilvC","modF"
"ilvH","ilvH"
"ilvH","ilvI"
"ilvI","ilvI"
"ilvI","leuB"
"ilvI","mqsA"
"ilvI","rimM"
"ilvN","yjjW"
"ilvY","priC"
"ilvY","yadE"
"infA","mqsA"
"infA","yqhC"
"insN1","moaD"
"insN1","pheS"
"insN1","ppnP"
"insN1","recD"
"insN1","ybjN"
"insN1","ydcJ"
"insN1","zapC"
"insO1","proQ"
"insO1","ubiF"
"insO1","ybgD"
"insO1","yeeD"
"insO1","yeiW"
"insQ","rpsH"
"intB","pepT"
"intD","treC"
"intQ","xseA"
"iraP","rssB"
"iscR","iscR"
"iscS","tusA"
"iscU","iscU"
"ispA","ispA"
"ispA","purT"
"ispB","mqsA"
"ispH","yhdJ"
"katE","katE"
"kbl","kbl"
"kdgK","kdgK"
"kdgK","menD"
"kdgR","yebV"
"kdpD","kdpD"
"kdpD","kdpE"
"kdpD","ptsN"
"kdsB","nemR"
"kdsB","rutR"
"kdsB","ykgN"
"kdsD","ybgD"
"kdsD","ygiL"
"kefG","ptsP"
"kptA","sfmA"
"kptA","ybgD"
"kptA","ygiL"
"ldcA","yjjW"
"lepA","yjhP"
"lepA","zntB"
"leuB","yafJ"
"leuC","leuD"
"leuD","leuD"
"leuD","talB"
"leuO","lpoB"
"leuS","ligA"
"leuS","rbsB"
"leuS","topA"
"leuS","ybhK"
"lexA","lexA"
"lexA","quuQ"
"lexA","rhaR"
"lexA","rhaS"
"lexA","rpoD"
"lexA","ydaW"
"lexA","ypdC"
"lhgD","ppiC"
"ligA","ligA"
"ligA","rbsB"
"ligA","topA"
"ligA","ybhK"
"ligA","yjgL"
"lipA","lipA"
"lipA","yheS"
"livF","rimM"
"livF","ubiK"
"lnt","pykA"
"lnt","rzpR"
"lolD","matP"
"lolD","narP"
"lolD","priC"
"lolD","ung"
"lolE","ycfL"
"lolE","yfjD"
"lolE","yoaE"
"lolE","yqhC"
"lon","pgaD"
"lpdA","sucB"
"lpoB","lpxB"
"lpoB","pbpG"
"lpoB","rplL"
"lpoB","tolB"
"lpoB","yjbM"
"lpoB","ynaI"
"lpxB","mqsA"
"lpxB","yiaF"
"lpxB","yqhC"
"lpxC","murD"
"lrhA","ygfK"
"lrp","rnk"
"lrp","yciW"
"lsrA","yfcN"
"lsrF","putP"
"lysA","ykgN"
"lysO","proV"
"lysR","ykgN"
"maeA","yfcR"
"maeA","yhcA"
"maeA","zinT"
"malI","plsB"
"malI","rpoE"
"malI","secM"
"malT","malT"
"malT","paaG"
"malT","pyrC"
"malT","rbsA"
"malT","recA"
"malT","rlmN"
"malT","ybdM"
"malT","yhfW"
"malX","pykA"
"manA","minC"
"manX","manX"
"manX","wecG"
"matP","mqsA"
"matP","rpoE"
"matP","uvrB"
"matP","ybeQ"
"mcbR","yhiN"
"mcrB","mcrB"
"mcrB","rlmB"
"mdh","pgaD"
"mdtO","mdtO"
"mdtO","pheT"
"melR","mioC"
"melR","rpoD"
"melR","uvrB"
"menB","menB"
"menD","menD"
"metE","uvrD"
"metG","rplB"
"metN","mhpF"
"metN","mmuM"
"metN","mntR"
"metN","nudJ"
"metN","ppx"
"metN","rfbB"
"metN","rnk"
"metN","sufD"
"metN","sufS"
"metN","tag"
"metN","yaiA"
"metN","ybdL"
"metN","ydcY"
"metN","ydiF"
"metN","ydjH"
"metN","yegL"
"metN","yfeR"
"metN","yffB"
"metN","yjeO"
"metN","ypdE"
"mglA","moaD"
"mglA","sgbE"
"mglB","rbsA"
"mhpA","yahG"
"mhpB","tfaE"
"mhpB","yeiW"
"mhpB","yjiT"
"mhpE","trpE"
"mhpF","minC"
"mhpF","preA"
"mhpF","ubiH"
"mhpF","yeiW"
"mhpF","yhdJ"
"mhpF","yjiT"
"mhpF","ykgN"
"mhpF","zapC"
"miaA","rsmH"
"minC","minC"
"minC","minD"
"minC","sgcA"
"minC","yaiA"
"minC","yaiI"
"minC","yfcN"
"minC","yihL"
"minC","yjjW"
"minD","stfQ"
"minD","ybfG"
"minD","yfhL"
"minE","trxB"
"minE","yccX"
"minE","yiiS"
"mioC","ypdC"
"mlaA","tdcG"
"mlaA","trpB"
"mlaB","ppsR"
"mlaF","rnpA"
"mlrA","yebC"
"mltB","mqsA"
"mltB","sgcA"
"mltB","ydaG"
"mmuM","ygiL"
"mngA","sspA"
"mnmA","prlC"
"mnmE","mnmG"
"mnmE","pgaD"
"mnmE","ubiH"
"mntR","mntR"
"mntR","perR"
"mntR","ssuD"
"mntR","yhjB"
"mntR","yjhC"
"moaD","moaE"
"moaD","mqsA"
"moaE","moaE"
"moaE","nikR"
"moaE","umuD"
"moaE","uspC"
"moaE","ydiE"
"moaE","ykgN"
