"protein_A","protein_B"
"Arcn1","Pzp"
"Arcn1","Rufy1"
"Arcn1","Sec13"
"Arcn1","Sec31a"
"Arcn1","Tcp1"
"Arcn1","Uso1"
"Arf2","Sptbn2"
"Arf6","Clip2"
"Arfgap1","Eno2"
"Arfgap1","H1f0"
"Arfgap1","Map1b"
"Arfgap1","Nefh"
"Arfgap1","Rpl13"
"Arfgap1","Rpl35"
"Arfgap1","Rpl4"
"Arfgap1","Rpl6"
"Arfgap1","Rtn3"
"Arfgap1","Sptbn2"
"Arfgap1","Tnc"
"Arfgap2","Cat"
"Arfgap2","Hmgcs1"
"Arfgap2","Kif1bp"
"Arfgap2","Mut"
"Arfgef1","Hal"
"Arfgef1","Reps1"
"Arfip1","Dnajc6"
"Arfip1","Pacsin1"
"Arglu1","Nefh"
"Arhgap12","Cnp"
"Arhgap12","Mat2a"
"Arhgap12","Ppp3ca"
"Arhgap35","Dnajc6"
"Arhgap35","Isyna1"
"Arhgap35","Pacsin1"
"Arhgap35","Pip5k1a"
"Arhgap35","Sh3glb2"
"Arhgap35","Trove2"
"Arhgap35","Xpo7"
"Arhgap5","Cadps"
"Arhgap5","Dnajc6"
"Arhgap5","Epn2"
"Arhgap5","Pacsin1"
"Arhgdia","Ehhadh"
"Arhgdia","Etfa"
"Arhgdia","Hagh"
"Arhgdia","Mb"
"Arhgdia","Parva"
"Arhgdia","S100a11"
"Arhgdia","Taldo1"
"Arhgef12","Birc6"
"Arhgef12","Psmc5"
"Arhgef2","Map1b"
"Arhgef2","Nefh"
"Arhgef2","Rplp2"
"Arhgef7","Mycbp"
"Arid1b","Dync1h1"
"Arid1b","Dync1i2"
"Arid1b","Dync1li1"
"Arid1b","Dynlrb1"
"Arid1b","Dynlt3"
"Arid1b","Flna"
"Arid1b","Golga1"
"Arid1b","Kcmf1"
"Arid1b","Maea"
"Arid1b","Mrpl12"
"Arid1b","Mrps27"
"Arid1b","Ubr4"
"Arih1","Arpc1a"
"Arih1","Arpc2"
"Arih1","Arpc3"
"Arih1","Arpc5"
"Arih1","Arpc5l"
"Arih1","Calb1"
"Arih1","Cat"
"Arih1","Cfdp1"
"Arih1","Clstn1"
"Arih1","Coro1c"
"Arih1","Dis3l2"
"Arih1","Fam129b"
"Arih1","Gmpr"
"Arih1","Gmpr2"
"Arih1","Grpel1"
"Arih1","Hmgcs1"
"Arih1","Hypk"
"Arih1","Iars2"
"Arih1","Ipcef1"
"Arih1","Mapre2"
"Arih1","Marcks"
"Arih1","Mdh1"
"Arih1","Mut"
"Arih1","Naa10"
"Arih1","Naa15"
"Arih1","Naca"
"Arih1","P4hb"
"Arih1","Pdia6"
"Arih1","Pkm"
"Arih1","Ppm1b"
"Arih1","Ppp1ca"
"Arih1","Ppp1cb"
"Arih1","Ppp1cc"
"Arih1","Sae1"
"Arih1","Sephs1"
"Arih1","Sgta"
"Arih1","Shroom2"
"Arih1","Syn1"
"Arih1","Timm13"
"Arih1","Tpi1"
"Arih1","Zranb2"
"Arl1","Cltb"
"Arl1","Dlat"
"Arl1","Gm7729"
"Arl1","Hnrnpa2b1"
"Arl1","Hnrnpa3"
"Arl1","Hnrnpu"
"Arl1","Iars"
"Arl1","Rab21"
"Arl1","Rpl10a"
"Arl1","Rpl11"
"Arl1","Rpl13"
"Arl1","Rpl14"
"Arl1","Rpl22"
"Arl1","Rpl23"
"Arl1","Rpl23a"
"Arl1","Rpl3"
"Arl1","Rpl31"
"Arl1","Rpl34"
"Arl1","Rpl6"
"Arl1","Rps10"
"Arl1","Rps11"
"Arl1","Rps13"
"Arl1","Rps14"
"Arl1","Rps18"
"Arl1","Rps19"
"Arl1","Rps2"
"Arl1","Rps20"
"Arl1","Rps24"
"Arl1","Rps25"
"Arl1","Rps29"
"Arl1","Rps3a"
"Arl1","Rps4x"
"Arl1","Rps6"
"Arl1","Rps8"
"Arl1","Rtcb"
"Arl1","Sacm1l"
"Arl1","Serbp1"
"Arl1","Srsf3"
"Arl1","Syncrip"
"Arl2","Puf60"
"Arl8b","Macf1"
"Arl8b","Nefh"
"Armc1","Marcks"
"Armc6","Basp1"
"Armc8","Dctn1"
"Armc8","Dctn2"
"Armc8","Dlst"
"Armc8","Dync1h1"
"Armc8","Dync1i2"
"Armc8","Dync1li1"
"Armc8","Map2"
"Armc8","Prkacb"
"Armc8","Prkar2a"
"Armc8","Uprt"
"Arpc1a","Arpc2"
"Arpc1a","Arpc3"
"Arpc1a","Arpc5"
"Arpc1a","Arpc5l"
"Arpc1a","Atpaf1"
"Arpc1a","Cat"
"Arpc1a","Cfdp1"
"Arpc1a","Clstn1"
"Arpc1a","Coro1a"
"Arpc1a","Coro1c"
"Arpc1a","Coro7"
"Arpc1a","Dis3l2"
"Arpc1a","Dpysl5"
"Arpc1a","Dr1"
"Arpc1a","Drg2"
"Arpc1a","Efl1"
"Arpc1a","Entpd5"
"Arpc1a","Epm2aip1"
"Arpc1a","Erp44"
"Arpc1a","Fam129b"
"Arpc1a","Fubp1"
"Arpc1a","Gdi1"
"Arpc1a","Gmpr"
"Arpc1a","Gmpr2"
"Arpc1a","Gnpda1"
"Arpc1a","Grpel1"
"Arpc1a","Hmgcs1"
"Arpc1a","Iars2"
"Arpc1a","Igh-3"
"Arpc1a","Ighg1"
"Arpc1a","Impa1"
"Arpc1a","Kiaa0513"
"Arpc1a","Lap3"
"Arpc1a","Mapre2"
"Arpc1a","Mdh1"
"Arpc1a","Mut"
"Arpc1a","Naa10"
"Arpc1a","Naa15"
"Arpc1a","Otub1"
"Arpc1a","P4hb"
"Arpc1a","Pdia6"
"Arpc1a","Pkm"
"Arpc1a","Plaa"
"Arpc1a","Plcg1"
"Arpc1a","Ppm1b"
"Arpc1a","Ppp1ca"
"Arpc1a","Ppp1cb"
"Arpc1a","Ppp1r7"
"Arpc1a","Psme1"
"Arpc1a","Psme2"
"Arpc1a","Ptges3"
"Arpc1a","Rab3a"
"Arpc1a","Rnh1"
"Arpc1a","Rprd1b"
"Arpc1a","Sae1"
"Arpc1a","Sars"
"Arpc1a","Serpinb6a"
"Arpc1a","Sgta"
"Arpc1a","Stat5b"
"Arpc1a","Strap"
"Arpc1a","Syn1"
"Arpc1a","Thop1"
"Arpc1a","Timm8b"
"Arpc1a","Tpi1"
"Arpc1a","Twf1"
"Arpc1a","Uba2"
"Arpc1a","Ube2i"
"Arpc1a","Usp5"
"Arpc1a","Zranb2"
"Arpc1b","Arpc4"
"Arpc1b","Arpc5"
"Arpc1b","Atp5b"
"Arpc1b","Atpaf1"
"Arpc1b","Btf3l4"
"Arpc1b","C3"
"Arpc1b","Cacybp"
"Arpc1b","Capn2"
"Arpc1b","Cbs"
"Arpc1b","Creld2"
"Arpc1b","Drg2"
"Arpc1b","Dtd1"
"Arpc1b","Fubp1"
"Arpc1b","Fuom"
"Arpc1b","Glrx3"
"Arpc1b","Glud1"
"Arpc1b","Gmds"
"Arpc1b","Gmpr"
"Arpc1b","Grpel1"
"Arpc1b","Gsk3b"
"Arpc1b","Herc4"
"Arpc1b","Iars2"
"Arpc1b","Iscu"
"Arpc1b","Ivd"
"Arpc1b","Mapre2"
"Arpc1b","Mpp6"
"Arpc1b","Mut"
"Arpc1b","Naca"
"Arpc1b","Ndrg1"
"Arpc1b","Ndrg3"
"Arpc1b","Nova2"
"Arpc1b","Ola1"
"Arpc1b","Pcna"
"Arpc1b","Pcx"
"Arpc1b","Pcyt2"
"Arpc1b","Pdcd6ip"
"Arpc1b","Pdia6"
"Arpc1b","Pdlim5"
"Arpc1b","Pfas"
"Arpc1b","Pkm"
"Arpc1b","Plaa"
"Arpc1b","Ppp1r2"
"Arpc1b","Pygm"
"Arpc1b","Qprt"
"Arpc1b","Rab7a"
"Arpc1b","Rcn1"
"Arpc1b","Rprd1b"
"Arpc1b","Rwdd1"
"Arpc1b","Sgta"
"Arpc1b","Stat5b"
"Arpc1b","Suox"
"Arpc1b","Timm13"
"Arpc1b","Trnt1"
"Arpc1b","Uba1"
"Arpc1b","Uba3"
"Arpc1b","Uba6"
"Arpc1b","Ubxn1"
"Arpc1b","Vcl"
"Arpc1b","Xpnpep1"
"Arpc1b","Ywhab"
"Arpc1b","Ywhae"
"Arpc1b","Ywhag"
"Arpc2","Arpc3"
"Arpc2","Arpc4"
"Arpc2","Arpc5"
"Arpc2","Cat"
"Arpc2","Cfdp1"
"Arpc2","Coro1a"
"Arpc2","Coro1c"
"Arpc2","Coro7"
"Arpc2","Dpysl5"
"Arpc2","Drg2"
"Arpc2","Efl1"
"Arpc2","Entpd5"
"Arpc2","Ero1a"
"Arpc2","Fam129b"
"Arpc2","Gmpr"
"Arpc2","Gmpr2"
"Arpc2","Gnpda1"
"Arpc2","Grpel1"
"Arpc2","Hars"
"Arpc2","Hmgcs1"
"Arpc2","Hypk"
"Arpc2","Igh-3"
"Arpc2","Ighg1"
"Arpc2","Ipo9"
"Arpc2","Kiaa0513"
"Arpc2","Lap3"
"Arpc2","Mut"
"Arpc2","Naa15"
"Arpc2","P4hb"
"Arpc2","Plcg1"
"Arpc2","Ppp1ca"
"Arpc2","Ppp1cb"
"Arpc2","Ppp1r11"
"Arpc2","Ppp1r7"
"Arpc2","Rcn1"
"Arpc2","Sgta"
"Arpc2","Spg20"
"Arpc2","Stat5b"
"Arpc2","Syn1"
"Arpc2","Usp5"
"Arpc3","Arpc4"
"Arpc3","Arpc5"
"Arpc3","Arpc5l"
"Arpc3","Cat"
"Arpc3","Cfdp1"
"Arpc3","Coro1a"
"Arpc3","Coro1c"
"Arpc3","Coro7"
"Arpc3","Cul1"
"Arpc3","Dennd5b"
"Arpc3","Dpysl5"
"Arpc3","Dr1"
"Arpc3","Drg2"
"Arpc3","Efl1"
"Arpc3","Entpd5"
"Arpc3","Ero1a"
"Arpc3","Fam129b"
"Arpc3","Gmpr"
"Arpc3","Gmpr2"
"Arpc3","Gnpda1"
"Arpc3","Grpel1"
"Arpc3","Hars"
"Arpc3","Hmgcs1"
"Arpc3","Hypk"
"Arpc3","Iars2"
"Arpc3","Igh-3"
"Arpc3","Ighg1"
"Arpc3","Impa1"
"Arpc3","Kiaa0513"
"Arpc3","Kif1bp"
"Arpc3","Lap3"
"Arpc3","Mapre2"
"Arpc3","Mut"
"Arpc3","Naa15"
"Arpc3","Naca"
"Arpc3","P4hb"
"Arpc3","Pdia6"
"Arpc3","Pgam2"
"Arpc3","Pkm"
"Arpc3","Plaa"
"Arpc3","Plcg1"
"Arpc3","Ppp1ca"
"Arpc3","Ppp1cb"
"Arpc3","Ppp1r11"
"Arpc3","Ppp2r5d"
"Arpc3","Rab6b"
"Arpc3","Rad23a"
"Arpc3","Rcn1"
"Arpc3","Sae1"
"Arpc3","Sgta"
"Arpc3","Spg20"
"Arpc3","Stat5b"
"Arpc3","Syn1"
"Arpc3","Ube3a"
"Arpc3","Usp5"
"Arpc3","Zranb2"
"Arpc4","Arpc5"
"Arpc4","Drg2"
"Arpc4","Epm2aip1"
"Arpc4","Fam129b"
"Arpc4","Fubp1"
"Arpc4","Gmpr"
"Arpc4","Grpel1"
"Arpc4","Gsk3b"
"Arpc4","Iars2"
"Arpc4","Mapk14"
"Arpc4","Mapre2"
"Arpc4","Mut"
"Arpc4","P4hb"
"Arpc4","Pdlim5"
"Arpc4","Phgdh"
"Arpc4","Pygb"
"Arpc4","Rcn1"
"Arpc4","Stat5b"
"Arpc4","Syn1"
"Arpc4","Timm13"
"Arpc4","Uba2"
"Arpc4","Ubxn1"
"Arpc5","Arpc5l"
"Arpc5","Btf3"
"Arpc5","Btf3l4"
"Arpc5","Cat"
"Arpc5","Cfdp1"
"Arpc5","Coro1a"
"Arpc5","Coro1c"
"Arpc5","Coro7"
"Arpc5","Creld2"
"Arpc5","Dis3l2"
"Arpc5","Dpysl5"
"Arpc5","Dr1"
"Arpc5","Drg2"
"Arpc5","Entpd5"
"Arpc5","Ero1a"
"Arpc5","Fam129b"
"Arpc5","Fubp1"
"Arpc5","Glud1"
"Arpc5","Gmpr"
"Arpc5","Gmpr2"
"Arpc5","Gnpda1"
"Arpc5","Grpel1"
"Arpc5","Gtf2f1"
"Arpc5","Hmgcs1"
"Arpc5","Iars2"
"Arpc5","Igh-3"
"Arpc5","Ipo9"
"Arpc5","Iscu"
"Arpc5","Kiaa0513"
"Arpc5","Mapre2"
"Arpc5","Mut"
"Arpc5","Naa15"
"Arpc5","Naca"
"Arpc5","P4hb"
"Arpc5","Pcx"
"Arpc5","Pcyt2"
"Arpc5","Pdia6"
"Arpc5","Pfas"
"Arpc5","Pgam2"
"Arpc5","Pkm"
"Arpc5","Plaa"
"Arpc5","Plcg1"
"Arpc5","Ppp1ca"
"Arpc5","Ppp1r2"
"Arpc5","Rad23a"
"Arpc5","Rcn1"
"Arpc5","Rprd1b"
"Arpc5","Rwdd1"
"Arpc5","Sgta"
"Arpc5","Stat5b"
"Arpc5","Syn1"
"Arpc5","Timm13"
"Arpc5","Trnt1"
"Arpc5","Uba3"
"Arpc5","Uba6"
"Arpc5","Ube3a"
"Arpc5","Ubxn1"
"Arpc5","Xpnpep1"
"Arpc5","Zranb2"
"Arpc5l","Cat"
"Arpc5l","Cfdp1"
"Arpc5l","Coro1c"
"Arpc5l","Coro7"
"Arpc5l","Cul1"
"Arpc5l","Dpysl4"
"Arpc5l","Dpysl5"
"Arpc5l","Dr1"
"Arpc5l","Drg2"
"Arpc5l","Efl1"
"Arpc5l","Entpd5"
"Arpc5l","Ero1a"
"Arpc5l","Fam129b"
"Arpc5l","Gga1"
"Arpc5l","Glrx3"
"Arpc5l","Gmpr"
"Arpc5l","Gmpr2"
"Arpc5l","Grpel1"
"Arpc5l","Hk1"
"Arpc5l","Hmgcs1"
"Arpc5l","Hypk"
"Arpc5l","Ighg1"
"Arpc5l","Impa1"
"Arpc5l","Kiaa0513"
"Arpc5l","Kif1bp"
"Arpc5l","Lonp1"
"Arpc5l","Mapre2"
"Arpc5l","Marcks"
"Arpc5l","Mdh1"
"Arpc5l","Mut"
"Arpc5l","Naa15"
"Arpc5l","Nars"
"Arpc5l","P4hb"
"Arpc5l","Pak2"
"Arpc5l","Pcx"
"Arpc5l","Pdia6"
"Arpc5l","Pkm"
"Arpc5l","Plcg1"
"Arpc5l","Ppm1b"
"Arpc5l","Ppp1ca"
"Arpc5l","Ppp1cb"
"Arpc5l","Prdx6"
"Arpc5l","Ptges3"
"Arpc5l","Rabggta"
"Arpc5l","Rcn1"
"Arpc5l","Sae1"
"Arpc5l","Sars"
"Arpc5l","Serpinb6a"
"Arpc5l","Srsf2"
"Arpc5l","Stat5b"
"Arpc5l","Syn1"
"Arpc5l","Timm13"
"Arpc5l","Tpi1"
"Arpc5l","Usp5"
"Arpc5l","Zranb2"
"Arpp21","Basp1"
"Arpp21","Dnajc6"
"Arpp21","Kif3b"
"Arpp21","Pip5k1c"
"Arrb1","Chordc1"
"Arrb1","Crym"
"Arrb1","Eno1"
"Arrb1","Eno3"
"Arrb1","Etfa"
"Arrb1","Etfb"
"Arrb1","Fdps"
"Arrb1","Gm20390"
"Arrb1","Got1"
"Arrb1","Gpx1"
"Arrb1","Hdgfl3"
"Arrb1","Hprt1"
"Arrb1","Hpx"
"Arrb1","Hspa12a"
"Arrb1","Hspe1"
"Arrb1","Idh1"
"Arrb1","Kyat1"
"Arrb1","Lcp1"
"Arrb1","Map4"
"Arrb1","Nans"
"Arrb1","Pdia3"
"Arrb1","Pdxk"
"Arrb1","Pgd"
"Arrb1","Phyhipl"
"Arrb1","Pls3"
"Arrb1","Pnp"
"Arrb1","Ppp1r1b"
"Arrb1","Prep"
"Arrb1","Prepl"
"Arrb1","Prpsap2"
"Arrb1","Psme1"
"Arrb1","Ptges3"
"Arrb1","Rnh1"
"Arrb1","Serpina1a"
"Arrb1","Serpina1b"
"Arrb1","Serpina3k"
"Arrb1","Sncb"
"Arrb1","Sord"
"Arrb1","Stmn1"
"Arrb1","Sub1"
"Arrb1","Taldo1"
"Arrb1","Thop1"
"Arrb1","Tiprl"
"Arrb1","Tsta3"
"Arrb1","Ttr"
"Arrb1","Usp14"
"Asap1","Cct2"
"Asap1","Cct3"
"Asap1","Cct5"
"Asap1","Cct7"
"Asap1","Cct8"
"Asap1","Copg2"
"Asap1","Cyfip2"
"Asap1","Mapk8ip3"
"Asap1","Nf1"
"Asap1","Ppp4r2"
"Asap1","Sf3a1"
"Asap1","Tcp1"
"Asap2","Macf1"
"Asb13","Prpsap1"
"Asb13","Rps21"
"Asb13","Sncb"
"Asb13","Stmn1"
"Asl","Bcat1"
"Asl","Ces1c"
"Asl","Ckb"
"Asl","Ckmt2"
"Asl","Csad"
"Asl","Ddc"
"Asl","Dld"
"Asl","Eef2"
"Asl","Eno2"
"Asl","Ephx2"
"Asl","Ezr"
"Asl","Gapdh"
"Asl","Gbp2"
"Asl","Gc"
"Asl","Gclc"
"Asl","Gda"
"Asl","Glud1"
"Asl","Gsr"
"Asl","Gyg"
"Asl","Isoc1"
"Asl","Kng1"
"Asl","Map4k2"
"Asl","Mri1"
"Asl","Msn"
"Asl","Nagk"
"Asl","Naxd"
"Asl","Nhlrc2"
"Asl","Npepps"
"Asl","Pak2"
"Asl","Papss1"
"Asl","Pgp"
"Asl","Pts"
"Asl","Sephs2"
"Asl","Slc9a3r1"
"Asl","Sms"
"Asl","Sncb"
"Asl","Stmn1"
"Asl","Tkfc"
"Asl","Tuba1b"
"Asl","Txnrd1"
"Asl","Ube2r2"
"Asl","Ywhab"
"Asl","Ywhaz"
"Asna1","Ina"
"Asna1","Sptbn2"
"Asns","C3"
"Asns","Cacybp"
"Asns","Cwc15"
"Asns","Dek"
"Asns","Dffa"
"Asns","Gmds"
"Asns","Nova2"
"Asns","Padi2"
"Asns","Phgdh"
"Asns","Qprt"
"Asns","Suox"
"Asns","Uba1"
"Asns","Uba6"
"Asns","Ube2n"
"Aspa","Capn1"
"Aspa","Casp8"
"Aspa","Chordc1"
"Aspa","Csad"
"Aspa","Eno3"
"Aspa","Etfa"
"Aspa","Etfb"
"Aspa","Fermt2"
"Aspa","Gapdh"
"Aspa","Gpd1l"
"Aspa","Gpx1"
"Aspa","Gsr"
"Aspa","Hpx"
"Aspa","Kng1"
"Aspa","Kyat1"
"Aspa","Lcp1"
"Aspa","Lsm2"
"Aspa","Mdh1"
"Aspa","Mtap"
"Aspa","Ndrg1"
"Aspa","Pdk2"
"Aspa","Pgd"
"Aspa","Plekha5"
"Aspa","Pls3"
"Aspa","Prpsap1"
"Aspa","Prpsap2"
"Aspa","Psme1"
"Aspa","Rnh1"
"Aspa","Rpsa"
"Aspa","Scly"
"Aspa","Selenoo"
"Aspa","Serpina1a"
"Aspa","Serpina1b"
"Aspa","Serpina3k"
"Aspa","Sncb"
"Aspa","Sord"
"Aspa","Stmn1"
"Aspa","Sub1"
"Aspa","Taldo1"
"Aspa","Tsta3"
"Aspa","Umps"
"Aspscr1","Cadps"
"Aspscr1","Dnajc6"
"Aspscr1","Pacsin1"
"Aspscr1","Swi5"
"Asrgl1","Bcat1"
"Asrgl1","Capzb"
"Asrgl1","Cfl1"
"Asrgl1","Coro1c"
"Asrgl1","Dld"
"Asrgl1","Eef2"
"Asrgl1","Eno2"
"Asrgl1","Erp44"
"Asrgl1","Hk1"
"Asrgl1","Hprt1"
"Asrgl1","Hspa1a"
"Asrgl1","Mdh1"
"Asrgl1","Mtap"
"Asrgl1","Otub1"
"Asrgl1","Pdxk"
"Asrgl1","Pls3"
"Asrgl1","Ppa1"
"Asrgl1","Ppm1b"
"Asrgl1","Ppp2r1a"
"Asrgl1","Prdx2"
"Asrgl1","Prdx6"
"Asrgl1","Ptges3"
"Asrgl1","Rnh1"
"Asrgl1","Sae1"
"Asrgl1","Serpinb6a"
"Asrgl1","Sncb"
"Asrgl1","Strap"
"Asrgl1","Tpi1"
"Ass1","Ddc"
"Ass1","Echs1"
"Ass1","Elob"
"Ass1","Eno1"
"Ass1","Eno2"
"Ass1","Eno3"
"Ass1","Gm9755"
"Ass1","Got1"
"Ass1","Gpd1"
"Ass1","Gpx1"
"Ass1","Hprt1"
"Ass1","Mdh1"
"Ass1","Park7"
"Ass1","Pdxk"
"Ass1","Pgd"
"Ass1","Pls3"
"Ass1","Ppp1r1b"
"Ass1","Prepl"
"Ass1","Prpsap2"
"Ass1","Ptges3"
"Ass1","Rnh1"
"Ass1","Sephs2"
"Ass1","Sncb"
"Ass1","Stmn1"
"Ass1","Sub1"
"Ass1","Taldo1"
"Ass1","Txn"
"Ate1","Clip2"
"Ate1","Ctbp1"
"Ate1","Erp44"
"Ate1","Fkbp4"
"Ate1","Gspt1"
"Ate1","Ppm1g"
"Ate1","Ppp2ca"
"Ate1","Ppp2r1a"
"Ate1","Tpd52l2"
"Atg16l1","Lmna"
"Atg16l1","Pccb"
"Atg16l1","Ppp4r3a"
"Atg16l1","Pzp"
"Atg2b","Dnm3"
"Atg2b","Nudt21"
"Atg2b","S100a11"
"Atg3","Bcat1"
"Atg3","Ckb"
"Atg3","Eno2"
"Atg3","Etnppl"
"Atg3","Gc"
"Atg3","Gclc"
"Atg3","Gclm"
"Atg3","Glud1"
"Atg3","Hdgf"
"Atg3","Ldha"
"Atg3","Macf1"
"Atg3","Map4k2"
"Atg3","Naxd"
"Atg3","Npepps"
"Atg3","Ola1"
"Atg3","Pak2"
"Atg3","Pdia4"
"Atg3","Plpbp"
"Atg3","Ptma"
"Atg3","Setd7"
"Atg3","Sncb"
"Atg3","Stmn1"
"Atg3","Tgm2"
"Atg3","Trap1"
"Atg3","Txnrd1"
"Atg3","Ywhab"
"Atg3","Ywhah"
"Atg3","Ywhaq"
"Atg3","Ywhaz"
"Atg7","Blmh"
"Atg7","Calu"
"Atg7","Crmp1"
"Atg7","Fnta"
"Atg7","Gm27029"
"Atg7","Gspt1"
"Atg7","Gucy1a3"
"Atg7","Ilk"
"Atg7","Khsrp"
"Atg7","Lims1"
"Atg7","Marcks"
"Atg7","Nasp"
"Atg7","Nedd4"
"Atg7","Nif3l1"
"Atg7","Nrd1"
"Atg7","Nsun2"
"Atg7","Pbdc1"
"Atg7","Pfdn1"
"Atg7","Pfdn2"
"Atg7","Pfdn4"
"Atg7","Pfdn5"
"Atg7","Pfdn6"
"Atg7","Ppm1e"
"Atg7","Ppm1g"
"Atg7","Ppp2cb"
"Atg7","Ppp2r1a"
"Atg7","Rsu1"
"Atg7","Sh3gl2"
"Atg7","Stat1"
"Atg7","Syn1"
"Atg7","Tpd52"
"Atg7","Tpd52l2"
"Atg7","Vbp1"
"Atic","Atp5b"
"Atic","C3"
"Atic","Capn2"
"Atic","Capns1"
"Atic","Cbs"
"Atic","Ces1c"
"Atic","Cfap36"
"Atic","Ckb"
"Atic","Dcps"
"Atic","Dtd1"
"Atic","Ech1"
"Atic","Eif5"
"Atic","Eno2"
"Atic","Etnppl"
"Atic","Fh"
"Atic","G6pdx"
"Atic","Gc"
"Atic","Gclc"
"Atic","Gclm"
"Atic","Gga1"
"Atic","Glud1"
"Atic","Gmds"
"Atic","Gss"
"Atic","Hibadh"
"Atic","Hk1"
"Atic","Ivd"
"Atic","Ldha"
"Atic","Ldhb"
"Atic","Mpp6"
"Atic","Mvd"
"Atic","Nae1"
"Atic","Ndrg3"
"Atic","Nedd8"
"Atic","Ola1"
"Atic","Pafah1b1"
"Atic","Pcna"
"Atic","Pcx"
"Atic","Pcyt2"
"Atic","Pdcd6ip"
"Atic","Pdia4"
"Atic","Pdlim1"
"Atic","Pfas"
"Atic","Plcg1"
"Atic","Plpbp"
"Atic","Ptma"
"Atic","Pygl"
"Atic","Pygm"
"Atic","Rdx"
"Atic","Rwdd1"
"Atic","Serpinf2"
"Atic","Sms"
"Atic","Snap29"
"Atic","Sncb"
"Atic","Suox"
"Atic","Tbcb"
"Atic","Tgm2"
"Atic","Tiprl"
"Atic","Trnt1"
"Atic","Txnrd1"
"Atic","Uba1"
"Atic","Uba3"
"Atic","Vcl"
"Atic","Xpnpep1"
"Atic","Ywhab"
"Atic","Ywhae"
"Atic","Ywhag"
"Atic","Ywhah"
"Atic","Ywhaq"
"Atic","Ywhaz"
"Atl1","Bsn"
"Atl1","Erlin2"
"Atl1","Hsd17b12"
"Atl1","Rpn1"
"Atl1","Sncb"
"Atl2","Comt"
"Atl2","Cyb5r3"
"Atl2","Ephx1"
"Atl2","Myh9"
"Atl2","Nefh"
"Atl2","Sacm1l"
"Atl2","Sncb"
"Atp1a1","Erlin2"
"Atp1a2","Dhx9"
"Atp1a2","Plp1"
"Atp1a2","Sap18"
"Atp1a2","Vapa"
"Atp1a2","Vapb"
"Atp1a3","Canx"
"Atp1a3","Dlgap4"
"Atp1a3","H1f0"
"Atp1a3","Myef2"
"Atp1a3","Myo5a"
"Atp1a3","Nefh"
"Atp1a3","Rtn3"
"Atp1a3","Thrap3"
"Atp1a3","Vapa"
"Atp1b1","Atp2a1"
"Atp1b1","Atp5a1"
"Atp1b1","Clta"
"Atp1b1","Ddx3x"
"Atp1b1","Dlat"
"Atp1b1","G3bp2"
"Atp1b1","Hist1h1b"
"Atp1b1","Hist1h1c"
"Atp1b1","Hist1h2ah"
"Atp1b1","Ina"
"Atp1b1","Khdrbs1"
"Atp1b1","Map1b"
"Atp1b1","Nefh"
"Atp1b1","Nefm"
"Atp1b1","Rpl10"
"Atp1b1","Rpl12"
"Atp1b1","Rpl23a"
"Atp1b1","Rpl28"
"Atp1b1","Rpl29"
"Atp1b1","Rpl3"
"Atp1b1","Rpl30"
"Atp1b1","Rpl7"
"Atp1b1","Rpl8"
"Atp1b1","Rps11"
"Atp1b1","Rps18"
"Atp1b1","Rps2"
"Atp1b1","Rps24"
"Atp1b1","Rps25"
"Atp1b1","Rps3a"
"Atp1b1","Rps4x"
"Atp1b1","Rps6"
"Atp1b1","Rps9"
"Atp1b1","Sfpq"
"Atp1b1","Sptan1"
"Atp1b1","Sptbn1"
"Atp1b1","Stmn1"
"Atp1b1","Uck1"
"Atp1b2","Mia2"
"Atp2a1","Atp5a1"
"Atp2a1","Canx"
"Atp2a1","Cdc5l"
"Atp2a1","Cisd1"
"Atp2a1","Cyb5a"
"Atp2a1","Dbn1"
"Atp2a1","Erh"
"Atp2a1","Gm16477"
"Atp2a1","Hnrnpc"
"Atp2a1","Hnrnpl"
"Atp2a1","Hnrnpm"
"Atp2a1","Hnrnpr"
"Atp2a1","Ina"
"Atp2a1","Khdrbs1"
"Atp2a1","Map1b"
"Atp2a1","Myh9"
"Atp2a1","Myo5a"
"Atp2a1","Nefh"
"Atp2a1","Plrg1"
"Atp2a1","Por"
"Atp2a1","Rab10"
"Atp2a1","Rab1b"
"Atp2a1","Rpl12"
"Atp2a1","Rpl13"
"Atp2a1","Rpl13a"
"Atp2a1","Rpl3"
"Atp2a1","Rpl4"
"Atp2a1","Rpl6"
"Atp2a1","Rpl7"
"Atp2a1","Rplp2"
"Atp2a1","Rrbp1"
"Atp2a1","Rtn3"
"Atp2a1","Rtn4"
"Atp2a1","Sfpq"
"Atp2a1","Slc25a4"
"Atp2a1","Sptbn2"
"Atp2a1","Tmx2"
"Atp2a1","Vapa"
"Atp2a1","Vapb"
"Atp2a1","Xrcc6"
"Atp2a2","Etl4"
"Atp2a2","Ktn1"
"Atp2a2","Nefh"
"Atp2a2","Rab21"
"Atp2a2","Rpl37a"
"Atp2a2","Rplp2"
"Atp2a2","Rtn3"
"Atp2a2","Tmod2"
"Atp2a2","Vdac1"
"Atp2b2","Bclaf1"
"Atp2b2","Ckap5"
"Atp2b2","Rplp2"
"Atp2b2","Sncb"
"Atp2b2","Tmed10"
"Atp5a1","Cyb5a"
"Atp5a1","Ina"
"Atp5a1","Map1b"
"Atp5a1","Mvp"
"Atp5a1","Nefh"
"Atp5a1","Por"
