"protein_A","protein_B"
"adeP","hslU"
"adeP","htpG"
"adeP","infB"
"adeP","lon"
"adeP","oppB"
"adeP","phoB"
"adeP","phoU"
"adeP","pnp"
"adeP","pstS"
"adeP","purA"
"adeP","putA"
"adeP","rluC"
"adeP","rpoA"
"adeP","secD"
"adeP","secF"
"adeP","secY"
"adeP","serS"
"adeP","sspB"
"adeP","tig"
"adeP","tldD"
"adeP","topB"
"adeP","ydfG"
"adeP","yheO"
"adeP","yiiM"
"adeP","yjiL"
"adeQ","cysW"
"adeQ","envC"
"adeQ","mscK"
"adeQ","yhjG"
"adhP","ahr"
"adhP","aldB"
"adhP","allC"
"adhP","galK"
"adhP","mgtA"
"adhP","pepN"
"adhP","purC"
"adhP","purD"
"adhP","qor"
"adhP","treA"
"adhP","yghA"
"adhP","yhbQ"
"adhP","yhiD"
"adhP","yjdM"
"adiA","basS"
"adiA","dnaQ"
"adiA","fic"
"adiA","nhaA"
"adiA","speE"
"adiA","ytfL"
"adiC","yfhM"
"adk","ccmF"
"adk","deoC"
"adk","frr"
"adk","infA"
"adk","lpxK"
"adk","mlaF"
"adk","ppiD"
"adk","ptsH"
"adk","trg"
"aegA","flhA"
"aer","prfA"
"aes","tdcD"
"agp","glyQ"
"agp","glyS"
"agp","nrdD"
"ahpC","amiC"
"ahpC","apbE"
"ahpC","copA"
"ahpC","dacD"
"ahpC","envZ"
"ahpC","exbD"
"ahpC","ftsI"
"ahpC","ftsX"
"ahpC","ftsY"
"ahpC","ggt"
"ahpC","gsiB"
"ahpC","kch"
"ahpC","lolE"
"ahpC","mdtH"
"ahpC","motB"
"ahpC","mraY"
"ahpC","mrdA"
"ahpC","msbA"
"ahpC","oppB"
"ahpC","pgsA"
"ahpC","rhtB"
"ahpC","secD"
"ahpC","tcyJ"
"ahpC","ybaT"
"ahpC","yedY"
"ahpC","yidC"
"ahpC","yjcE"
"ahpC","yobA"
"ahpF","gltX"
"ahpF","guaA"
"ahpF","msbA"
"ahpF","secD"
"ahr","argG"
"ahr","nemA"
"ahr","tag"
"ahr","ysgA"
"aidB","cysI"
"aidB","fhuB"
"aidB","hdhA"
"aidB","rnr"
"aidB","speB"
"alaA","fruK"
"alaA","hybO"
"alaA","lgt"
"alaA","metL"
"alaA","mglA"
"alaA","mutS"
"alaA","tamB"
"alaA","yedY"
"alaA","yfbR"
"alaC","cydC"
"alaC","cysD"
"alaC","dnaG"
"alaC","dxs"
"alaC","era"
"alaC","fbp"
"alaC","fdoG"
"alaC","ftsK"
"alaC","gldA"
"alaC","hpf"
"alaC","hslO"
"alaC","iscR"
"alaC","ispU"
"alaC","metL"
"alaC","mglA"
"alaC","moaA"
"alaC","nagZ"
"alaC","phoR"
"alaC","plsC"
"alaC","plsX"
"alaC","queC"
"alaC","rapZ"
"alaC","recJ"
"alaC","rimJ"
"alaC","rimO"
"alaC","trpB"
"alaC","tsaD"
"alaC","usg"
"alaC","yheS"
"alaS","amiC"
"alaS","ansB"
"alaS","appC"
"alaS","argT"
"alaS","cydA"
"alaS","cydB"
"alaS","cydC"
"alaS","cydD"
"alaS","cysP"
"alaS","dauA"
"alaS","ddpA"
"alaS","degS"
"alaS","dppB"
"alaS","fkpA"
"alaS","ftsB"
"alaS","ftsI"
"alaS","ftsW"
"alaS","ftsY"
"alaS","glpF"
"alaS","hyaA"
"alaS","kch"
"alaS","lgt"
"alaS","lolE"
"alaS","lptF"
"alaS","lspA"
"alaS","malS"
"alaS","manY"
"alaS","mdtC"
"alaS","mgtA"
"alaS","mppA"
"alaS","mraY"
"alaS","mrcB"
"alaS","mrdA"
"alaS","mreC"
"alaS","nuoA"
"alaS","pgsA"
"alaS","phoR"
"alaS","plaP"
"alaS","potC"
"alaS","potD"
"alaS","secD"
"alaS","secE"
"alaS","secY"
"alaS","slt"
"alaS","tcyJ"
"alaS","trg"
"alaS","ubiB"
"alaS","ubiD"
"alaS","ugpB"
"alaS","ugpE"
"alaS","yedY"
"alaS","yfdH"
"alaS","yiaD"
"aldA","dkgA"
"aldA","galM"
"aldA","map"
"aldA","tktB"
"aldB","dcuC"
"aldB","ddpC"
"aldB","gabT"
"aldB","gstA"
"aldB","nfsB"
"aldB","ribA"
"aldB","ribC"
"aldB","sbcB"
"aldB","sufS"
"aldB","yqhD"
"allB","glxK"
"allB","slt"
"allB","ybbW"
"allC","carA"
"allC","ghrB"
"allC","glxR"
"allC","ldhA"
"allC","osmF"
"allC","pyrB"
"allC","pyrC"
"allC","rluD"
"allC","ydbC"
"allC","ymdB"
"allE","garR"
"allR","sad"
"alsB","fdhF"
"alsB","icd"
"alsB","lgoD"
"alsB","lon"
"alsB","rpoB"
"alsB","rpoC"
"amiA","hemC"
"amiA","malQ"
"amiA","obgE"
"amiA","rhlE"
"amiA","rlmB"
"amiA","rlmG"
"amiA","rnr"
"amiA","smpB"
"amiA","spoT"
"amiA","tgt"
"amiA","yihA"
"amiC","asnB"
"amiC","bamA"
"amiC","cydA"
"amiC","cysD"
"amiC","cysN"
"amiC","dnaA"
"amiC","dnaG"
"amiC","dnaJ"
"amiC","ftsE"
"amiC","ftsH"
"amiC","fusA"
"amiC","gyrA"
"amiC","gyrB"
"amiC","hflC"
"amiC","hflK"
"amiC","hflX"
"amiC","hpt"
"amiC","htpG"
"amiC","ihfA"
"amiC","ispU"
"amiC","lapB"
"amiC","lolC"
"amiC","lolD"
"amiC","lpxA"
"amiC","lpxB"
"amiC","lpxD"
"amiC","metE"
"amiC","mnmG"
"amiC","mqo"
"amiC","mreC"
"amiC","mscS"
"amiC","ompW"
"amiC","pgk"
"amiC","proC"
"amiC","ptsI"
"amiC","purA"
"amiC","rne"
"amiC","rpoA"
"amiC","rpoB"
"amiC","rpoC"
"amiC","rpoD"
"amiC","rsmG"
"amiC","secD"
"amiC","secF"
"amiC","thrS"
"amiC","tolC"
"amiC","tyrS"
"amiC","waaQ"
"amiC","yajC"
"amiC","ybaP"
"amiC","ybjS"
"amiC","yddW"
"amiC","yfcZ"
"amiC","yfdH"
"amiC","yiaD"
"amiC","yibN"
"amn","nrdB"
"ampC","frdA"
"ampC","frdB"
"ampC","frdC"
"ampC","gsiD"
"ampC","metK"
"ampC","ndh"
"ampC","pdxH"
"ampC","rlmN"
"ampE","yeeJ"
"ampH","clpX"
"ampH","creA"
"ampH","ffh"
"ampH","frr"
"ampH","gatZ"
"ampH","glpD"
"ampH","gnd"
"ampH","grxD"
"ampH","hslU"
"ampH","htpG"
"ampH","infB"
"ampH","lon"
"ampH","mgtA"
"ampH","miaB"
"ampH","ndh"
"ampH","pnp"
"ampH","polA"
"ampH","proS"
"ampH","rbfA"
"ampH","recA"
"ampH","rfaE"
"ampH","rimM"
"ampH","rne"
"ampH","rpoB"
"ampH","rpoC"
"ampH","tig"
"ampH","tktB"
"ampH","tsf"
"ampH","yfdH"
"ampH","yieF"
"amyA","mnmA"
"amyA","proA"
"amyA","rluD"
"amyA","ygeY"
"anmK","aroB"
"anmK","chbB"
"anmK","chbF"
"anmK","lipB"
"anmK","nagA"
"anmK","parE"
"anmK","tdcB"
"anmK","thiL"
"anmK","yibF"
"ansA","fumC"
"ansA","hsdR"
"ansA","hyaD"
"ansA","ispB"
"ansA","nfsA"
"ansA","prfA"
"ansA","trpA"
"ansA","ubiX"
"ansA","ybfF"
"ansB","baeS"
"ansB","bcr"
"ansB","bcsG"
"ansB","cmk"
"ansB","ffh"
"ansB","ggt"
"ansB","glyQ"
"ansB","glyS"
"ansB","grpE"
"ansB","ihfB"
"ansB","iscS"
"ansB","lpxK"
"ansB","msbA"
"ansB","ndh"
"ansB","phoR"
"ansB","purA"
"ansB","rhtB"
"ansB","rpoA"
"ansB","xylF"
"ansB","yfhM"
"ansB","ygiH"
"apbE","atpC"
"apbE","atpF"
"apbE","atpH"
"apbE","bamB"
"apbE","bglX"
"apbE","clpX"
"apbE","creA"
"apbE","crp"
"apbE","cyoA"
"apbE","cysD"
"apbE","cysJ"
"apbE","cysN"
"apbE","dacC"
"apbE","dapB"
"apbE","deoD"
"apbE","dgcF"
"apbE","dhaL"
"apbE","dinB"
"apbE","dksA"
"apbE","eno"
"apbE","ffh"
"apbE","fklB"
"apbE","fliR"
"apbE","groS"
"apbE","gyrA"
"apbE","gyrB"
"apbE","hemL"
"apbE","hyfF"
"apbE","intF"
"apbE","lipA"
"apbE","lon"
"apbE","minD"
"apbE","mscS"
"apbE","ndh"
"apbE","nuoF"
"apbE","pgk"
"apbE","ppsA"
"apbE","prc"
"apbE","proV"
"apbE","prs"
"apbE","ptsI"
"apbE","putA"
"apbE","rpoA"
"apbE","rpoB"
"apbE","rpoC"
"apbE","rpoS"
"apbE","rsxC"
"apbE","rsxG"
"apbE","secD"
"apbE","tig"
"apbE","ubiE"
"apbE","ybaB"
"apbE","ybiX"
"apbE","yfiF"
"aphA","mukB"
"aphA","murI"
"aphA","pgk"
"aphA","trg"
"appA","hyaA"
"appA","hyaB"
"appA","hyaD"
"appA","nagE"
"appA","phoA"
"appA","ppc"
"appA","ptsI"
"appA","sufB"
"appB","appC"
"appB","cydA"
"appB","lepB"
"appC","atpC"
"appC","brnQ"
"appC","clpX"
"appC","cydB"
"appC","cyoA"
"appC","cyoB"
"appC","ftnA"
"appC","gadB"
"appC","katG"
"appC","ldtA"
"appC","lon"
"appC","lptD"
"appC","metK"
"appC","msbA"
"appC","ndh"
"appC","nusB"
"appC","plaP"
"appC","poxB"
"appC","proP"
"appC","purB"
"appC","recA"
"appC","ribE"
"appC","secD"
"appC","secF"
"appC","tig"
"appC","trxA"
"appC","typA"
"appC","ubiE"
"appC","ugpC"
"appC","yajC"
"appC","yciA"
"appC","yneE"
"appC","zntA"
"araA","uacT"
"araD","yjbQ"
"araF","araG"
"araF","gapA"
"araF","glpQ"
"araF","kdgR"
"araF","plsX"
"araF","zinT"
"araF","znuA"
"araJ","qmcA"
"arcB","atpC"
"arcB","atpF"
"arcB","baeS"
"arcB","ccmE"
"arcB","deaD"
"arcB","dnaJ"
"arcB","ettA"
"arcB","exbD"
"arcB","fdoG"
"arcB","ftsE"
"arcB","glnP"
"arcB","glnQ"
"arcB","glpD"
"arcB","glpX"
"arcB","grpE"
"arcB","ispG"
"arcB","lipA"
"arcB","lolD"
"arcB","lptD"
"arcB","lptF"
"arcB","lptG"
"arcB","lpxD"
"arcB","metG"
"arcB","msbA"
"arcB","murG"
"arcB","nuoA"
"arcB","ompR"
"arcB","oppF"
"arcB","osmY"
"arcB","oxyR"
"arcB","pdxH"
"arcB","phoR"
"arcB","phoU"
"arcB","pnp"
"arcB","proB"
"arcB","pstC"
"arcB","rbfA"
"arcB","rodZ"
"arcB","rssA"
"arcB","secD"
"arcB","secF"
"arcB","selB"
"arcB","tamA"
"arcB","tamB"
"arcB","tsaD"
"arcB","ushA"
"arcB","uvrA"
"arcB","wrbA"
"arcB","yajC"
"arcB","ybdL"
"arcB","yfgM"
"argA","argB"
"argA","fsaB"
"argA","metA"
"argE","argG"
"argE","dapB"
"argE","dmlA"
"argE","folD"
"argE","nagA"
"argE","rep"
"argE","rpe"
"argE","speE"
"argE","tag"
"argE","trpA"
"argE","yeiG"
"argE","ygeW"
"argG","argR"
"argG","aroB"
"argG","fmt"
"argG","gloA"
"argG","kdsB"
"argG","miaA"
"argG","mpl"
"argG","potC"
"argG","potD"
"argG","ribA"
"argG","rnt"
"argG","rpoN"
"argG","rsmI"
"argG","tag"
"argG","thiL"
"argG","trxB"
"argG","yajL"
"argG","ygeW"
"argG","yidA"
"argG","ysgA"
"argG","zraS"
"argK","atoS"
"argK","bcr"
"argK","dusB"
"argK","mobA"
"argK","rfe"
"argK","scpA"
"argK","yaaU"
"argK","ydfH"
"argO","fecB"
"argR","aroB"
"argR","bioB"
"argR","fmt"
"argR","folD"
"argR","hyaC"
"argR","hyaD"
"argR","mgsA"
"argR","miaA"
"argR","mnmA"
"argR","nfsA"
"argR","panC"
"argR","potD"
"argR","ribA"
"argR","ribB"
"argR","ribC"
"argR","speE"
"argR","tag"
"argR","yhbS"
"argS","btuE"
"argS","cysS"
"argS","dauA"
"argS","dfp"
"argS","dsbA"
"argS","fabD"
"argS","fmt"
"argS","gabD"
"argS","galM"
"argS","gcvP"
"argS","gcvT"
"argS","ghrB"
"argS","glgC"
"argS","glnS"
"argS","glpF"
"argS","gltX"
"argS","gpmM"
"argS","gpsA"
"argS","ileS"
"argS","leuS"
"argS","map"
"argS","mlaF"
"argS","nadE"
"argS","nfi"
"argS","panB"
"argS","pepT"
"argS","pheT"
"argS","phnD"
"argS","ppiB"
"argS","ppk"
"argS","prfB"
"argS","prlC"
"argS","purL"
"argS","purM"
"argS","pyrH"
"argS","ribB"
"argS","ribC"
"argS","rimM"
"argS","rlmI"
"argS","rnr"
"argS","speB"
"argS","tyrS"
"argS","xthA"
"argT","cpdB"
"argT","dnaJ"
"argT","gadC"
"argT","galU"
"argT","grpE"
"argT","phoU"
"argT","recA"
"arnA","dauA"
"arnA","gcd"
"arnA","hyfF"
"arnA","hyuA"
"arnA","rnd"
"arnA","yfeW"
"arnB","arnD"
"arnB","eutC"
"arnB","hypD"
"arnB","rhlE"
"arnB","serC"
"arnC","lplA"
"arnC","trxC"
"arnC","yfiH"
"arnD","btuD"
"arnD","lpxB"
"arnD","lpxK"
"arnD","waaC"
"arnD","waaF"
"arnD","waaQ"
"arnD","xseA"
"arnT","bamA"
"arnT","frdB"
"arnT","ftsH"
"arnT","glpD"
"arnT","hslU"
"arnT","ihfA"
"arnT","lon"
"arnT","lpxD"
"arnT","osmF"
"arnT","tnaA"
"aroB","clpS"
"aroB","elaA"
"aroB","gcvH"
"aroB","glgP"
"aroB","gor"
"aroB","hypE"
"aroB","lipB"
"aroB","miaA"
"aroB","msrB"
"aroB","preA"
"aroB","rlmH"
"aroB","rpoN"
"aroB","secE"
"aroB","sufS"
"aroB","trmL"
"aroC","dauA"
"aroC","dnaX"
"aroC","gltL"
"aroC","gsiB"
"aroC","hypD"
"aroC","ilvI"
"aroC","lpxB"
"aroC","mglA"
"aroC","nagC"
"aroC","pdeR"
"aroC","rarA"
"aroC","trpB"
"aroC","tsaD"
"aroC","usg"
"aroC","xseA"
"aroC","yehX"
"aroC","yfdH"
"aroE","dapB"
"aroE","fumC"
"aroE","galT"
"aroE","lipB"
"aroE","miaA"
"aroE","mnmA"
"aroE","nemA"
"aroE","tag"
"aroE","ybgJ"
"aroE","ybgK"
"aroE","yffB"
"aroE","yfiH"
"aroF","pheA"
"aroF","thiM"
"aroF","truA"
"aroF","ulaA"
"aroG","cysI"
"aroG","glpF"
"aroG","lrp"
"aroG","mlaF"
"aroG","xthA"
"aroG","yegP"
"aroK","bcp"
"aroK","can"
"aroK","dapA"
"aroK","dkgA"
"aroK","fabD"
"aroK","fabF"
"aroK","fkpA"
"aroK","gcvT"
"aroK","glf"
"aroK","glpF"
"aroK","gmk"
"aroK","ileS"
"aroK","mlaC"
"aroK","mlaF"
"aroK","mtn"
"aroK","pck"
"aroK","pheT"
"aroK","prfB"
"aroK","yeaD"
"aroK","yqhD"
"aroL","bioD"
"aroL","folC"
"aroL","pheA"
"aroL","ydcP"
"aroM","ydbD"
"aroP","fetB"
"aroP","tnaA"
"arsC","rlmJ"
"artI","artJ"
"artI","cusA"
"artI","deoD"
"artI","ftsX"
"artI","glyS"
"artI","phoU"
"artI","rpoA"
"artI","secY"
"artI","trxB"
"artJ","cydA"
"artJ","frdA"
"artJ","frdB"
"artJ","glmM"
"artJ","glyS"
"artJ","iscS"
"artJ","metQ"
"artJ","minD"
"artJ","recA"
"artJ","ubiD"
"artJ","ubiE"
"artM","artP"
"artM","artQ"
"artM","mraY"
"artM","sanA"
"artM","yehA"
"artP","artQ"
"artP","djlA"
"artP","ybjP"
"artQ","atoE"
"artQ","hisP"
"asd","lpxB"
"asd","lpxH"
"asd","rarA"
"asd","torZ"
"asd","usg"
"asd","yhbT"
"asd","yhbU"
"asmA","galF"
"asmA","grpE"
"asmA","nrdR"
"asmA","nusB"
"asmA","ribE"
"asnA","brnQ"
"asnA","clsA"
"asnA","cydC"
"asnA","ftsX"
"asnA","glpT"
"asnA","mdlB"
"asnA","nuoA"
"asnA","prc"
"asnA","rbsB"
"asnA","ugpA"
"asnA","wcaJ"
"asnA","ypdA"
"asnB","cydC"
"asnB","fecB"
"asnB","ispU"
"asnB","macA"
"asnB","oppB"
"asnB","osmY"
"asnB","rarA"
"asnB","ubiD"
"asnB","ybcL"
"asnB","yedY"
"asnS","baeS"
"asnS","fliF"
"asnS","fliG"
"asnS","ggt"
"asnS","hyaA"
"asnS","livK"
"asnS","pbpC"
"asnS","ugpA"
"aspA","efp"
"aspA","fabD"
"aspA","nagB"
"aspA","pgi"
"aspA","ppiB"
"aspA","yjdM"
"aspA","zraS"
"aspC","aspS"
"aspC","can"
"aspC","dapA"
"aspC","fabA"
"aspC","gltX"
"aspC","lrp"
"aspC","pdxJ"
"aspC","pepB"
"aspC","rimM"
"aspS","dapA"
"aspS","dauA"
"aspS","efp"
"aspS","fabD"
"aspS","fkpA"
"aspS","ftsI"
"aspS","glnA"
"aspS","glpF"
"aspS","gltX"
"aspS","ileS"
"aspS","nadE"
"aspS","ndk"
"aspS","osmY"
"aspS","pbpG"
"aspS","prfB"
"aspS","secD"
"aspS","speB"
"aspS","sucD"
"aspS","ybiO"
"aspS","ygiH"
"aspS","zraS"
"astC","carA"
"astC","folD"
"astC","gltI"
"astC","msrB"
"astC","purH"
"astC","pyrC"
"astC","rsmB"
"astC","uvrB"
"astC","yeiP"
"astC","yggX"
"atoB","lgt"
"atoB","rfe"
"atoB","slt"
"atoC","metB"
"atoS","dusB"
"atoS","eutT"
"atoS","fliI"
"atoS","nuoA"
"atoS","nuoC"
"atoS","nuoN"
"atpB","atpC"
"atpB","atpE"
"atpB","atpF"
"atpB","atpH"
"atpB","azoR"
"atpB","bioB"
"atpB","cspD"
"atpB","csrA"
"atpB","cysC"
"atpB","dkgA"
"atpB","dppF"
"atpB","dsbA"
"atpB","fabD"
"atpB","fic"
"atpB","gabD"
"atpB","gcvH"
"atpB","glgP"
"atpB","glnS"
"atpB","gpsA"
"atpB","hsdM"
"atpB","kdsB"
"atpB","map"
"atpB","mioC"
"atpB","mnmA"
"atpB","msrA"
"atpB","nemA"
"atpB","nuoJ"
"atpB","prfB"
"atpB","pstS"
"atpB","purC"
"atpB","purH"
"atpB","rfbB"
"atpB","rfbC"
"atpB","rfbD"
"atpB","ribC"
"atpB","rlmH"
"atpB","rsmI"
"atpB","sodC"
"atpB","sufC"
"atpB","sufS"
"atpB","tamA"
"atpB","trxB"
"atpB","yccU"
"atpB","ychN"
"atpB","yeaD"
"atpB","yffB"
"atpB","yidA"
"atpB","yjdI"
"atpB","yjdJ"
"atpB","yjdM"
"atpC","atpE"
"atpC","atpF"
"atpC","bamA"
"atpC","ccmG"
"atpC","cpdB"
"atpC","cpoB"
"atpC","cusA"
"atpC","cyoA"
"atpC","cyoB"
"atpC","cyoC"
"atpC","dsbA"
"atpC","exbB"
"atpC","fhuA"
"atpC","fhuB"
"atpC","fsr"
"atpC","ftsW"
"atpC","ggt"
"atpC","glnP"
"atpC","lgt"
"atpC","lpxK"
"atpC","macA"
"atpC","mdlA"
"atpC","mppA"
"atpC","mraY"
"atpC","mrcB"
"atpC","mrdA"
"atpC","mreC"
"atpC","msbA"
"atpC","nhaB"
"atpC","nrfC"
"atpC","nuoA"
"atpC","nuoN"
"atpC","oppA"
"atpC","oppB"
"atpC","oppC"
"atpC","pal"
"atpC","potB"
"atpC","potD"
"atpC","prc"
"atpC","pstS"
"atpC","rbsB"
"atpC","rna"
"atpC","rstB"
"atpC","rutG"
"atpC","secG"
"atpC","tcyJ"
"atpC","tolB"
"atpC","tolQ"
"atpC","tolR"
"atpC","ubiB"
"atpC","yaaJ"
"atpC","yagG"
"atpC","ybaL"
"atpC","ybdG"
"atpC","yfdH"
"atpC","yfeW"
"atpC","ynbE"
"atpC","yoaE"
"atpC","yobA"
"atpC","yraP"
"atpC","znuA"
"atpC","zupT"
"atpE","atpF"
"atpE","atpH"
"atpE","bamD"
"atpE","bamE"
"atpE","blc"
"atpE","cyoA"
"atpE","cyoB"
"atpE","cysC"
"atpE","dsbA"
"atpE","hemX"
"atpE","hemY"
"atpE","hflC"
"atpE","hflK"
"atpE","hsdM"
"atpE","lolA"
"atpE","lolB"
"atpE","lptG"
"atpE","mioC"
"atpE","mlaA"
"atpE","mlaD"
"atpE","mnmA"
"atpE","msrA"
"atpE","orn"
"atpE","prlC"
"atpE","rfbB"
"atpE","rfbC"
"atpE","rfbD"
"atpE","rnt"
"atpE","rodZ"
"atpE","secG"
"atpE","sohB"
"atpE","sspB"
"atpE","tamA"
"atpE","tamB"
"atpE","tatA"
"atpE","tolB"
"atpE","tolQ"
"atpE","ycaR"
"atpE","yccU"
"atpE","ychN"
"atpE","yciI"
"atpE","yeaD"
"atpE","yffB"
"atpE","yfgM"
"atpE","yggX"
"atpE","yibN"
"atpE","yidA"
"atpE","yidC"
"atpE","yraP"
"atpE","zipA"
"atpF","atpH"
"atpF","bacA"
"atpF","baeS"
"atpF","bamA"
"atpF","ccmE"
"atpF","ccmG"
"atpF","ccmH"
"atpF","cpoB"
"atpF","cusA"
"atpF","cyoA"
"atpF","cyoB"
"atpF","cyoC"
"atpF","dsbA"
"atpF","fhuB"
"atpF","fieF"
"atpF","fsr"
"atpF","ftsW"
"atpF","ggt"
"atpF","glnH"
"atpF","glnP"
"atpF","gspF"
"atpF","kup"
"atpF","leuE"
"atpF","lgt"
"atpF","lolC"
"atpF","lptF"
"atpF","lptG"
"atpF","macA"
"atpF","mdlA"
"atpF","mdlB"
"atpF","mdtC"
"atpF","mlaE"
"atpF","mlaF"
"atpF","mppA"
"atpF","mrcB"
"atpF","mrdB"
"atpF","msbA"
"atpF","ndh"
"atpF","nhaA"
"atpF","nhaB"
"atpF","nrfC"
"atpF","nuoA"
"atpF","nuoB"
"atpF","nuoC"
"atpF","nuoI"
"atpF","nuoL"
"atpF","nuoN"
"atpF","oppB"
"atpF","oppC"
"atpF","pal"
"atpF","phoU"
"atpF","pstS"
"atpF","rbsB"
"atpF","rbsC"
"atpF","rstB"
"atpF","sppA"
"atpF","tcyJ"
"atpF","tolB"
"atpF","tolC"
"atpF","tolQ"
"atpF","tolR"
"atpF","xapB"
"atpF","ybaL"
"atpF","ycaI"
"atpF","yddW"
"atpF","yfcA"
"atpF","yfdH"
"atpF","yfiB"
"atpF","yidC"
"atpF","yobA"
"atpF","yraP"
"atpF","ytfL"
"atpF","znuA"
"atpF","zupT"
"atpH","bacA"
"atpH","bamA"
"atpH","ccmG"
"atpH","cpdB"
"atpH","cpoB"
"atpH","cusA"
"atpH","cyoA"
"atpH","cyoB"
"atpH","cyoC"
"atpH","dsbA"
"atpH","emrA"
"atpH","fhuB"
"atpH","fsr"
"atpH","galP"
"atpH","ggt"
"atpH","gspF"
"atpH","kefB"
"atpH","leuE"
"atpH","macA"
"atpH","mdlA"
"atpH","mdtC"
"atpH","mppA"
"atpH","mrdA"
"atpH","mrdB"
"atpH","nuoA"
"atpH","nuoL"
"atpH","nuoN"
"atpH","oppB"
"atpH","oppC"
"atpH","prc"
"atpH","pstS"
"atpH","rbsB"
"atpH","rstB"
"atpH","tcyJ"
"atpH","tolB"
"atpH","tolQ"
